equal_subset_clean_accuracy,equal_subset_error_accuracy,equal_subset_macro_f1,method_id,method_kind,n,n_error,n_unparsed,parser_coverage,per_subset,within_one_error_accuracy
0.46956943144071056,0.20992899460964975,0.2848316829085516,unified28,crossfit_score,3400,2221,0,,"{""gsm8k"":{""correct_acc"":0.48186528497409326,""error_acc"":0.3188405797101449,""f1"":0.3837569164400262,""n_correct"":193,""n_error"":207,""n_total"":400,""n_unparsed"":0},""math"":{""correct_acc"":0.5,""error_acc"":0.2222222222222222,""f1"":0.30769230769230765,""n_correct"":406,""n_error"":594,""n_total"":1000,""n_unparsed"":0},""olympiadbench"":{""correct_acc"":0.4690265486725664,""error_acc"":0.14977307110438728,""f1"":0.22704456945045434,""n_correct"":339,""n_error"":661,""n_total"":1000,""n_unparsed"":0},""omnimath"":{""correct_acc"":0.42738589211618255,""error_acc"":0.14888010540184454,""f1"":0.2208329380514183,""n_correct"":241,""n_error"":759,""n_total"":1000,""n_unparsed"":0}}",0.425033768572715
0.4806136838236127,0.2541299663742603,0.3261413667863389,family6_level_step_top5mean,crossfit_score,3400,2221,0,,"{""gsm8k"":{""correct_acc"":0.5129533678756477,""error_acc"":0.2995169082125604,""f1"":0.3782001910101975,""n_correct"":193,""n_error"":207,""n_total"":400,""n_unparsed"":0},""math"":{""correct_acc"":0.5467980295566502,""error_acc"":0.25252525252525254,""f1"":0.34549302788844627,""n_correct"":406,""n_error"":594,""n_total"":1000,""n_unparsed"":0},""olympiadbench"":{""correct_acc"":0.3274336283185841,""error_acc"":0.2708018154311649,""f1"":0.296437203473279,""n_correct"":339,""n_error"":661,""n_total"":1000,""n_unparsed"":0},""omnimath"":{""correct_acc"":0.5352697095435685,""error_acc"":0.19367588932806323,""f1"":0.2844350447734329,""n_correct"":241,""n_error"":759,""n_total"":1000,""n_unparsed"":0}}",0.48626744709590275
0.5037709383635203,0.21274329273572845,0.26901965257278293,max_entropy_step_top5mean,crossfit_score,3400,2221,0,,"{""gsm8k"":{""correct_acc"":0.8808290155440415,""error_acc"":0.11594202898550725,""f1"":0.20491185776706344,""n_correct"":193,""n_error"":207,""n_total"":400,""n_unparsed"":0},""math"":{""correct_acc"":0.5320197044334976,""error_acc"":0.24074074074074073,""f1"":0.33148388619997643,""n_correct"":406,""n_error"":594,""n_total"":1000,""n_unparsed"":0},""olympiadbench"":{""correct_acc"":0.2536873156342183,""error_acc"":0.24659606656580937,""f1"":0.25009143377072873,""n_correct"":339,""n_error"":661,""n_total"":1000,""n_unparsed"":0},""omnimath"":{""correct_acc"":0.34854771784232363,""error_acc"":0.24769433465085638,""f1"":0.28959143255336317,""n_correct"":241,""n_error"":759,""n_total"":1000,""n_unparsed"":0}}",0.4763619990995047
0.5363442599007289,0.23258428969472844,0.3196454690768642,gl_liu_v1_replay,crossfit_score,3400,2221,0,,"{""gsm8k"":{""correct_acc"":0.48704663212435234,""error_acc"":0.30917874396135264,""f1"":0.37824583464319395,""n_correct"":193,""n_error"":207,""n_total"":400,""n_unparsed"":0},""math"":{""correct_acc"":0.5369458128078818,""error_acc"":0.2356902356902357,""f1"":0.32758731726166196,""n_correct"":406,""n_error"":594,""n_total"":1000,""n_unparsed"":0},""olympiadbench"":{""correct_acc"":0.528023598820059,""error_acc"":0.19969742813918306,""f1"":0.28979499224245253,""n_correct"":339,""n_error"":661,""n_total"":1000,""n_unparsed"":0},""omnimath"":{""correct_acc"":0.5933609958506224,""error_acc"":0.1857707509881423,""f1"":0.2829537321601482,""n_correct"":241,""n_error"":759,""n_total"":1000,""n_unparsed"":0}}",0.45925258892390813
0.44157394535247363,0.17003259036903712,0.20245590712762634,mind_the_gap_common_replay,crossfit_score,3400,2221,0,,"{""gsm8k"":{""correct_acc"":0.8860103626943006,""error_acc"":0.07729468599033816,""f1"":0.14218526698713785,""n_correct"":193,""n_error"":207,""n_total"":400,""n_unparsed"":0},""math"":{""correct_acc"":0.47783251231527096,""error_acc"":0.19023569023569023,""f1"":0.27213029283612844,""n_correct"":406,""n_error"":594,""n_total"":1000,""n_unparsed"":0},""olympiadbench"":{""correct_acc"":0.13274336283185842,""error_acc"":0.20574886535552195,""f1"":0.1613732547561603,""n_correct"":339,""n_error"":661,""n_total"":1000,""n_unparsed"":0},""omnimath"":{""correct_acc"":0.2697095435684647,""error_acc"":0.20685111989459815,""f1"":0.23413481393107877,""n_correct"":241,""n_error"":759,""n_total"":1000,""n_unparsed"":0}}",0.4475461503827105
0.8903982225265248,0.6186514335399425,0.7293537246344841,prm_qwen25_math_7b,fixed_prediction,3400,2221,0,1.0,"{""gsm8k"":{""correct_acc"":0.9637305699481865,""error_acc"":0.7101449275362319,""f1"":0.8177291283477638,""n_correct"":193,""n_error"":207,""n_total"":400,""n_unparsed"":0},""math"":{""correct_acc"":0.9113300492610837,""error_acc"":0.67003367003367,""f1"":0.772272450756225,""n_correct"":406,""n_error"":594,""n_total"":1000,""n_unparsed"":0},""olympiadbench"":{""correct_acc"":0.8525073746312685,""error_acc"":0.5476550680786687,""f1"":0.666894026078337,""n_correct"":339,""n_error"":661,""n_total"":1000,""n_unparsed"":0},""omnimath"":{""correct_acc"":0.8340248962655602,""error_acc"":0.546772068511199,""f1"":0.6605192933556108,""n_correct"":241,""n_error"":759,""n_total"":1000,""n_unparsed"":0}}",0.7343538946420531
0.9063568970240466,0.44717962253152677,0.5940030225191926,critic_qwen25_72b_single_greedy,fixed_prediction,3400,2221,8,0.9976470588235294,"{""gsm8k"":{""correct_acc"":0.9585492227979274,""error_acc"":0.6135265700483091,""f1"":0.748176925771423,""n_correct"":193,""n_error"":207,""n_total"":400,""n_unparsed"":0},""math"":{""correct_acc"":0.9064039408866995,""error_acc"":0.4562289562289562,""f1"":0.6069539708719547,""n_correct"":406,""n_error"":594,""n_total"":1000,""n_unparsed"":1},""olympiadbench"":{""correct_acc"":0.8849557522123894,""error_acc"":0.3540090771558245,""f1"":0.5057163233991053,""n_correct"":339,""n_error"":661,""n_total"":1000,""n_unparsed"":1},""omnimath"":{""correct_acc"":0.8755186721991701,""error_acc"":0.36495388669301715,""f1"":0.5151648700342873,""n_correct"":241,""n_error"":759,""n_total"":1000,""n_unparsed"":6}}",0.5691130121566862
0.5355860691477781,0.053396946066156095,0.09644143219989695,eq6_qwen3_8b_precontract,fixed_prediction,3400,2221,0,1.0,"{""gsm8k"":{""correct_acc"":0.6269430051813472,""error_acc"":0.08695652173913043,""f1"":0.15272956768696752,""n_correct"":193,""n_error"":207,""n_total"":400,""n_unparsed"":0},""math"":{""correct_acc"":0.5566502463054187,""error_acc"":0.05723905723905724,""f1"":0.10380417162001515,""n_correct"":406,""n_error"":594,""n_total"":1000,""n_unparsed"":0},""olympiadbench"":{""correct_acc"":0.44837758112094395,""error_acc"":0.02723146747352496,""f1"":0.051344605626137706,""n_correct"":339,""n_error"":661,""n_total"":1000,""n_unparsed"":0},""omnimath"":{""correct_acc"":0.5103734439834025,""error_acc"":0.04216073781291173,""f1"":0.07788738386646747,""n_correct"":241,""n_error"":759,""n_total"":1000,""n_unparsed"":0}}",0.24133273300315172
0.8888603493870907,0.13568845839614768,0.22653858543409977,uprm_eq6_qwen25_14b_control,fixed_prediction,3400,2221,0,1.0,"{""gsm8k"":{""correct_acc"":0.9222797927461139,""error_acc"":0.2753623188405797,""f1"":0.4241018245658035,""n_correct"":193,""n_error"":207,""n_total"":400,""n_unparsed"":0},""math"":{""correct_acc"":0.9211822660098522,""error_acc"":0.12962962962962962,""f1"":0.22727667332233698,""n_correct"":406,""n_error"":594,""n_total"":1000,""n_unparsed"":0},""olympiadbench"":{""correct_acc"":0.8613569321533924,""error_acc"":0.07715582450832073,""f1"":0.14162557477139912,""n_correct"":339,""n_error"":661,""n_total"":1000,""n_unparsed"":0},""omnimath"":{""correct_acc"":0.8506224066390041,""error_acc"":0.06060606060606061,""f1"":0.11315026907685938,""n_correct"":241,""n_error"":759,""n_total"":1000,""n_unparsed"":0}}",0.2611436289959478
