arm_id,model_id,slice_id,cell_id,official_macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,overall_decision_accuracy,n_examples,n_error,n_clean
P3T_Q1_POINT_QUERY,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.3370097075158514,0.2314674735249622,0.4462934947049924,0.6194690265486725,0.363,1000,661,339
P3T_Q1_POINT_QUERY,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.31556058409645366,0.2015810276679842,0.3820816864295125,0.7261410788381742,0.328,1000,759,241
P3T_Q1_QUERY_PERMUTED,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.4033152575794922,0.3719806763285024,0.5748792270531401,0.44041450777202074,0.405,400,207,193
P3T_Q1_QUERY_PERMUTED,qwen3_4b,math,processbench_math_qwen3_4b,0.35901010805158595,0.2777777777777778,0.49663299663299665,0.5073891625615764,0.371,1000,594,406
P3T_Q1_QUERY_PERMUTED,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.3229353732770483,0.2314674735249622,0.4508320726172466,0.5339233038348082,0.334,1000,661,339
P3T_Q1_QUERY_PERMUTED,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3278823499607326,0.22002635046113306,0.39920948616600793,0.6431535269709544,0.322,1000,759,241
P3T_Q1_QUERY_PERMUTED,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.4090976838465437,0.3526570048309179,0.5024154589371981,0.48704663212435234,0.4175,400,207,193
P3T_Q1_QUERY_PERMUTED,qwen3_8b,math,processbench_math_qwen3_8b,0.36025524156791244,0.2558922558922559,0.4663299663299663,0.6083743842364532,0.399,1000,594,406
P3T_Q1_QUERY_PERMUTED,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.33540333511962933,0.22995461422087746,0.44478063540090773,0.6194690265486725,0.362,1000,661,339
P3T_Q1_QUERY_PERMUTED,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.31394395038269296,0.2002635046113307,0.383399209486166,0.7261410788381742,0.327,1000,759,241
P3T_Q1_NO_BOUNDARY,qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.40613801341541855,0.37681159420289856,0.5748792270531401,0.44041450777202074,0.4075,400,207,193
P3T_Q1_NO_BOUNDARY,qwen3_4b,math,processbench_math_qwen3_4b,0.3576010330884688,0.2760942760942761,0.49326599326599324,0.5073891625615764,0.37,1000,594,406
P3T_Q1_NO_BOUNDARY,qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.32732647442399654,0.23600605143721634,0.45385779122541603,0.5339233038348082,0.337,1000,661,339
P3T_Q1_NO_BOUNDARY,qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.33079924735120664,0.22266139657444006,0.4005270092226614,0.6431535269709544,0.324,1000,759,241
P3T_Q1_NO_BOUNDARY,qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.4090976838465437,0.3526570048309179,0.5024154589371981,0.48704663212435234,0.4175,400,207,193
P3T_Q1_NO_BOUNDARY,qwen3_8b,math,processbench_math_qwen3_8b,0.36025524156791244,0.2558922558922559,0.4663299663299663,0.6083743842364532,0.399,1000,594,406
P3T_Q1_NO_BOUNDARY,qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.3417947353594792,0.23600605143721634,0.4523449319213313,0.6194690265486725,0.366,1000,661,339
P3T_Q1_NO_BOUNDARY,qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.31878011517217064,0.20421607378129117,0.383399209486166,0.7261410788381742,0.33,1000,759,241
