cell,rep,m,k,n_x,n_y,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,cca_lambda,cca_n_open,cca_n_open_x,cca_leverage_n_distinct,cca_init_n_distinct,path_heldout_lam0,path_nopen_lam0,path_heldout_lam1,path_nopen_lam1,path_heldout_lam2,path_nopen_lam2,path_heldout_lam3,path_nopen_lam3,path_heldout_lam4,path_nopen_lam4,path_heldout_lam5,path_nopen_lam5,auroc_cca_leverage_prune,cca_leverage_prune_cols,overlap_cca_leverage_prune,frac_inside_cca_leverage,frac_x_cca_leverage,cond_null_cca_leverage_prune,auroc_cca_gates_prune,cca_gates_prune_cols,overlap_cca_gates_prune,frac_inside_cca_gates,frac_x_cca_gates,cond_null_cca_gates_prune,auroc_rho_prune,rho_prune_cols,overlap_rho_prune,frac_inside_rho,frac_x_rho,cond_null_rho_prune,auroc_truecorr_prune,truecorr_prune_cols,overlap_truecorr_prune,frac_inside_truecorr,frac_x_truecorr,cond_null_truecorr_prune,auroc_cca_leverage_rr_prune,auroc_cca_gates_rr_prune,auroc_cca_init_r50_prune,auroc_chan_rr_random_prune,auroc_cca_gates_lam0_prune,auroc_cca_gates_lam1_prune,auroc_cca_gates_lam2_prune,auroc_cca_gates_lam3_prune,auroc_cca_gates_lam4_prune,auroc_cca_gates_lam5_prune,n_distinct_null_compositions,frac_x_greedy,auroc_random_prune,n_random_prune_failed
internalstates_gsm8k_qwen25_7b,0,29,9,16,13,21,0.6846476190476191,0.7241904761904763,0.03,29,16,29,15,2.8040076061615,29,2.8045799200539707,29,2.806344301925385,29,2.6557915507148495,22,2.034160087108137,9,0.0,0,0.6537142857142857,epr|spectral_centroid|sw_var_peak|cusum_max|cusum_max_spilled|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,1.0,0.4444444444444444,0.32827777777777783,0.6527238095238095,low_band_power|hl_ratio|spectral_centroid|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.2222222222222222,1.0,0.3333333333333333,0.32827777777777783,0.6592000000000001,spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,1.0,0.3333333333333333,0.32827777777777783,0.6838857142857143,epr|trace_length|hl_ratio|sw_var_peak|epr_spilled|cusum_max_spilled|epr_energy|logprob_margin|varentropy,0.5555555555555556,1.0,0.4444444444444444,0.32827777777777783,0.672152380952381,0.6456380952380952,0.6537142857142857,0.6828952380952381,0.6614095238095238,0.6361142857142857,0.6256761904761905,0.6793904761904762,0.7021714285714286,0.6521142857142856,1,0.5555555555555556,0.6762940952380952,0
internalstates_gsm8k_qwen25_7b,1,29,6,16,13,21,0.7001470588235295,0.7214705882352942,0.03,29,16,29,15,2.7413549549626053,29,2.741531587333557,29,2.741567061763664,29,2.4668095439509057,19,2.0841247481144287,8,0.0,0,0.7082352941176471,epr|spectral_centroid|sw_var_peak|cusum_max|cusum_max_spilled|topk_tail_mass,0.0,1.0,0.6666666666666666,0.19291666666666665,0.6396323529411765,hl_ratio|spectral_centroid|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy,0.16666666666666666,1.0,0.3333333333333333,0.19291666666666665,0.6202205882352941,spectral_centroid|sw_var_peak|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.0,1.0,0.3333333333333333,0.19291666666666665,0.6743382352941176,epr|sw_var_peak|epr_spilled|epr_energy|logprob_margin|varentropy,0.3333333333333333,1.0,0.3333333333333333,0.19291666666666665,0.6853676470588236,0.6658823529411765,0.7082352941176471,0.7000000000000001,0.574264705882353,0.574264705882353,0.6026470588235294,0.6652941176470588,0.7230147058823528,0.569485294117647,1,0.5,0.6859088235294116,0
internalstates_gsm8k_qwen25_7b,2,29,8,16,13,21,0.7347954693023591,0.7790924175744895,0.1,20,10,29,15,2.96116610131303,29,2.9613436003128677,29,2.9614399555510036,29,3.1217895352228955,21,1.7120078117455466,5,0.0,0,0.6930957362383666,epr|sw_var_peak|cusum_max|cusum_max_spilled|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.125,1.0,0.375,0.3330625,0.7150277757737536,high_band_power|hl_ratio|cusum_max|epr_spilled|mean_top1_logprob|logprob_margin|varentropy|topk_tail_mass,0.25,1.0,0.375,0.3330625,0.688117740422769,epr|sw_var_peak|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.0,1.0,0.25,0.3330625,0.7766394921001372,trace_length|sw_var_peak|cusum_max|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin,0.75,1.0,0.375,0.3330625,0.7130077195007575,0.7340018757665391,0.6930957362383666,0.7233965803333092,0.6998052088593897,0.6920857081018686,0.6575283168602554,0.7072361301493398,0.7551403217661063,0.6931678811052594,1,0.5,0.7320337637977058,0
internalstates_gsm8k_qwen25_7b,3,29,9,16,13,21,0.7160626535626534,0.7757217444717445,0.1,15,7,29,15,2.5275609079281214,29,2.527584002582879,29,2.528077076044727,29,2.5361774363008123,20,1.9362850201816904,9,0.0,0,0.645423832923833,epr|sw_var_peak|cusum_max|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,1.0,0.3333333333333333,0.2877777777777778,0.6980958230958231,epr|trace_length|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|logprob_margin|varentropy|topk_tail_mass,0.4444444444444444,1.0,0.4444444444444444,0.2877777777777778,0.6571713759213759,epr|spectral_centroid|sw_var_peak|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,1.0,0.3333333333333333,0.2877777777777778,0.7401719901719902,low_band_power|sw_var_peak|cusum_max|cusum_max_spilled|epr_energy|cusum_max_energy|logprob_margin|varentropy|topk_tail_mass,0.5555555555555556,1.0,0.3333333333333333,0.2877777777777778,0.6646191646191646,0.6980958230958231,0.6590909090909091,0.683046683046683,0.6591676904176905,0.6809735872235873,0.6590909090909091,0.684428746928747,0.7330313267813268,0.6385902948402948,1,0.5555555555555556,0.6879821867321868,0
internalstates_gsm8k_qwen25_7b,4,29,7,16,13,21,0.7129928894634776,0.7562217194570136,0.03,28,15,29,15,2.642058569151834,29,2.6424271239076775,29,2.6990654786191484,27,2.4559227054265858,21,1.6801514610743709,5,0.0,0,0.6776018099547512,epr|sw_var_peak|cusum_max|cusum_max_spilled|mean_logprob_entropy|varentropy|topk_tail_mass,0.14285714285714285,1.0,0.42857142857142855,0.2844999999999999,0.6426147382029735,spectral_centroid|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.42857142857142855,1.0,0.14285714285714285,0.2844999999999999,0.6209599224305107,epr|spectral_centroid|sw_var_peak|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.14285714285714285,1.0,0.42857142857142855,0.2844999999999999,0.7089528118939884,trace_length|cusum_max|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy,0.7142857142857143,1.0,0.2857142857142857,0.2844999999999999,0.7066903684550744,0.6582902391725921,0.625,0.7380413703943116,0.6088396897220426,0.5868616677440207,0.629928894634777,0.678813833225598,0.7002262443438914,0.7096800258564965,1,0.42857142857142855,0.6963445378151261,0
lapeigvals_gsm8k_llama3b,0,30,17,16,14,22,0.6888233918128656,0.7048514619883041,0.0,30,16,30,16,2.5747558770820738,30,2.5743065964254956,30,2.5670490688188465,28,2.4434963898842708,15,1.9377926270288348,6,0.0,0,0.6954666666666667,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.35294117647058826,0.7285294117647059,0.7019602339181287,trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.35294117647058826,0.7285294117647059,0.6954666666666667,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.35294117647058826,0.7285294117647059,0.7042245614035088,epr|trace_length|low_band_power|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8235294117647058,1.0,0.4117647058823529,0.7285294117647059,0.6968233918128655,0.7019602339181287,0.6951578947368421,0.6808608187134502,0.6985450292397661,0.6897122807017543,0.7022128654970758,0.7008654970760234,0.701277192982456,0.6995649122807018,1,0.47058823529411764,0.6895584561403508,0
lapeigvals_gsm8k_llama3b,1,30,13,16,14,22,0.6877170138888888,0.7039741847826086,0.03,26,12,30,16,2.825079224570546,30,2.8350349227440015,29,2.8379025662949995,26,2.6728554371959867,14,2.1229832937012674,6,0.0,0,0.6996244716183575,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6923076923076923,1.0,0.38461538461538464,0.5901923076923077,0.7040119263285025,epr|trace_length|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.6923076923076923,1.0,0.3076923076923077,0.5901923076923077,0.6994074577294687,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6153846153846154,1.0,0.3076923076923077,0.5901923076923077,0.6991904438405797,epr|spectral_centroid|sw_var_peak|epr_spilled|sw_var_peak_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6153846153846154,1.0,0.23076923076923078,0.5901923076923077,0.6969731280193237,0.6995206823671497,0.7007472826086957,0.6968032910628019,0.7000396286231885,0.6923214824879227,0.6991810084541064,0.7044742602657005,0.6990017361111112,0.7041534571256038,1,0.5384615384615384,0.6822863828502415,0
lapeigvals_gsm8k_llama3b,2,30,16,16,14,22,0.7002236719478099,0.7125815470643057,0.0,30,16,30,16,2.882648780482256,30,2.8825851763094477,30,2.863800770154393,27,2.5788213129224347,15,1.7385245499699336,4,0.0,0,0.710605778191985,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,1.0,0.375,0.72634375,0.7111276794035415,trace_length|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.75,1.0,0.3125,0.72634375,0.711668219944082,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.75,1.0,0.3125,0.72634375,0.7110251630941287,epr|trace_length|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,1.0,0.3125,0.72634375,0.7107176141658901,0.7133550792171481,0.7107176141658901,0.7109133271202237,0.7109692451071762,0.7000652376514446,0.7125722273998136,0.6987791239515377,0.7102050326188256,0.7100559179869526,1,0.5,0.6998896551724139,0
lapeigvals_gsm8k_llama3b,3,30,15,16,14,22,0.6920626938228146,0.7061064081431192,0.01,29,15,30,16,2.8027164513391125,30,2.8201291910809285,29,2.7671454759307084,27,2.5877992001160512,14,1.9720799543240888,6,0.0,0,0.7069073096229245,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8,1.0,0.4,0.6816666666666665,0.7087139943564384,trace_length|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8,1.0,0.3333333333333333,0.6816666666666665,0.7080155337635851,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,1.0,0.3333333333333333,0.6816666666666665,0.7080155337635851,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7333333333333333,1.0,0.3333333333333333,0.6816666666666665,0.7012823736484788,0.7075219549446354,0.6992987455647752,0.6912524795351046,0.7037502677432272,0.6910848489928199,0.7039830879408451,0.6926680263366207,0.7042159081384628,0.7068328071596868,1,0.4666666666666667,0.6910651058400618,0
lapeigvals_gsm8k_llama3b,4,30,12,16,14,22,0.6841725353741936,0.6988959734959606,0.03,25,12,30,16,2.600184265438542,30,2.6001608077937894,30,2.605860327132934,26,2.3894214239346407,14,1.8158226255361978,5,0.0,0,0.6954904265262496,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,1.0,0.4166666666666667,0.49966666666666665,0.6997195976272221,trace_length|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.5833333333333334,1.0,0.25,0.49966666666666665,0.6948426322657066,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5833333333333334,1.0,0.25,0.49966666666666665,0.6953145966555307,epr|low_band_power|sw_var_peak|cusum_max|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,1.0,0.3333333333333333,0.49966666666666665,0.6938616866711704,0.6955089349336937,0.6954904265262496,0.6976096391785969,0.6951202583773679,0.6951202583773679,0.6955644601560258,0.6983592296800822,0.6962030002128466,0.6978595026790919,1,0.5833333333333334,0.6831456889291961,0
lapeigvals_gsm8k_llama8b,0,29,14,16,13,23,0.8158388385939157,0.821629557132371,0.03,28,15,29,15,3.204969562246919,29,3.205773399850087,29,3.206670570849351,29,3.1844752183754608,24,2.401852564496037,11,0.0,0,0.8191827746513335,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.42857142857142855,0.5643571428571429,0.8043389609330397,trace_length|low_band_power|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6428571428571429,1.0,0.2857142857142857,0.5643571428571429,0.8147785661854662,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.35714285714285715,0.5643571428571429,0.8120871054563249,epr|low_band_power|spectral_centroid|sw_var_peak|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,1.0,0.2857142857142857,0.5643571428571429,0.8109452736318409,0.8124133431204633,0.8204877253078867,0.8140445314411549,0.8150232444335699,0.808172253486665,0.808172253486665,0.8120871054563249,0.8105374765516679,0.7846831416687056,1,0.42857142857142855,0.8129385857597261,0
lapeigvals_gsm8k_llama8b,1,29,10,16,13,22,0.7816791510611735,0.7836298377028714,0.03,29,16,29,15,2.835287241574538,29,2.8355973334938396,29,2.835769494427857,29,2.805362178899522,22,2.1602202563177215,7,0.0,0,0.7831616729088638,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|cusum_max_energy|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.4,1.0,0.6,0.365,0.7777777777777777,spectral_centroid|cusum_max|epr_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1,1.0,0.2,0.365,0.7791822721598003,epr|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,1.0,0.1,0.365,0.7855024968789013,epr|spectral_centroid|sw_var_peak|epr_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.2,1.0,0.3,0.365,0.7773096129837703,0.7851903870162297,0.7795724094881398,0.7872971285892634,0.7747347066167292,0.7747347066167292,0.7747347066167292,0.7750468164794007,0.7892478152309612,0.7793383270911362,1,0.6,0.7780898876404494,0
lapeigvals_gsm8k_llama8b,2,29,16,16,13,22,0.81065188172043,0.7963709677419355,0.0,29,16,29,15,4.2506856162278375,29,4.250625877356145,29,4.249927458336324,29,3.238777944213017,21,2.9679893574172342,9,0.0,0,0.8109879032258065,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6875,1.0,0.375,0.5888125,0.8090557795698925,trace_length|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5625,1.0,0.3125,0.5888125,0.8109879032258065,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6875,1.0,0.375,0.5888125,0.8097278225806452,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|epr_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5625,1.0,0.375,0.5888125,0.8097278225806452,0.8070396505376345,0.8058635752688172,0.8170362903225806,0.8061155913978494,0.8077956989247312,0.8077956989247312,0.8118279569892473,0.8184643817204301,0.809559811827957,1,0.5625,0.8101310483870968,0
lapeigvals_gsm8k_llama8b,3,29,17,16,13,23,0.8416666666666667,0.8485087719298245,0.03,29,16,29,15,3.0898637573449657,29,3.089788130965177,29,3.0903840928453308,29,2.9227951440139717,23,2.5457461517636144,11,0.0,0,0.8392982456140351,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.35294117647058826,0.6949411764705883,0.8355263157894736,trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.35294117647058826,0.6949411764705883,0.8392982456140351,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.35294117647058826,0.6949411764705883,0.8392982456140351,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,1.0,0.35294117647058826,0.6949411764705883,0.8371052631578948,0.8248245614035087,0.8426315789473685,0.8357017543859648,0.8366666666666667,0.8371052631578948,0.8366666666666667,0.8320175438596491,0.854298245614035,0.8394736842105264,1,0.47058823529411764,0.8413333333333333,0
lapeigvals_gsm8k_llama8b,4,29,14,16,13,22,0.8211382113821138,0.8240418118466899,0.01,29,16,29,15,2.874021982004643,29,2.8741671592722673,29,2.856707579541981,28,2.7874543286455857,23,2.198049346328909,13,0.0,0,0.8130807200929153,epr|trace_length|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6428571428571429,1.0,0.35714285714285715,0.5937142857142857,0.8061120789779327,trace_length|low_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5714285714285714,1.0,0.35714285714285715,0.5937142857142857,0.8158391405342624,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5714285714285714,1.0,0.2857142857142857,0.5937142857142857,0.8078542392566783,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5714285714285714,1.0,0.21428571428571427,0.5937142857142857,0.8109756097560976,0.8135162601626016,0.8189605110336817,0.822444831591173,0.8101045296167247,0.8101045296167247,0.8083623693379791,0.8244773519163764,0.8275987224157956,0.814677700348432,1,0.6428571428571429,0.8210511033681765,0
lapeigvals_gsm8k_mistral24b,0,30,14,16,14,21,0.8310833333333334,0.8349722222222221,0.03,27,14,30,16,2.8435777705367347,30,2.851058516585595,30,2.861959789531129,28,2.6475335790749415,15,1.8138207769428294,6,0.0,0,0.8277222222222221,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5714285714285714,1.0,0.35714285714285715,0.569,0.8265833333333333,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|varentropy|topk_tail_mass,0.6428571428571429,1.0,0.5,0.569,0.8277222222222221,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5714285714285714,1.0,0.35714285714285715,0.569,0.8380277777777777,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6428571428571429,1.0,0.21428571428571427,0.569,0.8323055555555555,0.8276666666666668,0.8317777777777778,0.8348055555555557,0.8289722222222222,0.8300277777777778,0.8303611111111111,0.8280555555555557,0.8373333333333334,0.830138888888889,1,0.5,0.8252155555555555,0
lapeigvals_gsm8k_mistral24b,1,30,14,16,14,21,0.890056261850735,0.893382238662149,0.03,28,14,30,16,2.8092380020722265,30,2.8094685893076963,30,2.8208333638584446,27,2.722046071209689,18,1.9965369668471802,7,0.0,0,0.885082838581331,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.6428571428571429,1.0,0.35714285714285715,0.5728571428571428,0.8949986012247055,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,0.6428571428571429,1.0,0.42857142857142855,0.5728571428571428,0.885766684280874,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6428571428571429,1.0,0.35714285714285715,0.5728571428571428,0.8922010506356656,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7142857142857143,1.0,0.2857142857142857,0.5728571428571428,0.8862329427123807,0.8949986012247055,0.893817413198222,0.8924497217991358,0.8932268191849803,0.8931957352895463,0.8944390911068975,0.8926983929626059,0.8826893786329303,0.8958067825059836,1,0.5,0.8825973703024463,0
