cell,rep,m,k,n_keep_deployed_halfA,auroc_deployed,auroc_greedy,auroc_truecorr_rebuilt,auroc_rho_rebuilt,auroc_random_rebuilt,auroc_truecorr_prune,truecorr_prune_cols,overlap_truecorr_prune,auroc_rho_prune,rho_prune_cols,overlap_rho_prune,auroc_random_prune,n_random_prune_failed,frac_inside_greedy,overlap_truecorr_rebuilt,overlap_truecorr_uniform_null,overlap_truecorr_conditional_null,frac_inside_truecorr,overlap_rho_rebuilt,overlap_rho_uniform_null,overlap_rho_conditional_null,frac_inside_rho
lapeigvals_gsm8k_phi35,0,29,11,18,0.807552063754605,0.8000526276219833,0.795203368167807,0.7901473573415534,0.777457334035035,0.795203368167807,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.45454545454545453,0.7901473573415534,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,0.802538155025938,0,0.7272727272727273,0.45454545454545453,0.3799545454545454,0.4419090909090908,1.0,0.36363636363636365,0.3811363636363635,0.44686363636363624,1.0
lapeigvals_gsm8k_phi35,1,29,13,18,0.7890131259115216,0.7941446551072221,0.7700894866670268,0.7734204793028323,0.7713268153909866,0.7700894866670268,epr|trace_length|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.46153846153846156,0.7734204793028323,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,0.7846010911251553,0,0.6153846153846154,0.46153846153846156,0.4466923076923077,0.44257692307692315,1.0,0.38461538461538464,0.4466538461538462,0.4456923076923077,1.0
lapeigvals_gsm8k_phi35,2,29,16,20,0.8013468013468014,0.8122580528997642,0.7802625182304326,0.7871585732548301,0.8070400979491887,0.7845297898773835,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5625,0.7871585732548301,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,0.8047152451430526,0,0.625,0.5625,0.5538125,0.5115,0.9375,0.5,0.547875,0.50034375,1.0
lapeigvals_gsm8k_phi35,3,29,17,18,0.7863735440365096,0.7867481779170357,0.7752537293099926,0.7802942578843403,0.7877290375315034,0.7802942578843403,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9411764705882353,0.7802942578843403,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9411764705882353,0.7827069000749267,0,0.9411764705882353,0.8823529411764706,0.586,0.8424705882352943,0.9411764705882353,0.9411764705882353,0.5873235294117648,0.8895000000000002,1.0
lapeigvals_gsm8k_phi35,4,29,17,20,0.8050590760466189,0.8045375218150086,0.803674951355038,0.803674951355038,0.8032641270987543,0.803674951355038,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,0.803674951355038,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7647058823529411,0.8017315600489457,0,0.8823529411764706,0.7647058823529411,0.5869411764705883,0.7504117647058823,1.0,0.7647058823529411,0.5855882352941175,0.7509117647058823,1.0
losnet_hotpotqa_mistral7b,0,29,3,22,0.5501022494887525,0.5559551512587265,0.5599746139200339,0.5439672801635992,0.53906494605458,0.5675904379098794,sw_var_peak|mean_logprob_entropy|varentropy,0.3333333333333333,0.5439672801635992,epr_spilled|mean_logprob_entropy|renyi_entropy_2,0.0,0.5273958112968056,0,0.6666666666666666,0.6666666666666666,0.10116666666666665,0.112,0.6666666666666666,0.0,0.108,0.08783333333333333,1.0
losnet_hotpotqa_mistral7b,1,29,10,23,0.5600448933782266,0.5792648709315376,0.5615881032547699,0.5561167227833894,0.5517620650953985,0.554503367003367,epr|trace_length|sw_var_peak|epr_spilled|sw_var_peak_spilled|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.5,0.5561167227833894,epr|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2,0.5605106621773288,0,0.8,0.5,0.3482,0.3435,0.8,0.2,0.34629999999999994,0.34585000000000005,1.0
losnet_hotpotqa_mistral7b,2,29,15,21,0.5742361111111112,0.5652083333333333,0.5821527777777777,0.5786805555555556,0.5714055555555556,0.581875,epr|trace_length|spectral_entropy|dominant_freq|sw_var_peak|hurst_exponent|epr_spilled|sw_var_peak_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8,0.5786805555555556,epr|trace_length|spectral_entropy|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6,0.5717472222222222,0,1.0,0.6666666666666666,0.5161333333333333,0.5245333333333333,0.7333333333333333,0.6,0.5171666666666668,0.7142333333333333,1.0
losnet_hotpotqa_mistral7b,3,29,17,22,0.5403004019462662,0.5434031450532403,0.5410055708342147,0.5406529863902404,0.5369043085819054,0.5379028277272406,epr|trace_length|spectral_entropy|high_band_power|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8235294117647058,0.5406529863902404,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6470588235294118,0.5379733446160355,0,0.9411764705882353,0.7647058823529411,0.5881470588235294,0.6594705882352941,0.8823529411764706,0.6470588235294118,0.5854117647058823,0.7268235294117646,1.0
losnet_hotpotqa_mistral7b,4,29,3,22,0.5860690235690236,0.5812991021324354,0.611672278338945,0.5863496071829405,0.5627020202020201,0.5969416386083052,sw_var_peak_spilled|mean_logprob_entropy|varentropy,0.3333333333333333,0.5863496071829405,cusum_max_spilled|mean_logprob_entropy|topk_tail_mass,0.0,0.5727777777777777,0,0.6666666666666666,0.6666666666666666,0.10433333333333333,0.10516666666666666,0.6666666666666666,0.0,0.10633333333333331,0.09383333333333332,1.0
math500_dsmath7b,0,30,16,24,0.8054802770249925,0.8241493526046372,0.8027702499247215,0.8024691358024691,0.7991207467630231,0.8027702499247215,epr|trace_length|hl_ratio|spectral_centroid|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,0.8024691358024691,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.4375,0.7973020174646192,0,0.6875,0.5,0.5316875,0.459625,1.0,0.4375,0.53334375,0.46,1.0
math500_dsmath7b,1,30,16,23,0.7969444444444445,0.7847222222222222,0.8222222222222222,0.8061111111111112,0.7992222222222223,0.8033333333333333,epr|trace_length|hl_ratio|rpdi|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.625,0.8061111111111112,epr|trace_length|low_band_power|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.5625,0.7904888888888888,0,0.8125,0.625,0.53396875,0.5575,0.9375,0.5625,0.53503125,0.56371875,1.0
math500_dsmath7b,2,30,9,25,0.7893738140417457,0.7910002710761724,0.8023854703171591,0.8143128219029547,0.7529845486581729,0.8023854703171591,epr|high_band_power|spectral_centroid|rpdi|sw_var_peak|epr_spilled|logprob_margin|mean_logprob_entropy|varentropy,0.5555555555555556,0.8143128219029547,epr|trace_length|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,0.7716129032258064,0,0.7777777777777778,0.5555555555555556,0.30144444444444446,0.2767777777777778,1.0,0.1111111111111111,0.2950555555555556,0.2762222222222222,1.0
math500_dsmath7b,3,30,19,22,0.7785359801488834,0.8058312655086849,0.7912531017369726,0.7841191066997519,0.7792679900744417,0.7785359801488834,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5789473684210527,0.7841191066997519,epr|trace_length|low_band_power|high_band_power|hl_ratio|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5789473684210527,0.7778411910669975,0,0.7368421052631579,0.631578947368421,0.6325526315789474,0.6379736842105264,0.8947368421052632,0.5789473684210527,0.6332894736842106,0.6361842105263158,1.0
math500_dsmath7b,4,30,10,23,0.7638888888888888,0.7444444444444444,0.7358333333333333,0.7691666666666667,0.7484444444444444,0.7358333333333333,epr|rpdi|hurst_exponent|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5,0.7691666666666667,epr|trace_length|spectral_centroid|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.3,0.7430777777777777,0,0.8,0.5,0.32969999999999994,0.35125,1.0,0.3,0.33304999999999996,0.3495,1.0
math500_qwenmath7b,0,28,8,8,0.9234022556390977,0.9339755639097745,0.9132988721804512,0.9008458646616541,0.8704981203007519,0.9163533834586466,spectral_entropy|rpdi|cusum_max|cusum_shift_idx|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|varentropy,0.625,0.9163533834586466,spectral_entropy|rpdi|cusum_max|cusum_shift_idx|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|varentropy,0.625,0.9163533834586466,0,0.625,0.125,0.2890625,0.149875,0.0,0.75,0.283125,0.5628125,0.875
math500_qwenmath7b,1,28,9,15,0.922201138519924,0.9053944158308485,0.9108159392789373,0.9026836541068041,0.8648847926267282,0.9121713201409596,spectral_entropy|high_band_power|hl_ratio|spectral_centroid|stft_spectral_entropy|hurst_exponent|epr_energy|min_energy|logprob_margin,0.5555555555555556,0.9243697478991596,spectral_entropy|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy,0.5555555555555556,0.9190783410138248,0,0.8888888888888888,0.3333333333333333,0.31766666666666665,0.2808888888888889,0.4444444444444444,0.0,0.3229444444444445,0.2295555555555556,0.3333333333333333
math500_qwenmath7b,2,28,12,13,0.9321419321419321,0.8997668997668998,0.9194509194509194,0.881895881895882,0.8149909349909349,0.9111629111629111,epr|low_band_power|high_band_power|hl_ratio|cusum_shift_idx|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8333333333333334,0.9013209013209011,epr|low_band_power|high_band_power|stft_max_high_power|cusum_shift_idx|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.9166666666666666,0.902066822066822,0,0.9166666666666666,0.75,0.426125,0.71725,0.8333333333333334,0.5833333333333334,0.43179166666666663,0.5832916666666667,0.6666666666666666
math500_qwenmath7b,3,28,9,10,0.9174838555369529,0.9083951207845012,0.8906960057402536,0.8354460655345611,0.7960105237981344,0.9107868930877779,spectral_entropy|rpdi|sw_var_peak|hurst_exponent|cusum_max|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy,0.5555555555555556,0.9162879693853146,spectral_entropy|rpdi|hurst_exponent|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy,0.5555555555555556,0.9102033006457785,0,0.5555555555555556,0.3333333333333333,0.3212777777777778,0.2195,0.0,0.3333333333333333,0.3224444444444445,0.37516666666666665,0.5555555555555556
math500_qwenmath7b,4,28,15,13,0.8753886629992825,0.8820856254484574,0.8689308777804352,0.8514709399665155,0.8148576895479551,0.8648648648648649,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|hurst_exponent|cusum_shift_idx|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8666666666666667,0.8720401817746952,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|cusum_shift_idx|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8666666666666667,0.8728151160009568,0,0.8666666666666667,0.7333333333333333,0.5325666666666667,0.7104666666666665,0.6666666666666666,0.6666666666666666,0.5333333333333332,0.7112666666666665,0.6666666666666666
math500_r1distill8b,0,28,16,21,0.8455165692007798,0.8460038986354775,0.8460038986354776,0.8328460038986354,0.8505847953216374,0.8323586744639376,epr|spectral_entropy|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.8125,0.8328460038986354,epr|low_band_power|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6875,0.8437719298245614,0,0.9375,0.8125,0.57459375,0.67740625,0.9375,0.6875,0.57509375,0.71496875,1.0
math500_r1distill8b,1,28,5,23,0.8139297385620916,0.806781045751634,0.832720588235294,0.8347630718954249,0.7929003267973855,0.832720588235294,spectral_entropy|rpdi|cusum_max|cusum_max_spilled|cusum_max_energy,0.6,0.8347630718954249,cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_logprob_entropy,0.2,0.795874183006536,0,0.8,0.6,0.18330000000000002,0.1699,1.0,0.2,0.1791,0.17560000000000003,1.0
math500_r1distill8b,2,28,5,23,0.8294920563884538,0.8350861490266278,0.8171850525844708,0.8290445289773999,0.797601253076751,0.8171850525844708,spectral_entropy|rpdi|cusum_max|cusum_max_spilled|cusum_max_energy,0.6,0.8290445289773999,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,0.0,0.8030610874916089,0,0.8,0.6,0.1837,0.174,1.0,0.0,0.17930000000000001,0.16710000000000003,1.0
math500_r1distill8b,3,28,5,22,0.8423822052140636,0.845730686438651,0.8330542932312844,0.8237263812485052,0.7833628318584069,0.8330542932312844,spectral_entropy|rpdi|cusum_max|cusum_max_spilled|cusum_max_energy,0.6,0.8237263812485052,epr|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob,0.2,0.8222147811528342,0,1.0,0.6,0.17360000000000003,0.23440000000000003,1.0,0.2,0.1795,0.22790000000000005,1.0
math500_r1distill8b,4,28,10,24,0.8190035273368605,0.8315696649029982,0.8216490299823633,0.8170194003527337,0.8093386243386242,0.8216490299823633,epr|rpdi|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2,0.4,0.8170194003527337,epr|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,0.4,0.8059700176366843,0,1.0,0.4,0.3595,0.42029999999999995,1.0,0.4,0.35314999999999996,0.41355000000000003,1.0
math500_r1distill8b_mn4096,0,29,8,25,0.8803827751196173,0.8855502392344498,0.8955023923444976,0.8702392344497607,0.8351234449760764,0.8955023923444976,spectral_entropy|cusum_max|epr_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_logprob_entropy|topk_tail_mass,0.5,0.8702392344497607,epr|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.125,0.8579674641148324,0,0.75,0.5,0.2730625,0.2364375,1.0,0.125,0.280875,0.2303125,1.0
math500_r1distill8b_mn4096,1,29,7,25,0.8408546693682077,0.8581690919137963,0.8611162276662369,0.8274083624976976,0.8001989316632898,0.8611162276662369,epr|spectral_entropy|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_logprob_entropy|renyi_entropy_2,0.2857142857142857,0.8274083624976976,epr|sw_var_peak|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.0,0.8262884509117702,0,0.8571428571428571,0.2857142857142857,0.2392857142857142,0.2470714285714285,1.0,0.0,0.23799999999999993,0.23899999999999993,1.0
math500_r1distill8b_mn4096,2,29,9,24,0.8012525326947872,0.8056732363234482,0.7972002210351814,0.7931479093755756,0.7738957450727574,0.7972002210351814,cusum_max|epr_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.4444444444444444,0.7931479093755756,epr|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.2222222222222222,0.7694529379259533,0,0.7777777777777778,0.4444444444444444,0.30772222222222223,0.29344444444444445,1.0,0.2222222222222222,0.31072222222222223,0.28944444444444445,1.0
math500_r1distill8b_mn4096,3,29,15,25,0.8582826747720363,0.8712006079027356,0.8666413373860182,0.8573328267477204,0.8390501519756839,0.8666413373860182,epr|spectral_entropy|rpdi|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6666666666666666,0.8573328267477204,epr|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5333333333333333,0.8424924012158054,0,0.9333333333333333,0.6666666666666666,0.5157666666666667,0.5655666666666666,1.0,0.5333333333333333,0.5169666666666667,0.5634666666666667,1.0
math500_r1distill8b_mn4096,4,29,11,25,0.8485725308641975,0.8333333333333334,0.8595679012345678,0.8543595679012346,0.8299074074074074,0.8595679012345678,epr|spectral_entropy|rpdi|cusum_max|epr_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.36363636363636365,0.8543595679012346,epr|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.18181818181818182,0.8359259259259261,0,0.9090909090909091,0.36363636363636365,0.3819999999999999,0.39677272727272717,1.0,0.18181818181818182,0.3763181818181818,0.40131818181818174,1.0
noise_gsm8k_mistral7b,0,29,8,23,0.8082112514351321,0.8346544202066591,0.7895109070034443,0.7788289322617681,0.7767079678530425,0.7895109070034443,epr|trace_length|spectral_entropy|sw_var_peak|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,0.375,0.7788289322617681,epr|sw_var_peak|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.0,0.7930900574052814,0,0.625,0.375,0.27175,0.2215625,1.0,0.0,0.2769375,0.2153125,1.0
noise_gsm8k_mistral7b,1,29,9,23,0.795553678178863,0.83979650869154,0.7665910614422538,0.7715406018420738,0.7784736315301334,0.7665910614422538,epr|trace_length|spectral_entropy|sw_var_peak|epr_energy|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3333333333333333,0.7715406018420738,epr|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.0,0.7797636341931513,0,0.5555555555555556,0.3333333333333333,0.312,0.219,1.0,0.0,0.30994444444444447,0.21800000000000005,1.0
noise_gsm8k_mistral7b,2,29,8,23,0.7834164439669027,0.81252812445473,0.7186544342507645,0.7481426380508949,0.7604051758180199,0.7186544342507645,epr|trace_length|spectral_entropy|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,0.375,0.7481426380508949,epr|sw_var_peak|cusum_max|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,0.0,0.7661029837176625,0,0.75,0.375,0.2748125,0.2611875,1.0,0.0,0.2754375,0.264,1.0
noise_gsm8k_mistral7b,3,29,9,23,0.7962627812330617,0.8334144840194393,0.7008938824631837,0.7639525590026732,0.7754688519168406,0.7008938824631837,epr|spectral_entropy|sw_var_peak|epr_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3333333333333333,0.7639525590026732,epr|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,0.780444828251463,0,0.5555555555555556,0.3333333333333333,0.31205555555555553,0.2177222222222223,1.0,0.1111111111111111,0.30822222222222223,0.2163888888888889,1.0
noise_gsm8k_mistral7b,4,29,9,23,0.7901613436730494,0.8276305634165166,0.7509371899004006,0.7600701973611672,0.7699937520673307,0.7509371899004006,epr|trace_length|spectral_entropy|sw_var_peak|epr_energy|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4444444444444444,0.7600701973611672,epr|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.1111111111111111,0.7740435150134146,0,0.6666666666666666,0.4444444444444444,0.3135,0.25894444444444453,1.0,0.1111111111111111,0.30744444444444446,0.2634444444444445,1.0
noise_gsm8k_phi3mini,0,29,10,20,0.6938719772403983,0.6998691322901849,0.6777923186344239,0.6613826458036984,0.6802854054054055,0.6383385490753912,epr|high_band_power|sw_var_peak|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.4,0.6613826458036984,epr|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3,0.68410173541963,0,0.6,0.4,0.34514999999999996,0.30825,0.9,0.3,0.3435,0.2989,1.0
noise_gsm8k_phi3mini,1,29,13,18,0.6955819910867811,0.6949152542372882,0.6722695956299493,0.6768782678878478,0.6787006819431285,0.6722695956299493,epr|trace_length|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,0.6768782678878478,epr|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3076923076923077,0.6874833608216071,0,0.5384615384615384,0.38461538461538464,0.4475,0.38988461538461544,1.0,0.3076923076923077,0.4497692307692308,0.39042307692307704,1.0
noise_gsm8k_phi3mini,2,29,14,17,0.6678009259259259,0.6670254629629631,0.6635995370370369,0.6599652777777777,0.663037962962963,0.6613773148148148,epr|trace_length|sw_var_peak|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.7142857142857143,0.6599652777777777,epr|trace_length|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.6428571428571429,0.6631944444444444,0,0.8571428571428571,0.7857142857142857,0.4818571428571428,0.6667857142857142,0.9285714285714286,0.6428571428571429,0.48360714285714285,0.7062142857142856,1.0
noise_gsm8k_phi3mini,3,29,13,20,0.6760354531055168,0.686875835495793,0.6530403621698739,0.6553994091149081,0.662012379379683,0.6530403621698739,epr|spectral_centroid|sw_var_peak|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.5384615384615384,0.6553994091149081,epr|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.38461538461538464,0.6664006560397218,0,0.7692307692307693,0.5384615384615384,0.4530769230769231,0.5003846153846154,1.0,0.38461538461538464,0.4495769230769231,0.5002307692307693,1.0
noise_gsm8k_phi3mini,4,29,12,20,0.703733112765371,0.703236834849738,0.70432864626413,0.7025199889716021,0.6737601323407776,0.70432864626413,epr|trace_length|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.3333333333333333,0.7025199889716021,epr|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,0.25,0.6987879790460437,0,0.6666666666666666,0.3333333333333333,0.4150833333333333,0.3977916666666667,1.0,0.25,0.4112083333333334,0.39720833333333333,1.0
