method,environment,held_out_feature,partner_feature,actual,prediction,squared_error
missing_pca_full,ars_gsm8k_r1distill8b,epr,epr_spilled,0.9728504426904614,0.6988315144659186,0.07508637302532713
missing_pca_full,ars_gsm8k_r1distill8b,epr,sw_var_peak_spilled,-0.29927979844221436,-0.17704496419632546,0.014941354703119936
missing_pca_full,ars_gsm8k_r1distill8b,epr,cusum_max_spilled,-0.7018291396350784,-0.4306555525612058,0.07353511432651118
missing_pca_full,ars_gsm8k_r1distill8b,epr,min_spilled,-0.3018172610427114,0.03731747601478327,0.11501236987905603
missing_pca_full,ars_gsm8k_r1distill8b,epr,epr_energy,0.7157781702040257,0.374623185639036,0.11638672349353833
missing_pca_full,ars_gsm8k_r1distill8b,epr,min_energy,-0.10194887896530133,-0.18561212649431683,0.006999538987101317
missing_pca_full,ars_gsm8k_r1distill8b,epr,sw_var_peak_energy,-0.09032368086624169,-0.20660040538194596,0.013520276664100982
missing_pca_full,ars_gsm8k_r1distill8b,epr,cusum_max_energy,-0.7224460048107623,-0.5096458767374019,0.04528389450803857
missing_pca_full,ars_gsm8k_r1distill8b,epr,mean_top1_logprob,0.9728504426904614,0.9421907816318671,0.0009400148162278838
missing_pca_full,ars_gsm8k_r1distill8b,epr,logprob_margin,0.9063051618360823,0.66774777389742,0.05690962734011743
missing_pca_full,ars_gsm8k_r1distill8b,epr,mean_logprob_entropy,0.9996744876175955,0.99009964649403,9.167758254151982e-05
missing_pca_full,ars_gsm8k_r1distill8b,epr,varentropy,0.9100207791475041,0.7120173092878266,0.03920537407647223
missing_pca_full,ars_gsm8k_r1distill8b,epr,renyi_entropy_2,0.9921047955408284,0.9704468075238755,0.00046906844494247783
missing_pca_full,ars_gsm8k_r1distill8b,epr,topk_tail_mass,0.43245511062433856,0.5230756821587932,0.008212087985231209
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,epr,-0.6973530435348645,-0.482903147869425,0.04598875775091788
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,spectral_entropy,0.9250920500113244,0.5434697761941544,0.14563555987338714
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,low_band_power,0.22271093976077255,0.04937437923626835,0.030045563214465106
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,high_band_power,0.06948737652406262,-0.02252365595007106,0.008466030096956081
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,hl_ratio,0.1613441856326809,0.04997145986348389,0.01240388404526076
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,dominant_freq,0.1198699778881432,0.05349991355942317,0.004404985438998435
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,spectral_centroid,0.28717376033832887,0.0410119769193243,0.06059562361602491
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,stft_max_high_power,0.17215501737186112,0.0956199205187409,0.0058576210503164935
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,stft_spectral_entropy,-0.1421856253303992,0.08658806143420675,0.05233739975587003
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,rpdi,0.046515786150478876,-0.003562057021573241,0.002507790376764647
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,sw_var_peak,0.14985635596583974,-0.016085813941221567,0.027536803753464005
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,pe_mean,0.1781925262720365,0.13927093855970957,0.0015148899900483583
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,hurst_exponent,0.015604794573540073,0.02038817687753672,2.2880746266188284e-05
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,cusum_max,0.5664427735680565,0.44322187040138433,0.0151833909772104
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,cusum_shift_idx,-0.11784554201673021,-0.055808709824565775,0.00384856854843877
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,epr_spilled,-0.6772713555376507,-0.41728813868849784,0.06759127304323365
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,sw_var_peak_spilled,0.18447598188054465,0.01005975762418962,0.03042101928384313
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,cusum_max_spilled,0.5448659942955775,0.3565464290424526,0.035464258657125956
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,min_spilled,0.285502035282593,-0.03450934766990511,0.10240728521917039
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,epr_energy,-0.5407316715338051,-0.2630655578215876,0.0770984707040461
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,min_energy,0.0324143483080888,0.030973699173736567,2.075469928309838e-06
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,sw_var_peak_energy,0.15114424978097296,0.14947530513416102,2.785376234122241e-06
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,cusum_max_energy,0.609530361365562,0.47423004201316515,0.018306176416860585
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,mean_top1_logprob,-0.6772713555376507,-0.43391017762270057,0.05922466291615203
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,logprob_margin,-0.6202430022043858,-0.3496690891358242,0.07321024243323353
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,mean_logprob_entropy,-0.6957273462258439,-0.4785637851747257,0.04716001224840273
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,varentropy,-0.635664652153754,-0.4235490958024918,0.0449930092462055
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,renyi_entropy_2,-0.6892014312428386,-0.4548027270952903,0.05494275250604989
missing_pca_full,ars_gsm8k_r1distill8b,trace_length,topk_tail_mass,-0.31550067470487725,-0.23741748699813803,0.0060969842024458714
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,epr,-0.5607932651501867,-0.3161952408036689,0.0598281935142197
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,trace_length,0.9250920500113244,0.5434697761941544,0.14563555987338714
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,low_band_power,0.03920194030803883,-0.03206566503557578,0.005079071571413205
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,high_band_power,0.03105791552138131,-0.04184093576358671,0.005314242518667884
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,hl_ratio,0.05378640641658354,0.07529750362620755,0.00046272730316189366
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,dominant_freq,0.08005713429137867,0.05261890316621219,0.0007528565272780546
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,spectral_centroid,0.13032390732116803,-0.04731554585612241,0.03155577532512676
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,stft_max_high_power,0.20101174738267055,0.19101179757502335,9.999899615546342e-05
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,stft_spectral_entropy,0.01291840143343158,0.06229751407237176,0.002438296765009142
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,rpdi,0.07732138107934292,0.018787538502730145,0.0034262107267836865
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,sw_var_peak,0.15760561634236936,0.009143652322057036,0.022040954760768505
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,pe_mean,0.1808263144753127,0.16788601162787736,0.00016745143778334294
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,hurst_exponent,-0.16617374818445604,-0.034374592277743296,0.017371017497721977
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,cusum_max,0.4479187830322174,0.15148233881831233,0.08787456545818363
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,cusum_shift_idx,-0.07362243801272875,-0.03141094112562968,0.0017818104694495745
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,epr_spilled,-0.5316811521420243,-0.27496499622223947,0.06590318471023127
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,sw_var_peak_spilled,0.18382758492805235,0.02472885982998548,0.02531240432783025
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,cusum_max_spilled,0.42736129183038907,0.10726987555673255,0.10245851477207525
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,min_spilled,0.28705019818376737,-0.010650467665464269,0.08862568644707589
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,epr_energy,-0.4335575997021126,-0.17856055410320518,0.06502349326417128
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,min_energy,0.06993533389498673,0.004391366570335417,0.004296011652654959
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,sw_var_peak_energy,0.20461062755406892,0.11104168335071116,0.008755147319331079
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,cusum_max_energy,0.5161743655718475,0.2165188959229125,0.08979340049052378
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,mean_top1_logprob,-0.5316811521420243,-0.3007563293423593,0.053326273785056666
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,logprob_margin,-0.4820094248624688,-0.20091801399930898,0.07901238126104171
missing_pca_full,ars_gsm8k_r1distill8b,spectral_entropy,mean_logprob_entropy,-0.5597604095993216,-0.3307991350369705,0.052423265249216325
