method,environment,held_out_feature,partner_feature,actual,prediction,squared_error
pca,ars_gsm8k_r1distill8b,sw_var_peak,rpdi,0.026077221173316022,-0.03599335397685457,0.0038527562994729743
pca,ars_gsm8k_r1distill8b,sw_var_peak,cusum_max,-0.10693008379785188,-0.06214004275106466,0.002006147776972884
pca,ars_gsm8k_r1distill8b,sw_var_peak,epr_spilled,-0.2810661369526718,-0.10673505583648824,0.030391325843137373
pca,ars_gsm8k_r1distill8b,sw_var_peak,sw_var_peak_spilled,0.5987096510212481,0.034033129263282655,0.31885957422467404
pca,ars_gsm8k_r1distill8b,sw_var_peak,cusum_max_spilled,-0.07141480505894536,-0.16460580235516778,0.008684561977064534
pca,ars_gsm8k_r1distill8b,sw_var_peak,epr_energy,-0.14521271843787228,-0.0192661797332687,0.01586253061167021
pca,ars_gsm8k_r1distill8b,sw_var_peak,min_energy,-0.00874423068053559,0.022389644641855493,0.0009693181925901925
pca,ars_gsm8k_r1distill8b,sw_var_peak,sw_var_peak_energy,-0.00968917908794385,-0.0043404736047289935,2.8608650346172665e-05
pca,ars_gsm8k_r1distill8b,sw_var_peak,cusum_max_energy,-0.007247420810648659,-0.09861582111970724,0.008348184575036374
pca,ars_gsm8k_r1distill8b,sw_var_peak,mean_top1_logprob,-0.2810661369526718,0.004583397642691809,0.08159565661454785
pca,ars_gsm8k_r1distill8b,sw_var_peak,logprob_margin,-0.2763422576787429,-0.00708233367607814,0.0725009066739208
pca,ars_gsm8k_r1distill8b,sw_var_peak,mean_logprob_entropy,-0.29529186629920023,-0.029179475004439213,0.07081580480061599
pca,ars_gsm8k_r1distill8b,sw_var_peak,varentropy,-0.3045205290202318,-0.06163677125875614,0.058992519784335194
pca,ars_gsm8k_r1distill8b,sw_var_peak,renyi_entropy_2,-0.2832607722342724,-0.007617443674763256,0.0759792445793655
pca,ars_gsm8k_r1distill8b,sw_var_peak,topk_tail_mass,0.231172032766922,-0.005060366392388962,0.05580574641256402
pca,ars_gsm8k_r1distill8b,cusum_max,epr,-0.7032496095574634,-0.5085479111923855,0.03790875134624577
pca,ars_gsm8k_r1distill8b,cusum_max,rpdi,-0.3282042682014609,0.0261690725833916,0.1255804646590172
pca,ars_gsm8k_r1distill8b,cusum_max,sw_var_peak,-0.10693008379785188,-0.0676528695566506,0.001542699558549224
pca,ars_gsm8k_r1distill8b,cusum_max,epr_spilled,-0.6939091728367656,-0.4471097990771081,0.06090993088815909
pca,ars_gsm8k_r1distill8b,cusum_max,sw_var_peak_spilled,-0.035304587602068054,-0.12934646734295127,0.00884387514519874
pca,ars_gsm8k_r1distill8b,cusum_max,cusum_max_spilled,0.9598456735965187,0.6962570380856103,0.06947896877050251
pca,ars_gsm8k_r1distill8b,cusum_max,epr_energy,-0.6563565818951252,-0.356835687590757,0.08971276612488853
pca,ars_gsm8k_r1distill8b,cusum_max,min_energy,-0.0368930159326802,-0.058496069481911675,0.0004666919226509627
pca,ars_gsm8k_r1distill8b,cusum_max,sw_var_peak_energy,0.0015428263394960569,0.08205337543708988,0.006481948515996066
pca,ars_gsm8k_r1distill8b,cusum_max,cusum_max_energy,0.8322834619821373,0.584374493932461,0.061458856439455437
pca,ars_gsm8k_r1distill8b,cusum_max,mean_top1_logprob,-0.6939091728367656,-0.422913517702369,0.07343864510172078
pca,ars_gsm8k_r1distill8b,cusum_max,logprob_margin,-0.6726461949275931,-0.4760436843784116,0.03865254715424104
pca,ars_gsm8k_r1distill8b,cusum_max,mean_logprob_entropy,-0.7078650552807029,-0.4836255566903574,0.05028335272804955
pca,ars_gsm8k_r1distill8b,cusum_max,varentropy,-0.647412166079958,-0.47890550898561024,0.0283944934851121
pca,ars_gsm8k_r1distill8b,cusum_max,renyi_entropy_2,-0.703108058223995,-0.44250406437728096,0.06791444160885818
pca,ars_gsm8k_r1distill8b,cusum_max,topk_tail_mass,-0.49375378938415576,-0.13649081059081059,0.1276368360162942
pca,ars_gsm8k_r1distill8b,epr_spilled,epr,0.9728504426904614,0.7590046798444926,0.04573001028717433
pca,ars_gsm8k_r1distill8b,epr_spilled,rpdi,0.21262037947250698,-0.1811944916195634,0.15509015269326398
pca,ars_gsm8k_r1distill8b,epr_spilled,sw_var_peak,-0.2810661369526718,-0.10527066378999976,0.03090404838448774
pca,ars_gsm8k_r1distill8b,epr_spilled,cusum_max,-0.6939091728367656,-0.48911725333231565,0.04193973029431709
pca,ars_gsm8k_r1distill8b,epr_spilled,sw_var_peak_spilled,-0.2356774062888611,0.17623780853126852,0.16967414420031351
pca,ars_gsm8k_r1distill8b,epr_spilled,cusum_max_spilled,-0.660820071272562,-0.1716074472703072,0.23932899148317158
pca,ars_gsm8k_r1distill8b,epr_spilled,epr_energy,0.6597548240850759,0.302164326422202,0.12787096401878184
pca,ars_gsm8k_r1distill8b,epr_spilled,min_energy,-0.1284091141357891,-0.17850534483918448,0.0025096323306878147
pca,ars_gsm8k_r1distill8b,epr_spilled,sw_var_peak_energy,-0.07629907747903573,-0.15409355822498727,0.006051981234532224
pca,ars_gsm8k_r1distill8b,epr_spilled,cusum_max_energy,-0.7179068236616429,-0.4654085294566852,0.06375538857641339
pca,ars_gsm8k_r1distill8b,epr_spilled,mean_top1_logprob,1.0000000000000004,0.737841204112258,0.06872723426131103
pca,ars_gsm8k_r1distill8b,epr_spilled,logprob_margin,0.8637497749936816,0.5185408787829117,0.1191691820230581
pca,ars_gsm8k_r1distill8b,epr_spilled,mean_logprob_entropy,0.9709421562956333,0.7660451522605273,0.04198278226256225
pca,ars_gsm8k_r1distill8b,epr_spilled,varentropy,0.806813695312546,0.5584758038428814,0.061671708339598896
pca,ars_gsm8k_r1distill8b,epr_spilled,renyi_entropy_2,0.9920262561916443,0.7545976254140832,0.05637235471290746
pca,ars_gsm8k_r1distill8b,epr_spilled,topk_tail_mass,0.37214022142067193,0.4830559618061524,0.012302301465259303
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,epr,-0.29927979844221436,-0.18969676252999756,0.012008441759738196
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,rpdi,-0.024703108406743467,-0.00046719830109478045,0.0005873793386490841
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,sw_var_peak,0.5987096510212481,0.017991402369063804,0.3372336843176601
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,cusum_max,-0.035304587602068054,-0.14246551572441796,0.011483464516043441
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,epr_spilled,-0.2356774062888611,0.21868989124203295,0.206449641065528
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,cusum_max_spilled,0.04376517873169141,0.19235138509654676,0.02207786072189938
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,epr_energy,-0.1820203517533492,0.006763858563375864,0.03563947806490948
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,min_energy,-0.08694644179493852,0.026099074122192024,0.012779288668970214
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,sw_var_peak_energy,-0.014484784808513477,-0.025855483744059382,0.00012929279428282477
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,cusum_max_energy,0.038583489277721185,-0.042434427187632746,0.006563902788387067
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,mean_top1_logprob,-0.2356774062888611,-0.2202478630762659,0.00023807080374934288
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,logprob_margin,-0.23537676967104704,-0.02655943190100421,0.04360468055336816
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,mean_logprob_entropy,-0.29741838739494214,-0.20189210733427201,0.009125270182229583
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,varentropy,-0.33643281552424786,-0.015894880941718124,0.1027445675064341
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,renyi_entropy_2,-0.27026096884974565,-0.21953332940730924,0.0025732934034018305
pca,ars_gsm8k_r1distill8b,sw_var_peak_spilled,topk_tail_mass,0.017761708022282365,-0.18306718872603187,0.040332245769145056
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,epr,-0.7018291396350784,-0.4762683475853456,0.05087767091010282
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,rpdi,-0.33321362466808707,0.04068609487255882,0.13980100027257364
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,sw_var_peak,-0.07141480505894536,-0.15795480012078436,0.0074891707453031186
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,cusum_max,0.9598456735965187,0.7364163767048323,0.04992065070951337
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,epr_spilled,-0.660820071272562,-0.18451862292803153,0.22686306969509742
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,sw_var_peak_spilled,0.04376517873169141,0.14665641580322847,0.010586606666111241
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,epr_energy,-0.6613173540964848,-0.30390559134133616,0.1277431681557427
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,min_energy,-0.06408368774715052,-0.06082440348567722,1.0622933897087571e-05
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,sw_var_peak_energy,0.01865286391638488,0.047048038884018414,0.0008062859614425221
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,cusum_max_energy,0.7725609371130853,0.47010142550876666,0.09148175615992295
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,mean_top1_logprob,-0.660820071272562,-0.39892000608662403,0.06859164414439857
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,logprob_margin,-0.6702706852351662,-0.4133411923432415,0.06601276431770157
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,mean_logprob_entropy,-0.7070596969542426,-0.44856311090029305,0.06682048500154697
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,varentropy,-0.6892192296171401,-0.4173256620331946,0.07392611209352554
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,renyi_entropy_2,-0.6860588284167018,-0.41581570320875394,0.07303134672215861
pca,ars_gsm8k_r1distill8b,cusum_max_spilled,topk_tail_mass,-0.5125839935773115,-0.12120308324025944,0.15317901697625963
pca,ars_gsm8k_r1distill8b,epr_energy,epr,0.7157781702040257,0.43325032289425974,0.07982198450549041
pca,ars_gsm8k_r1distill8b,epr_energy,rpdi,0.21244379484239517,-0.12552110301139485,0.11422027218132273
pca,ars_gsm8k_r1distill8b,epr_energy,sw_var_peak,-0.14521271843787228,-0.021371425699333375,0.015336665787152492
pca,ars_gsm8k_r1distill8b,epr_energy,cusum_max,-0.6563565818951252,-0.35482051148501614,0.09092400175837027
pca,ars_gsm8k_r1distill8b,epr_energy,epr_spilled,0.6597548240850759,0.30759513995891363,0.12401644312383839
pca,ars_gsm8k_r1distill8b,epr_energy,sw_var_peak_spilled,-0.1820203517533492,-0.018633822516187115,0.026695157936166024
pca,ars_gsm8k_r1distill8b,epr_energy,cusum_max_spilled,-0.6613173540964848,-0.3133816138510846,0.12105927934011464
pca,ars_gsm8k_r1distill8b,epr_energy,min_energy,0.21841201687472755,0.191606358090318,0.0007185433428661928
pca,ars_gsm8k_r1distill8b,epr_energy,sw_var_peak_energy,-0.008320406105762018,-0.17517257105994932,0.027839644949899333
pca,ars_gsm8k_r1distill8b,epr_energy,cusum_max_energy,-0.7108936838040661,-0.45373924727824855,0.06612840422491076
pca,ars_gsm8k_r1distill8b,epr_energy,mean_top1_logprob,0.6597548240850759,0.32624015110828186,0.11123203709081787
pca,ars_gsm8k_r1distill8b,epr_energy,logprob_margin,0.8008436490334109,0.5815030653011491,0.048110291672009316
pca,ars_gsm8k_r1distill8b,epr_energy,mean_logprob_entropy,0.7199840672858259,0.4187534535363701,0.0907398826598738
pca,ars_gsm8k_r1distill8b,epr_energy,varentropy,0.7730912745636191,0.585342008485974,0.03524978691269441
pca,ars_gsm8k_r1distill8b,epr_energy,renyi_entropy_2,0.686342927704052,0.35461476455836227,0.11004357422401335
pca,ars_gsm8k_r1distill8b,epr_energy,topk_tail_mass,0.39469289867436463,0.1337558873917635,0.06808812385709632
pca,ars_gsm8k_r1distill8b,min_energy,epr,-0.10194887896530133,-0.19127632441568929,0.007979392510692036
pca,ars_gsm8k_r1distill8b,min_energy,rpdi,-0.01991999294413743,0.07043786244780004,0.008164542031030283
pca,ars_gsm8k_r1distill8b,min_energy,sw_var_peak,-0.00874423068053559,0.006138416102838426,0.00022149317527867294
pca,ars_gsm8k_r1distill8b,min_energy,cusum_max,-0.0368930159326802,-0.07665219778660293,0.0015807925416932984
pca,ars_gsm8k_r1distill8b,min_energy,epr_spilled,-0.1284091141357891,-0.17998369969840744,0.0026599378759558407
pca,ars_gsm8k_r1distill8b,min_energy,sw_var_peak_spilled,-0.08694644179493852,0.048243045489238405,0.018276197472158636
pca,ars_gsm8k_r1distill8b,min_energy,cusum_max_spilled,-0.06408368774715052,-0.08097608285128763,0.0002853530123542753
pca,ars_gsm8k_r1distill8b,min_energy,epr_energy,0.21841201687472755,0.18972160137329583,0.0008231399416447939
pca,ars_gsm8k_r1distill8b,min_energy,sw_var_peak_energy,0.34546733343668784,0.26397698643503087,0.006640676654450463
pca,ars_gsm8k_r1distill8b,min_energy,cusum_max_energy,0.03836132148882901,0.10864138461952437,0.004939287273654526
pca,ars_gsm8k_r1distill8b,min_energy,mean_top1_logprob,-0.1284091141357891,-0.23167897889292863,0.01066466496695789
pca,ars_gsm8k_r1distill8b,min_energy,logprob_margin,-0.04108987393269231,-0.007057255345024308,0.0011582191279336858
pca,ars_gsm8k_r1distill8b,min_energy,mean_logprob_entropy,-0.09784964965443164,-0.20079172773341625,0.010597071439219763
pca,ars_gsm8k_r1distill8b,min_energy,varentropy,-0.006171166340950809,-0.00266313140637367,1.2306309102213631e-05
pca,ars_gsm8k_r1distill8b,min_energy,renyi_entropy_2,-0.11898613811349835,-0.22811633914838345,0.011909400777914435
pca,ars_gsm8k_r1distill8b,min_energy,topk_tail_mass,0.01250072535095306,-0.20006326024120255,0.04518344797082214
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,epr,-0.09032368086624169,-0.2284123730102553,0.019068486898044162
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,rpdi,0.07371283617514966,0.03386914948198763,0.001587519369302857
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,sw_var_peak,-0.00968917908794385,-0.045668329421366685,0.0012944992587150402
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,cusum_max,0.0015428263394960569,0.08316723696019393,0.006662544409176296
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,epr_spilled,-0.07629907747903573,-0.16375843776449278,0.0076491397015413815
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,sw_var_peak_spilled,-0.014484784808513477,0.013207253382541036,0.0007668489791748218
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,cusum_max_spilled,0.01865286391638488,0.05413119366248146,0.0012587118815727612
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,epr_energy,-0.008320406105762018,-0.16532431814132767,0.02465022839447164
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,min_energy,0.34546733343668784,0.27461655215896624,0.005019833207663545
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,cusum_max_energy,0.024286052238793664,0.22732354629278886,0.04122422399172614
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,mean_top1_logprob,-0.07629907747903573,-0.22089440302690058,0.02090780817029302
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,logprob_margin,-0.09517147134302001,-0.18361020558811625,0.007821409714874758
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,mean_logprob_entropy,-0.08974021331559802,-0.23107147663551295,0.019974525991603126
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,varentropy,-0.054885998619809986,-0.1611537736373653,0.011292840007181754
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,renyi_entropy_2,-0.09037774776188426,-0.22871849204420067,0.01913816152858526
pca,ars_gsm8k_r1distill8b,sw_var_peak_energy,topk_tail_mass,-0.07813498242911696,-0.13671710148176863,0.0034318646726990546
pca,ars_gsm8k_r1distill8b,cusum_max_energy,epr,-0.7224460048107623,-0.568079718864748,0.023828950236766656
pca,ars_gsm8k_r1distill8b,cusum_max_energy,rpdi,-0.2979817904593585,0.12329212454294909,0.17747171146137147
pca,ars_gsm8k_r1distill8b,cusum_max_energy,sw_var_peak,-0.007247420810648659,-0.12579205011061276,0.014052829135865905
pca,ars_gsm8k_r1distill8b,cusum_max_energy,cusum_max,0.8322834619821373,0.5832000107071853,0.062042565699041395
pca,ars_gsm8k_r1distill8b,cusum_max_energy,epr_spilled,-0.7179068236616429,-0.4684572987333735,0.06222506548693932
pca,ars_gsm8k_r1distill8b,cusum_max_energy,sw_var_peak_spilled,0.038583489277721185,-0.0386943969646839,0.005971871702094101
pca,ars_gsm8k_r1distill8b,cusum_max_energy,cusum_max_spilled,0.7725609371130853,0.4654403559579625,0.09432305136906034
pca,ars_gsm8k_r1distill8b,cusum_max_energy,epr_energy,-0.7108936838040661,-0.42860066419131043,0.07968934892208768
pca,ars_gsm8k_r1distill8b,cusum_max_energy,min_energy,0.03836132148882901,0.09717539479060969,0.0034590952183472306
pca,ars_gsm8k_r1distill8b,cusum_max_energy,sw_var_peak_energy,0.024286052238793664,0.23440880663898106,0.04415157191672148
pca,ars_gsm8k_r1distill8b,cusum_max_energy,mean_top1_logprob,-0.7179068236616429,-0.5128921599453318,0.042031012338712155
pca,ars_gsm8k_r1distill8b,cusum_max_energy,logprob_margin,-0.7240990474469953,-0.4740170990495717,0.06254098091425164
pca,ars_gsm8k_r1distill8b,cusum_max_energy,mean_logprob_entropy,-0.7257312312971228,-0.5532739844448866,0.029741501991853124
pca,ars_gsm8k_r1distill8b,cusum_max_energy,varentropy,-0.6493201982232014,-0.45801450447079795,0.03659786846208839
pca,ars_gsm8k_r1distill8b,cusum_max_energy,renyi_entropy_2,-0.726497003140771,-0.5298868354664574,0.038655558032921714
pca,ars_gsm8k_r1distill8b,cusum_max_energy,topk_tail_mass,-0.44103710943280494,-0.257379122792762,0.0337302560566742
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,epr,0.9728504426904614,1.0260414216582028,0.0028292802435467067
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,rpdi,0.21262037947250698,-0.22235010302394015,0.189199320643192
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,sw_var_peak,-0.2810661369526718,-0.0025267041464028042,0.07758421562803802
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,cusum_max,-0.6939091728367656,-0.41318332883712366,0.07880699948931127
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,epr_spilled,1.0000000000000004,0.7451605007026024,0.06494317040214853
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,sw_var_peak_spilled,-0.2356774062888611,-0.19453657412878544,0.0016925680708235159
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,cusum_max_spilled,-0.660820071272562,-0.394319053135134,0.07102279266828575
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,epr_energy,0.6597548240850759,0.32475638004088775,0.11222395751202706
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,min_energy,-0.1284091141357891,-0.2332413178084907,0.010989790926874791
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,sw_var_peak_energy,-0.07629907747903573,-0.2217762700452782,0.021163613556955594
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,cusum_max_energy,-0.7179068236616429,-0.5058695550287672,0.044959803289290313
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,logprob_margin,0.8637497749936816,0.6178594006663762,0.06046207618682233
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,mean_logprob_entropy,0.9709421562956333,1.0275718136810903,0.0032069180955942443
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,varentropy,0.806813695312546,0.5846975884959136,0.04933556490737766
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,renyi_entropy_2,0.9920262561916443,1.0357412210329735,0.0019109981510786478
pca,ars_gsm8k_r1distill8b,mean_top1_logprob,topk_tail_mass,0.37214022142067193,0.6061529121224339,0.05476193940947853
pca,ars_gsm8k_r1distill8b,logprob_margin,epr,0.9063051618360823,0.7274379633579577,0.03199347469141282
pca,ars_gsm8k_r1distill8b,logprob_margin,rpdi,0.20262981862403867,-0.18145617760512567,0.14752205249934963
pca,ars_gsm8k_r1distill8b,logprob_margin,sw_var_peak,-0.2763422576787429,-0.018022856919063374,0.06672891280883991
pca,ars_gsm8k_r1distill8b,logprob_margin,cusum_max,-0.6726461949275931,-0.4702919922309539,0.040947223348992555
pca,ars_gsm8k_r1distill8b,logprob_margin,epr_spilled,0.8637497749936816,0.5030842314793399,0.13007963427849548
pca,ars_gsm8k_r1distill8b,logprob_margin,sw_var_peak_spilled,-0.23537676967104704,-0.04288069844158249,0.03705473743877909
pca,ars_gsm8k_r1distill8b,logprob_margin,cusum_max_spilled,-0.6702706852351662,-0.4132831598482793,0.06604258820447584
pca,ars_gsm8k_r1distill8b,logprob_margin,epr_energy,0.8008436490334109,0.5536466298160688,0.06110636630993897
pca,ars_gsm8k_r1distill8b,logprob_margin,min_energy,-0.04108987393269231,-0.013954972335142951,0.0007363028847086868
pca,ars_gsm8k_r1distill8b,logprob_margin,sw_var_peak_energy,-0.09517147134302001,-0.17830603018513969,0.006911354873873859
pca,ars_gsm8k_r1distill8b,logprob_margin,cusum_max_energy,-0.7240990474469953,-0.4813481346052162,0.058928005685517024
pca,ars_gsm8k_r1distill8b,logprob_margin,mean_top1_logprob,0.8637497749936816,0.6091552201420251,0.06481838736011312
pca,ars_gsm8k_r1distill8b,logprob_margin,mean_logprob_entropy,0.9040134088603986,0.6808730634054055,0.04979161376977364
pca,ars_gsm8k_r1distill8b,logprob_margin,varentropy,0.8797045796729226,0.654601884359079,0.050671223437557124
pca,ars_gsm8k_r1distill8b,logprob_margin,renyi_entropy_2,0.8841501410212701,0.6322783275650307,0.06343941041373467
pca,ars_gsm8k_r1distill8b,logprob_margin,topk_tail_mass,0.27841539282781447,0.14672983356781535,0.017341086517618738
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,epr,0.9996744876175955,1.0672979487641345,0.004572932497437477
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,rpdi,0.2206757235298422,-0.22452564169653894,0.19820425559943358
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,sw_var_peak,-0.29529186629920023,-0.03627322306828061,0.06709065754118641
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,cusum_max,-0.7078650552807029,-0.48057160706904084,0.05166231159994749
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,epr_spilled,0.9709421562956333,0.7757179399669488,0.03811249464114899
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,sw_var_peak_spilled,-0.29741838739494214,-0.18718132012943237,0.012152210999300526
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,cusum_max_spilled,-0.7070596969542426,-0.44828672512223655,0.06696345095076822
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,epr_energy,0.7199840672858259,0.4197240944955405,0.09015605126002292
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,min_energy,-0.09784964965443164,-0.19967612270408153,0.010368630613731073
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,sw_var_peak_energy,-0.08974021331559802,-0.2301429403733506,0.01971292576525377
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,cusum_max_energy,-0.7257312312971228,-0.5523708478425088,0.03005382255153081
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,mean_top1_logprob,0.9709421562956333,1.0064424547511035,0.0012602711904274601
pca,ars_gsm8k_r1distill8b,mean_logprob_entropy,logprob_margin,0.9040134088603986,0.6902402489693946,0.045698963889784755
