task,fold,roster,population,arm,status,orientation,small_groups,converged,selected_start,selected_iterations,start_likelihood_spread,job_seconds
pb_q8,2,top5,errors,hard__binary_lsml,ok,1.0,"[0, 2, 3, 4]",,,,,2.3854825000162236
pb_q8,2,top5,errors,soft__equal,ok,1.0,[],,,,,2.3854825000162236
pb_q8,2,top5,errors,soft__spectral,ok,1.0,[],,,,,2.3854825000162236
pb_q8,2,top5,errors,soft__continuous_lsml,ok,1.0,[0],,,,,2.3854825000162236
pb_q8,2,top5,errors,hard__continuous_lsml,ok,1.0,[1],,,,,2.3854825000162236
pb_q8,3,selected,all,hard__ds,ok,1.0,[],True,0,16,1.1838859670376678e-08,2.3571152999647893
pb_q8,3,selected,all,hard__hem,ok,1.0,[2],True,2,48,2.3131602500114923e-07,2.3571152999647893
pb_q8,3,selected,all,hard__equal,ok,1.0,[],,,,,2.8525705999927595
pb_q8,3,selected,all,hard__spectral,ok,1.0,[],,,,,2.8525705999927595
pb_q8,3,selected,all,hard__binary_lsml,ok,1.0,[2],,,,,2.8525705999927595
pb_q8,3,selected,all,soft__equal,ok,1.0,[],,,,,2.8525705999927595
pb_q8,3,selected,all,soft__spectral,ok,1.0,[],,,,,2.8525705999927595
pb_q8,3,selected,all,soft__continuous_lsml,ok,1.0,[2],,,,,2.8525705999927595
pb_q8,3,selected,all,hard__continuous_lsml,ok,1.0,[2],,,,,2.8525705999927595
pb_q8,3,shuffle,all,hard__ds,ok,1.0,[],True,4,19,2.4026101996810212e-08,4.473775899969041
pb_q8,3,shuffle,all,hard__hem,ok,1.0,"[2, 3]",True,3,262,2.867784951732233e-07,4.473775899969041
pb_q8,3,shuffle,all,hard__equal,ok,1.0,[],,,,,3.2012079000123776
pb_q8,3,shuffle,all,hard__spectral,ok,1.0,[],,,,,3.2012079000123776
pb_q8,3,shuffle,all,hard__binary_lsml,ok,1.0,"[2, 3]",,,,,3.2012079000123776
pb_q8,3,shuffle,all,soft__equal,ok,1.0,[],,,,,3.2012079000123776
pb_q8,3,shuffle,all,soft__spectral,ok,1.0,[],,,,,3.2012079000123776
pb_q8,3,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,3.2012079000123776
pb_q8,3,shuffle,all,hard__continuous_lsml,ok,1.0,[],,,,,3.2012079000123776
pb_q8,3,top5,all,hard__ds,ok,1.0,[],True,2,21,2.1067475142189096e-07,7.121673200046644
pb_q8,3,top5,all,hard__hem,ok,1.0,"[0, 1, 2, 4, 5, 6, 7]",True,2,284,7.931391365900708e-07,7.121673200046644
pb_q8,3,top5,all,hard__equal,ok,1.0,[],,,,,2.5492883999831975
pb_q8,3,top5,all,hard__spectral,ok,1.0,[],,,,,2.5492883999831975
pb_q8,3,top5,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 4, 5, 6, 7]",,,,,2.5492883999831975
pb_q8,3,top5,all,soft__equal,ok,1.0,[],,,,,2.5492883999831975
pb_q8,3,top5,all,soft__spectral,ok,1.0,[],,,,,2.5492883999831975
pb_q8,3,top5,all,soft__continuous_lsml,ok,1.0,[0],,,,,2.5492883999831975
pb_q8,3,top5,all,hard__continuous_lsml,ok,1.0,[1],,,,,2.5492883999831975
pb_q8,3,top5,errors,hard__ds,ok,1.0,[],True,2,16,6.09008843355241e-09,3.553221400012262
pb_q8,3,top5,errors,hard__hem,ok,1.0,"[0, 2, 3, 4]",True,4,168,2.905970206690256e-07,3.553221400012262
pb_q8,3,top5,errors,hard__equal,ok,1.0,[],,,,,2.4609132999903522
pb_q8,3,top5,errors,hard__spectral,ok,1.0,[],,,,,2.4609132999903522
pb_q8,3,top5,errors,hard__binary_lsml,ok,1.0,"[0, 2, 3, 4]",,,,,2.4609132999903522
pb_q8,3,top5,errors,soft__equal,ok,1.0,[],,,,,2.4609132999903522
pb_q8,3,top5,errors,soft__spectral,ok,1.0,[],,,,,2.4609132999903522
pb_q8,3,top5,errors,soft__continuous_lsml,ok,1.0,[0],,,,,2.4609132999903522
pb_q8,3,top5,errors,hard__continuous_lsml,ok,1.0,[1],,,,,2.4609132999903522
pb_q8,4,selected,all,hard__ds,ok,1.0,[],True,1,18,1.2908357049923325e-08,2.207484200014733
pb_q8,4,selected,all,hard__hem,ok,1.0,[2],True,3,62,9.172009907132406e-08,2.207484200014733
pb_q8,4,selected,all,hard__equal,ok,1.0,[],,,,,3.0020584000158124
pb_q8,4,selected,all,hard__spectral,ok,1.0,[],,,,,3.0020584000158124
pb_q8,4,selected,all,hard__binary_lsml,ok,1.0,[2],,,,,3.0020584000158124
pb_q8,4,selected,all,soft__equal,ok,1.0,[],,,,,3.0020584000158124
pb_q8,4,selected,all,soft__spectral,ok,1.0,[],,,,,3.0020584000158124
pb_q8,4,selected,all,soft__continuous_lsml,ok,1.0,[2],,,,,3.0020584000158124
pb_q8,4,selected,all,hard__continuous_lsml,ok,1.0,[2],,,,,3.0020584000158124
pb_q8,4,shuffle,all,hard__ds,ok,1.0,[],True,4,17,2.6987752477225513e-08,2.7294263999792747
pb_q8,4,shuffle,all,hard__hem,ok,1.0,[],True,0,211,5.5470873228102846e-08,2.7294263999792747
pb_q8,4,shuffle,all,hard__equal,ok,1.0,[],,,,,2.4408714000019245
pb_q8,4,shuffle,all,hard__spectral,ok,1.0,[],,,,,2.4408714000019245
pb_q8,4,shuffle,all,hard__binary_lsml,ok,1.0,[],,,,,2.4408714000019245
pb_q8,4,shuffle,all,soft__equal,ok,1.0,[],,,,,2.4408714000019245
pb_q8,4,shuffle,all,soft__spectral,ok,1.0,[],,,,,2.4408714000019245
pb_q8,4,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,2.4408714000019245
pb_q8,4,shuffle,all,hard__continuous_lsml,ok,1.0,[],,,,,2.4408714000019245
pb_q8,4,top5,all,hard__ds,ok,1.0,[],True,4,14,1.1484344142331793e-08,6.883353799988981
pb_q8,4,top5,all,hard__hem,ok,1.0,"[0, 1, 2, 4, 5, 6, 7]",True,2,267,8.645809330687371e-07,6.883353799988981
pb_q8,4,top5,all,hard__equal,ok,1.0,[],,,,,3.095222099975217
pb_q8,4,top5,all,hard__spectral,ok,1.0,[],,,,,3.095222099975217
pb_q8,4,top5,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 4, 5, 6, 7]",,,,,3.095222099975217
pb_q8,4,top5,all,soft__equal,ok,1.0,[],,,,,3.095222099975217
pb_q8,4,top5,all,soft__spectral,ok,1.0,[],,,,,3.095222099975217
pb_q8,4,top5,all,soft__continuous_lsml,ok,1.0,[0],,,,,3.095222099975217
pb_q8,4,top5,all,hard__continuous_lsml,ok,1.0,"[0, 2, 3]",,,,,3.095222099975217
pb_q8,4,top5,errors,hard__ds,ok,1.0,[],True,4,21,4.748768489548638e-09,6.485014499980025
pb_q8,4,top5,errors,hard__hem,ok,1.0,"[1, 2, 3, 4, 5, 6, 7]",True,2,231,6.583625959954986e-07,6.485014499980025
pb_q8,4,top5,errors,hard__equal,ok,1.0,[],,,,,2.1931812000111677
pb_q8,4,top5,errors,hard__spectral,ok,1.0,[],,,,,2.1931812000111677
pb_q8,4,top5,errors,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5, 6, 7]",,,,,2.1931812000111677
pb_q8,4,top5,errors,soft__equal,ok,1.0,[],,,,,2.1931812000111677
pb_q8,4,top5,errors,soft__spectral,ok,1.0,[],,,,,2.1931812000111677
pb_q8,4,top5,errors,soft__continuous_lsml,ok,1.0,[0],,,,,2.1931812000111677
pb_q8,4,top5,errors,hard__continuous_lsml,ok,1.0,"[0, 2, 4]",,,,,2.1931812000111677
prm,0,selected,all,hard__ds,ok,1.0,[],True,0,19,9.132410383472234e-09,17.2952889999724
prm,0,selected,all,hard__hem,ok,1.0,"[2, 3]",True,2,383,1.191474786388369e-06,17.2952889999724
prm,0,selected,all,hard__equal,ok,1.0,[],,,,,1.8722760999808088
prm,0,selected,all,hard__spectral,ok,1.0,[],,,,,1.8722760999808088
prm,0,selected,all,hard__binary_lsml,ok,1.0,"[2, 3]",,,,,1.8722760999808088
prm,0,selected,all,soft__equal,ok,1.0,[],,,,,1.8722760999808088
prm,0,selected,all,soft__spectral,ok,1.0,[],,,,,1.8722760999808088
prm,0,selected,all,soft__continuous_lsml,ok,1.0,[],,,,,1.8722760999808088
prm,0,selected,all,hard__continuous_lsml,ok,1.0,"[2, 3]",,,,,1.8722760999808088
prm,0,shuffle,all,hard__ds,ok,1.0,[],True,2,32,1.5600601699361505e-08,3.9425206999876536
prm,0,shuffle,all,hard__hem,ok,1.0,[],True,2,85,4.9852404870875944e-08,3.9425206999876536
prm,0,shuffle,all,hard__equal,ok,1.0,[],,,,,1.6936300999950618
prm,0,shuffle,all,hard__spectral,ok,1.0,[],,,,,1.6936300999950618
prm,0,shuffle,all,hard__binary_lsml,ok,1.0,[],,,,,1.6936300999950618
prm,0,shuffle,all,soft__equal,ok,1.0,[],,,,,1.6936300999950618
prm,0,shuffle,all,soft__spectral,ok,1.0,[],,,,,1.6936300999950618
prm,0,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,1.6936300999950618
prm,0,shuffle,all,hard__continuous_lsml,ok,1.0,[0],,,,,1.6936300999950618
prm,0,top5,all,hard__ds,ok,1.0,[],True,0,23,1.0212800383158083e-08,10.38828640000429
prm,0,top5,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5]",True,2,147,2.0639837572389297e-07,10.38828640000429
prm,0,top5,all,hard__equal,ok,1.0,[],,,,,1.6785377000342123
prm,0,top5,all,hard__spectral,ok,1.0,[],,,,,1.6785377000342123
prm,0,top5,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,1.6785377000342123
prm,0,top5,all,soft__equal,ok,1.0,[],,,,,1.6785377000342123
prm,0,top5,all,soft__spectral,ok,1.0,[],,,,,1.6785377000342123
prm,0,top5,all,soft__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,1.6785377000342123
prm,0,top5,all,hard__continuous_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,1.6785377000342123
prm,1,selected,all,hard__ds,ok,1.0,[],True,4,18,9.678693402292993e-09,9.163284200010821
prm,1,selected,all,hard__hem,ok,1.0,"[1, 2]",True,3,180,4.191811076026397e-08,9.163284200010821
prm,1,selected,all,hard__equal,ok,1.0,[],,,,,1.6209922999842092
prm,1,selected,all,hard__spectral,ok,1.0,[],,,,,1.6209922999842092
prm,1,selected,all,hard__binary_lsml,ok,1.0,"[1, 2]",,,,,1.6209922999842092
prm,1,selected,all,soft__equal,ok,1.0,[],,,,,1.6209922999842092
prm,1,selected,all,soft__spectral,ok,1.0,[],,,,,1.6209922999842092
prm,1,selected,all,soft__continuous_lsml,ok,1.0,"[0, 1, 4]",,,,,1.6209922999842092
prm,1,selected,all,hard__continuous_lsml,ok,1.0,"[1, 2]",,,,,1.6209922999842092
prm,1,shuffle,all,hard__ds,ok,1.0,[],True,1,31,1.3021163702831018e-08,5.982946000003722
prm,1,shuffle,all,hard__hem,ok,1.0,[],True,3,131,2.5910934642325856e-07,5.982946000003722
prm,1,shuffle,all,hard__equal,ok,1.0,[],,,,,1.5914094999898225
prm,1,shuffle,all,hard__spectral,ok,1.0,[],,,,,1.5914094999898225
prm,1,shuffle,all,hard__binary_lsml,ok,1.0,[],,,,,1.5914094999898225
prm,1,shuffle,all,soft__equal,ok,1.0,[],,,,,1.5914094999898225
prm,1,shuffle,all,soft__spectral,ok,1.0,[],,,,,1.5914094999898225
prm,1,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,1.5914094999898225
prm,1,shuffle,all,hard__continuous_lsml,ok,1.0,"[0, 2]",,,,,1.5914094999898225
prm,1,top5,all,hard__ds,ok,1.0,[],True,3,23,1.041036146176566e-08,9.87569940002868
prm,1,top5,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5]",True,4,145,2.1966345542523413e-07,9.87569940002868
prm,1,top5,all,hard__equal,ok,1.0,[],,,,,1.7214751999708824
prm,1,top5,all,hard__spectral,ok,1.0,[],,,,,1.7214751999708824
prm,1,top5,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,1.7214751999708824
prm,1,top5,all,soft__equal,ok,1.0,[],,,,,1.7214751999708824
prm,1,top5,all,soft__spectral,ok,1.0,[],,,,,1.7214751999708824
prm,1,top5,all,soft__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,1.7214751999708824
prm,1,top5,all,hard__continuous_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,1.7214751999708824
prm,2,selected,all,hard__ds,ok,1.0,[],True,4,17,4.449582924337392e-09,10.115213400044013
prm,2,selected,all,hard__hem,ok,1.0,"[1, 2]",True,3,217,4.887151128230016e-08,10.115213400044013
prm,2,selected,all,hard__equal,ok,1.0,[],,,,,1.676024700049311
prm,2,selected,all,hard__spectral,ok,1.0,[],,,,,1.676024700049311
prm,2,selected,all,hard__binary_lsml,ok,1.0,"[1, 2]",,,,,1.676024700049311
prm,2,selected,all,soft__equal,ok,1.0,[],,,,,1.676024700049311
prm,2,selected,all,soft__spectral,ok,1.0,[],,,,,1.676024700049311
prm,2,selected,all,soft__continuous_lsml,ok,1.0,"[0, 1, 3]",,,,,1.676024700049311
prm,2,selected,all,hard__continuous_lsml,ok,1.0,"[1, 2]",,,,,1.676024700049311
prm,2,shuffle,all,hard__ds,ok,1.0,[],True,1,31,1.93595379727185e-08,6.276462499983609
prm,2,shuffle,all,hard__hem,ok,1.0,[],True,3,144,1.4215398724815032e-07,6.276462499983609
prm,2,shuffle,all,hard__equal,ok,1.0,[],,,,,1.5993263999698684
prm,2,shuffle,all,hard__spectral,ok,1.0,[],,,,,1.5993263999698684
prm,2,shuffle,all,hard__binary_lsml,ok,1.0,[],,,,,1.5993263999698684
prm,2,shuffle,all,soft__equal,ok,1.0,[],,,,,1.5993263999698684
prm,2,shuffle,all,soft__spectral,ok,1.0,[],,,,,1.5993263999698684
prm,2,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,1.5993263999698684
prm,2,shuffle,all,hard__continuous_lsml,ok,1.0,[],,,,,1.5993263999698684
prm,2,top5,all,hard__ds,ok,1.0,[],True,2,22,9.485163765532434e-09,10.769208100042306
prm,2,top5,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5]",True,3,178,2.0677721312978292e-07,10.769208100042306
prm,2,top5,all,hard__equal,ok,1.0,[],,,,,1.6598998000263236
prm,2,top5,all,hard__spectral,ok,1.0,[],,,,,1.6598998000263236
prm,2,top5,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,1.6598998000263236
prm,2,top5,all,soft__equal,ok,1.0,[],,,,,1.6598998000263236
prm,2,top5,all,soft__spectral,ok,1.0,[],,,,,1.6598998000263236
prm,2,top5,all,soft__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,1.6598998000263236
prm,2,top5,all,hard__continuous_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,1.6598998000263236
prm,3,selected,all,hard__ds,ok,1.0,[],True,2,11,6.636932781134419e-09,19.38945989997592
prm,3,selected,all,hard__hem,ok,1.0,[2],True,3,465,1.2421230550785367e-06,19.38945989997592
prm,3,selected,all,hard__equal,ok,1.0,[],,,,,1.628543200029526
prm,3,selected,all,hard__spectral,ok,1.0,[],,,,,1.628543200029526
prm,3,selected,all,hard__binary_lsml,ok,1.0,[2],,,,,1.628543200029526
prm,3,selected,all,soft__equal,ok,1.0,[],,,,,1.628543200029526
prm,3,selected,all,soft__spectral,ok,1.0,[],,,,,1.628543200029526
prm,3,selected,all,soft__continuous_lsml,ok,1.0,[],,,,,1.628543200029526
prm,3,selected,all,hard__continuous_lsml,ok,1.0,[2],,,,,1.628543200029526
prm,3,shuffle,all,hard__ds,ok,1.0,[],True,2,31,8.995220568408513e-09,5.687349000014365
prm,3,shuffle,all,hard__hem,ok,1.0,[],True,3,121,3.610959069533237e-07,5.687349000014365
prm,3,shuffle,all,hard__equal,ok,1.0,[],,,,,1.616702399973292
prm,3,shuffle,all,hard__spectral,ok,1.0,[],,,,,1.616702399973292
prm,3,shuffle,all,hard__binary_lsml,ok,1.0,[],,,,,1.616702399973292
prm,3,shuffle,all,soft__equal,ok,1.0,[],,,,,1.616702399973292
prm,3,shuffle,all,soft__spectral,ok,1.0,[],,,,,1.616702399973292
prm,3,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,1.616702399973292
prm,3,shuffle,all,hard__continuous_lsml,ok,1.0,"[0, 3]",,,,,1.616702399973292
prm,3,top5,all,hard__ds,ok,1.0,[],True,2,21,6.901546001358838e-09,10.274835899996106
prm,3,top5,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5]",True,3,159,3.162571475812115e-07,10.274835899996106
prm,3,top5,all,hard__equal,ok,1.0,[],,,,,1.7558525999775156
prm,3,top5,all,hard__spectral,ok,1.0,[],,,,,1.7558525999775156
prm,3,top5,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,1.7558525999775156
prm,3,top5,all,soft__equal,ok,1.0,[],,,,,1.7558525999775156
prm,3,top5,all,soft__spectral,ok,1.0,[],,,,,1.7558525999775156
prm,3,top5,all,soft__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,1.7558525999775156
prm,3,top5,all,hard__continuous_lsml,ok,1.0,"[0, 2, 3]",,,,,1.7558525999775156
prm,4,selected,all,hard__ds,ok,1.0,[],True,3,18,6.836447852265337e-09,9.452537400007714
prm,4,selected,all,hard__hem,ok,1.0,"[1, 2]",True,2,179,3.84115654838979e-08,9.452537400007714
prm,4,selected,all,hard__equal,ok,1.0,[],,,,,1.6627838999847881
prm,4,selected,all,hard__spectral,ok,1.0,[],,,,,1.6627838999847881
prm,4,selected,all,hard__binary_lsml,ok,1.0,"[1, 2]",,,,,1.6627838999847881
prm,4,selected,all,soft__equal,ok,1.0,[],,,,,1.6627838999847881
prm,4,selected,all,soft__spectral,ok,1.0,[],,,,,1.6627838999847881
prm,4,selected,all,soft__continuous_lsml,ok,1.0,"[0, 1, 4]",,,,,1.6627838999847881
prm,4,selected,all,hard__continuous_lsml,ok,1.0,"[1, 2]",,,,,1.6627838999847881
prm,4,shuffle,all,hard__ds,ok,1.0,[],True,2,32,1.2188988485206664e-08,6.009874700044747
prm,4,shuffle,all,hard__hem,ok,1.0,[0],True,4,116,1.3431577832179187e-06,6.009874700044747
prm,4,shuffle,all,hard__equal,ok,1.0,[],,,,,1.6114553999505006
prm,4,shuffle,all,hard__spectral,ok,1.0,[],,,,,1.6114553999505006
prm,4,shuffle,all,hard__binary_lsml,ok,1.0,[0],,,,,1.6114553999505006
prm,4,shuffle,all,soft__equal,ok,1.0,[],,,,,1.6114553999505006
prm,4,shuffle,all,soft__spectral,ok,1.0,[],,,,,1.6114553999505006
prm,4,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,1.6114553999505006
prm,4,shuffle,all,hard__continuous_lsml,ok,1.0,"[0, 2]",,,,,1.6114553999505006
prm,4,top5,all,hard__ds,ok,1.0,[],True,4,18,1.0179380893760026e-08,10.729598200006876
prm,4,top5,all,hard__hem,ok,1.0,"[1, 2, 3, 4, 5]",True,2,141,1.804748812617163e-07,10.729598200006876
prm,4,top5,all,hard__equal,ok,1.0,[],,,,,1.6855298000155017
prm,4,top5,all,hard__spectral,ok,1.0,[],,,,,1.6855298000155017
prm,4,top5,all,hard__binary_lsml,ok,1.0,"[1, 2, 3, 4, 5]",,,,,1.6855298000155017
prm,4,top5,all,soft__equal,ok,1.0,[],,,,,1.6855298000155017
prm,4,top5,all,soft__spectral,ok,1.0,[],,,,,1.6855298000155017
prm,4,top5,all,soft__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,1.6855298000155017
prm,4,top5,all,hard__continuous_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,1.6855298000155017
