endpoint,a,b,contrast,delta,ci95,p_bootstrap,draws,p_holm
pb_sla,top5__all__soft__equal,top5__all__hard__equal,soft_minus_binary,0.11242280674711766,"[0.09410572654982521, 0.13117507970031678]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__soft__spectral,top5__all__hard__spectral,soft_minus_binary,0.04275330759412843,"[0.030910023285595948, 0.05502760016510073]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__soft__continuous_lsml,top5__all__hard__continuous_lsml,soft_minus_binary,0.09738295383398321,"[0.08130318930832124, 0.11339795423634746]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__continuous_lsml,top5__all__hard__binary_lsml,continuous_core_bridge,-0.1636922321285605,"[-0.18565636414564282, -0.14196864169531812]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__equal,ct7,new_minus_ct7,-0.18638996633882507,"[-0.20874685017978858, -0.16437734095321246]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__equal,mindgap,new_minus_mindgap,-0.01003222992715197,"[-0.03200562259389808, 0.010871134011074906]",0.36296370362963704,10000,1.0
pb_sla,top5__all__hard__spectral,top5__all__hard__equal,learned_minus_equal,0.004489522380728056,"[-0.0008994148534093187, 0.009608772653387122]",0.09669033096690331,10000,1.0
pb_sla,top5__all__hard__spectral,ct7,new_minus_ct7,-0.181900443958097,"[-0.20404392846268277, -0.16003892197644512]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__spectral,mindgap,new_minus_mindgap,-0.005542707546423914,"[-0.027099012775670697, 0.015449763473847066]",0.6158384161583842,10000,1.0
pb_sla,top5__all__hard__binary_lsml,top5__all__hard__equal,learned_minus_equal,0.11143538423104957,"[0.09349418679071438, 0.1295739771037165]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__binary_lsml,ct7,new_minus_ct7,-0.0749545821077755,"[-0.09272866108829592, -0.05765377110499687]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__binary_lsml,mindgap,new_minus_mindgap,0.1014031543038976,"[0.08143014692169138, 0.12147412462613486]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__soft__equal,ct7,new_minus_ct7,-0.07396715959170741,"[-0.09099014700910477, -0.0571796381202831]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__soft__equal,mindgap,new_minus_mindgap,0.10239057681996569,"[0.08119174056309741, 0.12376617829232328]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__soft__spectral,top5__all__soft__equal,learned_minus_equal,-0.06517997677226117,"[-0.0795368134691309, -0.0507954243037307]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__soft__spectral,ct7,new_minus_ct7,-0.13914713636396858,"[-0.15903327194518377, -0.1190653673524547]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__soft__spectral,mindgap,new_minus_mindgap,0.03721060004770452,"[0.015177619271168634, 0.05892491462352315]",0.000999900009999,10000,0.08899110088991101
pb_sla,top5__all__soft__continuous_lsml,top5__all__soft__equal,learned_minus_equal,-0.06729670081064537,"[-0.08247122176763827, -0.05234495479076332]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__soft__continuous_lsml,ct7,new_minus_ct7,-0.14126386040235278,"[-0.16109836535658356, -0.12123054281816668]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__soft__continuous_lsml,mindgap,new_minus_mindgap,0.03509387600932032,"[0.013269231813291628, 0.05674755890652076]",0.0013998600139986002,10000,0.12038796120387962
pb_sla,top5__all__hard__continuous_lsml,top5__all__hard__equal,learned_minus_equal,-0.05225684789751092,"[-0.06431454961209945, -0.04055380323389694]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__continuous_lsml,ct7,new_minus_ct7,-0.238646814236336,"[-0.26373340686119284, -0.2138461119969154]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__continuous_lsml,mindgap,new_minus_mindgap,-0.06228907782466289,"[-0.08454079341465914, -0.03998009005839796]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__ds,top5__all__hard__equal,learned_minus_equal,0.11734307379081435,"[0.09528231113678173, 0.139416077708862]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__ds,ct7,new_minus_ct7,-0.06904689254801072,"[-0.0879278953176237, -0.05057710533113193]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__ds,mindgap,new_minus_mindgap,0.10731084386366238,"[0.08643927892917405, 0.12828005639879683]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__hem,top5__all__hard__equal,learned_minus_equal,0.11459817872203584,"[0.09256998842157582, 0.1366570135127874]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__hem,ct7,new_minus_ct7,-0.07179178761678923,"[-0.09046540509687927, -0.053713948364222774]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__hem,mindgap,new_minus_mindgap,0.10456594879488387,"[0.08364507946297896, 0.12538888380070387]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__ds,top5__all__hard__spectral,em_minus_spectral_initialization,0.1128535514100863,"[0.09099543739353184, 0.13440135831737546]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__hem,top5__all__hard__spectral,em_minus_spectral_initialization,0.11010865634130779,"[0.08799641890917134, 0.1318566044456575]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__all__hard__hem,top5__all__hard__ds,hierarchical_minus_ds,-0.002744895068778508,"[-0.007848002329884179, 0.0021494259489475164]",0.2820717928207179,10000,1.0
pb_sla,selected__all__soft__equal,selected__all__hard__equal,soft_minus_binary,0.009909092791583085,"[-0.00039160728576173137, 0.020523973285574964]",0.06379362063793621,10000,1.0
pb_sla,selected__all__soft__spectral,selected__all__hard__spectral,soft_minus_binary,0.011174639685459897,"[0.0006623927316434243, 0.021455870415711606]",0.0352964703529647,10000,1.0
pb_sla,selected__all__soft__continuous_lsml,selected__all__hard__continuous_lsml,soft_minus_binary,0.01143716429350844,"[0.0003430212551226319, 0.022543101661477986]",0.043195680431956804,10000,1.0
pb_sla,selected__all__hard__continuous_lsml,selected__all__hard__binary_lsml,continuous_core_bridge,0.019208479586365512,"[0.0024472820006995843, 0.03559045534787766]",0.023797620237976203,10000,1.0
pb_sla,selected__all__hard__equal,ct7,new_minus_ct7,-0.04844819248637572,"[-0.06557844782567677, -0.031402848992638545]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__equal,mindgap,new_minus_mindgap,0.12790954392529738,"[0.10594598019919556, 0.14922643951949655]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__equal,top5__all__hard__equal,selected_minus_top5,0.13794177385244935,"[0.11834029833820163, 0.15819470973882324]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__spectral,selected__all__hard__equal,learned_minus_equal,-0.0006341783951466229,"[-0.006645748814978658, 0.0056017818853405284]",0.8385161483851615,10000,1.0
pb_sla,selected__all__hard__spectral,ct7,new_minus_ct7,-0.04908237088152234,"[-0.06596198163364632, -0.03230499534281119]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__spectral,mindgap,new_minus_mindgap,0.12727536553015076,"[0.10521298166864909, 0.1488489502479461]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__spectral,top5__all__hard__spectral,selected_minus_top5,0.13281807307657467,"[0.11285442634527271, 0.15287589605499904]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__binary_lsml,selected__all__hard__equal,learned_minus_equal,-0.019217684419453818,"[-0.03560810976846001, -0.003044054408541204]",0.0217978202179782,10000,1.0
pb_sla,selected__all__hard__binary_lsml,ct7,new_minus_ct7,-0.06766587690582954,"[-0.08936536281622381, -0.04645221977948431]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__binary_lsml,mindgap,new_minus_mindgap,0.10869185950584356,"[0.08647909937949032, 0.13052917394351068]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__binary_lsml,top5__all__hard__binary_lsml,selected_minus_top5,0.007288705201945966,"[-0.011799138574113872, 0.026759226098455886]",0.45685431456854314,10000,1.0
pb_sla,selected__all__soft__equal,ct7,new_minus_ct7,-0.03853909969479263,"[-0.05509437763526509, -0.02197240024856599]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__soft__equal,mindgap,new_minus_mindgap,0.13781863671688047,"[0.11647012275158039, 0.15940983778300488]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__soft__equal,top5__all__soft__equal,selected_minus_top5,0.035428059896914776,"[0.021705369924157634, 0.048927782215400575]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__soft__spectral,selected__all__soft__equal,learned_minus_equal,0.0006313684987301893,"[-0.0051419297942492045, 0.006518253843800756]",0.8274172582741726,10000,1.0
pb_sla,selected__all__soft__spectral,ct7,new_minus_ct7,-0.037907731196062444,"[-0.054445555058346216, -0.021341201931485254]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__soft__spectral,mindgap,new_minus_mindgap,0.13845000521561066,"[0.11650778985461445, 0.16035658369650213]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__soft__spectral,top5__all__soft__spectral,selected_minus_top5,0.10123940516790614,"[0.08319643196655363, 0.11954062148051212]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__soft__continuous_lsml,selected__all__soft__equal,learned_minus_equal,0.001518866668837049,"[-0.003903702455269109, 0.006847535506112036]",0.5825417458254175,10000,1.0
pb_sla,selected__all__soft__continuous_lsml,ct7,new_minus_ct7,-0.037020233025955585,"[-0.053469708902926204, -0.020666305261434734]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__soft__continuous_lsml,mindgap,new_minus_mindgap,0.13933750338571751,"[0.11795589141392698, 0.16082617721345532]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__soft__continuous_lsml,top5__all__soft__continuous_lsml,selected_minus_top5,0.1042436273763972,"[0.08610078534068603, 0.12216749652220946]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__continuous_lsml,selected__all__hard__equal,learned_minus_equal,-9.204833088305442e-06,"[-0.005947887317425869, 0.0057988656285681995]",0.9987001299870013,10000,1.0
pb_sla,selected__all__hard__continuous_lsml,ct7,new_minus_ct7,-0.048457397319464024,"[-0.06529710813860419, -0.03155674195497471]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__continuous_lsml,mindgap,new_minus_mindgap,0.12790033909220908,"[0.10572622450069452, 0.1495396703404573]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__continuous_lsml,top5__all__hard__continuous_lsml,selected_minus_top5,0.19018941691687197,"[0.16648846233719122, 0.21360583263923996]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__ds,selected__all__hard__equal,learned_minus_equal,-0.014693875765703635,"[-0.02835160014891628, -0.0012858355441348129]",0.0336966303369663,10000,1.0
pb_sla,selected__all__hard__ds,ct7,new_minus_ct7,-0.06314206825207935,"[-0.08162024722569448, -0.0452300618180333]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__ds,mindgap,new_minus_mindgap,0.11321566815959375,"[0.09186063781704017, 0.13481551189091256]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__ds,top5__all__hard__ds,selected_minus_top5,0.005904824295931366,"[-0.00836922782660433, 0.02035749146291762]",0.41725827417258277,10000,1.0
pb_sla,selected__all__hard__hem,selected__all__hard__equal,learned_minus_equal,-0.03761400704849366,"[-0.054137557235839635, -0.021629204968799585]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__hem,ct7,new_minus_ct7,-0.08606219953486938,"[-0.10635847510087443, -0.06606590157505779]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__hem,mindgap,new_minus_mindgap,0.09029553687680372,"[0.06872824421591625, 0.11136186771682066]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__hem,top5__all__hard__hem,selected_minus_top5,-0.01427041191808015,"[-0.030301212451609025, 0.0015811806098130704]",0.0805919408059194,10000,1.0
pb_sla,selected__all__hard__ds,selected__all__hard__spectral,em_minus_spectral_initialization,-0.014059697370557012,"[-0.02698036262659095, -0.0015277484155551443]",0.032096790320967905,10000,1.0
pb_sla,selected__all__hard__hem,selected__all__hard__spectral,em_minus_spectral_initialization,-0.036979828653347036,"[-0.05279872569427635, -0.021678271269351915]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,selected__all__hard__hem,selected__all__hard__ds,hierarchical_minus_ds,-0.022920131282790024,"[-0.035444762787779784, -0.010766687545957552]",0.0004999500049995,10000,0.047495250474952504
pb_sla,top5__errors__soft__equal,top5__errors__hard__equal,soft_minus_binary,0.11242280674711766,"[0.09410572654982521, 0.13117507970031678]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__soft__spectral,top5__errors__hard__spectral,soft_minus_binary,0.029577744823091112,"[0.01857301507395707, 0.04128868562738884]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__soft__continuous_lsml,top5__errors__hard__continuous_lsml,soft_minus_binary,0.10082623965985804,"[0.08470180165975232, 0.1171181549463444]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__continuous_lsml,top5__errors__hard__binary_lsml,continuous_core_bridge,-0.159077482492269,"[-0.18035770637809626, -0.1380301271391601]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__equal,ct7,new_minus_ct7,-0.18638996633882507,"[-0.20874685017978858, -0.16437734095321246]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__equal,mindgap,new_minus_mindgap,-0.01003222992715197,"[-0.03200562259389808, 0.010871134011074906]",0.36296370362963704,10000,1.0
pb_sla,top5__errors__hard__equal,top5__all__hard__equal,error_only_minus_all_training,0.0,"[0.0, 0.0]",1.0,10000,1.0
pb_sla,top5__errors__hard__spectral,top5__errors__hard__equal,learned_minus_equal,0.021300509756735503,"[0.013831378337021015, 0.02876659635099294]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__spectral,ct7,new_minus_ct7,-0.16508945658208957,"[-0.18646047349958636, -0.1442864488786803]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__spectral,mindgap,new_minus_mindgap,0.011268279829583533,"[-0.010049941789817336, 0.03213822078248283]",0.2957704229577042,10000,1.0
pb_sla,top5__errors__hard__spectral,top5__all__hard__spectral,error_only_minus_all_training,0.016810987376007447,"[0.010133700659472852, 0.023775074060554957]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__binary_lsml,top5__errors__hard__equal,learned_minus_equal,0.10516766804177177,"[0.08791485490702856, 0.12236458798954167]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__binary_lsml,ct7,new_minus_ct7,-0.0812222982970533,"[-0.09904307296959541, -0.06386885121102613]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__binary_lsml,mindgap,new_minus_mindgap,0.0951354381146198,"[0.07503438457333016, 0.11538612911304409]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__binary_lsml,top5__all__hard__binary_lsml,error_only_minus_all_training,-0.006267716189277794,"[-0.017419621096294136, 0.0044753286606030295]",0.2652734726527347,10000,1.0
pb_sla,top5__errors__soft__equal,ct7,new_minus_ct7,-0.07396715959170741,"[-0.09099014700910477, -0.0571796381202831]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__soft__equal,mindgap,new_minus_mindgap,0.10239057681996569,"[0.08119174056309741, 0.12376617829232328]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__soft__equal,top5__all__soft__equal,error_only_minus_all_training,0.0,"[0.0, 0.0]",1.0,10000,1.0
pb_sla,top5__errors__soft__spectral,top5__errors__soft__equal,learned_minus_equal,-0.061544552167291044,"[-0.07535788069774436, -0.04764977639870157]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__soft__spectral,ct7,new_minus_ct7,-0.13551171175899845,"[-0.15514992805166408, -0.11560053060498768]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__soft__spectral,mindgap,new_minus_mindgap,0.040846024652674645,"[0.01896259737377882, 0.06239715149308526]",0.00019998000199980003,10000,0.0327967203279672
pb_sla,top5__errors__soft__spectral,top5__all__soft__spectral,error_only_minus_all_training,0.0036354246049701278,"[0.0010475561174686594, 0.0064507152029174]",0.0086991300869913,10000,0.6698330166983302
pb_sla,top5__errors__soft__continuous_lsml,top5__errors__soft__equal,learned_minus_equal,-0.06550638153775684,"[-0.08040798171968556, -0.0507307296238218]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__soft__continuous_lsml,ct7,new_minus_ct7,-0.13947354112946425,"[-0.15927591466275945, -0.11964260940894694]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__soft__continuous_lsml,mindgap,new_minus_mindgap,0.03688419528220885,"[0.015074316372401853, 0.05849901074617957]",0.0006999300069993001,10000,0.06439356064393562
pb_sla,top5__errors__soft__continuous_lsml,top5__all__soft__continuous_lsml,error_only_minus_all_training,0.0017903192728885298,"[-1.5745489426460777e-05, 0.0036129276607104644]",0.054094590540945904,10000,1.0
pb_sla,top5__errors__hard__continuous_lsml,top5__errors__hard__equal,learned_minus_equal,-0.05390981445049722,"[-0.06588557578873326, -0.04237953934573527]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__continuous_lsml,ct7,new_minus_ct7,-0.2402997807893223,"[-0.2652633712288904, -0.21540858065549903]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__continuous_lsml,mindgap,new_minus_mindgap,-0.0639420443776492,"[-0.08606938600209599, -0.04190445938353592]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__continuous_lsml,top5__all__hard__continuous_lsml,error_only_minus_all_training,-0.0016529665529863014,"[-0.005077063179007563, 0.0016736283678015682]",0.3270672932706729,10000,1.0
pb_sla,top5__errors__hard__ds,top5__errors__hard__equal,learned_minus_equal,0.1162207208793409,"[0.09409195096144711, 0.13828739874997376]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__ds,ct7,new_minus_ct7,-0.07016924545948416,"[-0.08908030778484413, -0.0517656444093632]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__ds,mindgap,new_minus_mindgap,0.10618849095218894,"[0.08531457626994149, 0.12704230370819858]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__ds,top5__all__hard__ds,error_only_minus_all_training,-0.0011223529114734454,"[-0.0029092668710726686, 0.00035123339892468143]",0.18038196180381963,10000,1.0
pb_sla,top5__errors__hard__hem,top5__errors__hard__equal,learned_minus_equal,0.11099609914399752,"[0.08942590173293882, 0.1324904931255417]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__hem,ct7,new_minus_ct7,-0.07539386719482755,"[-0.09489239495567132, -0.05661860424792089]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__hem,mindgap,new_minus_mindgap,0.10096386921684555,"[0.08049771784785642, 0.12178379586523833]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__hem,top5__all__hard__hem,error_only_minus_all_training,-0.0036020795780383197,"[-0.012258577757822423, 0.005480210604632175]",0.42995700429957007,10000,1.0
pb_sla,top5__errors__hard__ds,top5__errors__hard__spectral,em_minus_spectral_initialization,0.0949202111226054,"[0.07477585704792976, 0.11492349590802871]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__hem,top5__errors__hard__spectral,em_minus_spectral_initialization,0.08969558938726202,"[0.06987587543122063, 0.10941783059938724]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,top5__errors__hard__hem,top5__errors__hard__ds,hierarchical_minus_ds,-0.005224621735343382,"[-0.013911726997539986, 0.003644964345986247]",0.22927707229277072,10000,1.0
pb_sla,shuffle__all__hard__equal,top5__all__hard__equal,token_shuffle_minus_original,0.007463375560954999,"[-0.008065717638420022, 0.023434724182114595]",0.3477652234776522,10000,1.0
pb_sla,shuffle__all__hard__spectral,top5__all__hard__spectral,token_shuffle_minus_original,-0.02815340417705081,"[-0.04269128994845391, -0.012962795348534102]",0.00039996000399960006,10000,0.03959604039596041
pb_sla,shuffle__all__hard__binary_lsml,top5__all__hard__binary_lsml,token_shuffle_minus_original,-0.04640786164169708,"[-0.06794591073761937, -0.024552226723863462]",0.00019998000199980003,10000,0.0327967203279672
pb_sla,shuffle__all__soft__equal,top5__all__soft__equal,token_shuffle_minus_original,-0.027766039885358362,"[-0.04897027394724053, -0.007025254290311984]",0.009299070092990702,10000,0.7067293270672933
pb_sla,shuffle__all__soft__spectral,top5__all__soft__spectral,token_shuffle_minus_original,0.03964039914592443,"[0.01899492938307398, 0.06022643640054102]",0.00039996000399960006,10000,0.03959604039596041
pb_sla,shuffle__all__soft__continuous_lsml,top5__all__soft__continuous_lsml,token_shuffle_minus_original,0.03789902466972778,"[0.01826574815544654, 0.058157832208365984]",0.00019998000199980003,10000,0.0327967203279672
pb_sla,shuffle__all__hard__continuous_lsml,top5__all__hard__continuous_lsml,token_shuffle_minus_original,-0.009573483192999138,"[-0.01849477923545903, -0.0005667380441055991]",0.037696230376962306,10000,1.0
pb_sla,shuffle__all__hard__ds,top5__all__hard__ds,token_shuffle_minus_original,-0.04698074830614457,"[-0.07056955661664244, -0.023500769950277885]",9.999000099990002e-05,10000,0.0327967203279672
pb_sla,shuffle__all__hard__hem,top5__all__hard__hem,token_shuffle_minus_original,-0.039112041726657276,"[-0.062126680328019546, -0.015999032813288287]",0.0008999100089991,10000,0.080991900809919
pb_common_gate_f1,top5__all__soft__equal,top5__all__hard__equal,soft_minus_binary,0.09307078449062589,"[0.07653386389961796, 0.11000690013731697]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__soft__spectral,top5__all__hard__spectral,soft_minus_binary,0.03774596409630565,"[0.027127587193357647, 0.04875634439929745]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__soft__continuous_lsml,top5__all__hard__continuous_lsml,soft_minus_binary,0.08797865568531837,"[0.07281701531167568, 0.10354014304716049]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__continuous_lsml,top5__all__hard__binary_lsml,continuous_core_bridge,-0.14328519644591203,"[-0.16513307604927838, -0.12257529336259021]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__equal,ct7,new_minus_ct7,-0.15252231101850144,"[-0.1726038529856638, -0.13295205907350452]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__equal,mindgap,new_minus_mindgap,-0.010380747071653207,"[-0.03186033738459754, 0.010707166641613967]",0.34426557344265574,10000,1.0
pb_common_gate_f1,top5__all__hard__spectral,top5__all__hard__equal,learned_minus_equal,0.004679827807324566,"[-0.0004126819484100345, 0.009695161578632148]",0.06879312068793121,10000,1.0
pb_common_gate_f1,top5__all__hard__spectral,ct7,new_minus_ct7,-0.14784248321117688,"[-0.1675515067039425, -0.12861558106463242]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__spectral,mindgap,new_minus_mindgap,-0.005700919264328641,"[-0.027195432510618758, 0.015264619981455787]",0.5940405959404059,10000,1.0
pb_common_gate_f1,top5__all__hard__binary_lsml,top5__all__hard__equal,learned_minus_equal,0.09440225558600407,"[0.07748477740163219, 0.11132658999212397]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__binary_lsml,ct7,new_minus_ct7,-0.058120055432497375,"[-0.07227714312386163, -0.044420688552187525]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__binary_lsml,mindgap,new_minus_mindgap,0.08402150851435086,"[0.06585542255352121, 0.102360581586978]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__soft__equal,ct7,new_minus_ct7,-0.05945152652787555,"[-0.0737290027440574, -0.04570466765518559]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__soft__equal,mindgap,new_minus_mindgap,0.08269003741897268,"[0.06338064563712124, 0.10163443815594946]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__soft__spectral,top5__all__soft__equal,learned_minus_equal,-0.050644992586995674,"[-0.06348261172543501, -0.037647733494391815]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__soft__spectral,ct7,new_minus_ct7,-0.11009651911487123,"[-0.12764809261325213, -0.09274973143582253]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__soft__spectral,mindgap,new_minus_mindgap,0.03204504483197701,"[0.011189985340111359, 0.05268126558345875]",0.0022997700229977,10000,0.1954804519548045
pb_common_gate_f1,top5__all__soft__continuous_lsml,top5__all__soft__equal,learned_minus_equal,-0.05397506966521548,"[-0.06771326436093736, -0.040445479798084424]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__soft__continuous_lsml,ct7,new_minus_ct7,-0.11342659619309103,"[-0.13110683437032125, -0.09630915412313139]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__soft__continuous_lsml,mindgap,new_minus_mindgap,0.028714967753757203,"[0.007760418680963806, 0.049450226033215805]",0.006199380061993801,10000,0.48975102489751027
pb_common_gate_f1,top5__all__hard__continuous_lsml,top5__all__hard__equal,learned_minus_equal,-0.048882940859907964,"[-0.06089780526709332, -0.037133681180138406]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__continuous_lsml,ct7,new_minus_ct7,-0.2014052518784094,"[-0.22503106361797906, -0.17820294829084835]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__continuous_lsml,mindgap,new_minus_mindgap,-0.05926368793156117,"[-0.08318950520454607, -0.03635416130435285]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__ds,top5__all__hard__equal,learned_minus_equal,0.08997662937051726,"[0.0699294715731645, 0.11024516995347051]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__ds,ct7,new_minus_ct7,-0.06254568164798419,"[-0.07747221109047639, -0.047981871098186905]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__ds,mindgap,new_minus_mindgap,0.07959588229886405,"[0.060491649571083, 0.0983856957330828]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__hem,top5__all__hard__equal,learned_minus_equal,0.08956596285327012,"[0.06946584099489546, 0.11009571757530691]",9.999000099990002e-05,10000,0.0327967203279672
pb_common_gate_f1,top5__all__hard__hem,ct7,new_minus_ct7,-0.06295634816523132,"[-0.07762632675331961, -0.04854560268917528]",9.999000099990002e-05,10000,0.0327967203279672
