model_id,slice_id,cell_id,official_macro_f1,first_error_exact,first_error_within_one,clean_abstention_accuracy,overall_decision_accuracy,n_examples,n_error,n_clean
qwen3_4b,gsm8k,processbench_gsm8k_qwen3_4b,0.41710301905987257,0.3961352657004831,0.5797101449275363,0.44041450777202074,0.4175,400,207,193
qwen3_4b,math,processbench_math_qwen3_4b,0.3459459459459459,0.2727272727272727,0.49326599326599324,0.4729064039408867,0.354,1000,594,406
qwen3_4b,olympiadbench,processbench_olympiadbench_qwen3_4b,0.32661341447952325,0.24357034795763993,0.46142208774583965,0.49557522123893805,0.329,1000,661,339
qwen3_4b,omnimath,processbench_omnimath_qwen3_4b,0.3428111279406407,0.23715415019762845,0.4176548089591568,0.6182572614107884,0.329,1000,759,241
qwen3_8b,gsm8k,processbench_gsm8k_qwen3_8b,0.3996653964123059,0.36231884057971014,0.5265700483091788,0.44559585492227977,0.4025,400,207,193
qwen3_8b,math,processbench_math_qwen3_8b,0.3584151365647729,0.265993265993266,0.48484848484848486,0.5492610837438424,0.381,1000,594,406
qwen3_8b,olympiadbench,processbench_olympiadbench_qwen3_8b,0.3372131400030804,0.23903177004538578,0.4568835098335855,0.5722713864306784,0.352,1000,661,339
qwen3_8b,omnimath,processbench_omnimath_qwen3_8b,0.33753497187208564,0.22397891963109354,0.41106719367588934,0.6846473029045643,0.335,1000,759,241
