cell,feature,n,weak_cell,stability,sign_correct,oracle_single_auroc,abs_rho,headroom_pp,is_candidate
losnet_hotpotqa_mistral7b,sw_var_peak,500,True,1.0,1,0.5833854734621642,0.1837745065775012,,
losnet_hotpotqa_mistral7b,pe_mean,500,True,0.56,0,0.5269847512468939,0.00256642073629083,1.21,0
losnet_hotpotqa_mistral7b,hurst_exponent,500,True,1.0,1,0.520370403475214,0.08666716099825614,-2.73,0
losnet_hotpotqa_mistral7b,cusum_max,500,True,1.0,1,0.545165269311214,0.18327882111556532,,
losnet_hotpotqa_mistral7b,cusum_shift_idx,500,True,0.562,0,0.5360481953556553,0.002022602139043827,-8.06,0
losnet_hotpotqa_mistral7b,epr_spilled,500,True,1.0,1,0.5594486851749227,0.18064243425934334,,
losnet_hotpotqa_mistral7b,sw_var_peak_spilled,500,True,1.0,1,0.5953628059135845,0.14601444143248288,,
losnet_hotpotqa_mistral7b,cusum_max_spilled,500,True,1.0,1,0.5570710953002378,0.18761792533925464,,
losnet_hotpotqa_mistral7b,epr_energy,500,True,1.0,1,0.528325497416829,0.19849383903692086,,
losnet_hotpotqa_mistral7b,min_energy,500,True,1.0,1,0.5421977511217576,0.0936765665149013,,
losnet_hotpotqa_mistral7b,sw_var_peak_energy,500,True,1.0,1,0.5420904914281628,0.045211152838410394,,
losnet_hotpotqa_mistral7b,cusum_max_energy,500,True,1.0,1,0.5445395877652442,0.1192964732067643,,
losnet_hotpotqa_mistral7b,mean_top1_logprob,500,True,1.0,1,0.5594486851749227,0.24571377589387436,,
losnet_hotpotqa_mistral7b,logprob_margin,500,True,1.0,1,0.5443608216092529,0.17763838193040862,,
losnet_hotpotqa_mistral7b,mean_logprob_entropy,500,True,1.0,1,0.5674931621945334,0.17977963588094492,,
losnet_hotpotqa_mistral7b,varentropy,500,True,1.0,1,0.5833318436153667,0.16563498112614472,,
losnet_hotpotqa_mistral7b,renyi_entropy_2,500,True,1.0,1,0.5605391587264699,0.18061518448692385,,
losnet_hotpotqa_mistral7b,topk_tail_mass,500,True,1.0,1,0.5731421727238599,0.1796370062076484,,
math500_dsmath7b,epr,300,False,1.0,1,0.7706302794022093,0.23644785469551052,,
math500_dsmath7b,trace_length,300,False,1.0,1,0.7122590426683995,0.19820567550247986,,
math500_dsmath7b,spectral_entropy,300,False,1.0,1,0.6123023608403726,0.09285831670363032,,
math500_dsmath7b,low_band_power,300,False,0.966,1,0.6020503934733954,0.033577580688145515,,
math500_dsmath7b,high_band_power,300,False,1.0,1,0.6023391812865496,0.06149852671091412,,
math500_dsmath7b,hl_ratio,300,False,1.0,1,0.6088369070825211,0.04861077494440112,,
math500_dsmath7b,dominant_freq,300,False,1.0,1,0.700707530142228,0.062152565766659076,,
math500_dsmath7b,spectral_centroid,300,False,1.0,1,0.6392318244170097,0.1097981431470878,,
math500_dsmath7b,stft_max_high_power,300,False,1.0,1,0.5101436719370442,0.09536337401793313,,
math500_dsmath7b,stft_spectral_entropy,300,False,0.986,1,0.5666738863619956,0.050050730773117155,,
math500_dsmath7b,rpdi,300,False,1.0,1,0.6729478016027723,0.06340939661942907,-3.42,0
math500_dsmath7b,sw_var_peak,300,False,1.0,1,0.7002382499458524,0.14070980795230603,,
math500_dsmath7b,pe_mean,300,False,0.994,1,0.5306476066709984,0.04002008608644713,-5.42,0
math500_dsmath7b,hurst_exponent,300,False,1.0,1,0.644213414193921,0.05941575034500857,-5.43,0
math500_dsmath7b,cusum_max,300,False,1.0,1,0.7527976319399321,0.17834565491055054,,
math500_dsmath7b,cusum_shift_idx,300,False,0.938,0,0.5153418525738214,0.030602386916227464,12.12,1
math500_dsmath7b,epr_spilled,300,False,1.0,1,0.767309219550935,0.2377048588238987,,
math500_dsmath7b,sw_var_peak_spilled,300,False,1.0,1,0.609558876615407,0.12276852771551523,,
math500_dsmath7b,cusum_max_spilled,300,False,1.0,1,0.7621110389141579,0.1826264859423539,,
math500_dsmath7b,min_spilled,300,False,1.0,1,0.6361634539022453,0.032010727309886584,,
math500_dsmath7b,epr_energy,300,False,1.0,1,0.6063100137174211,0.15662280073928936,,
math500_dsmath7b,min_energy,300,False,0.798,1,0.5945058118547398,0.01529137271217032,,
math500_dsmath7b,sw_var_peak_energy,300,False,0.996,1,0.6540321998411668,0.041741291298158206,,
math500_dsmath7b,cusum_max_energy,300,False,1.0,1,0.7150386253700094,0.1444232194133356,,
math500_dsmath7b,mean_top1_logprob,300,False,1.0,1,0.7769114143383149,0.2953598489262016,,
math500_dsmath7b,logprob_margin,300,False,1.0,1,0.7698361129160349,0.2751377353996879,,
math500_dsmath7b,mean_logprob_entropy,300,False,1.0,1,0.7731571727673092,0.2370580432448848,,
math500_dsmath7b,varentropy,300,False,1.0,1,0.7436286188722836,0.1773296982542756,,
math500_dsmath7b,renyi_entropy_2,300,False,1.0,1,0.7749620965995234,0.2378031078950602,,
math500_dsmath7b,topk_tail_mass,300,False,1.0,1,0.7803046711428778,0.23400629836460726,,
math500_qwenmath7b,epr,300,False,1.0,0,0.930590770791075,0.04093431871017935,,
math500_qwenmath7b,spectral_entropy,300,False,1.0,1,0.8860927991886409,0.04637933653311813,,
math500_qwenmath7b,low_band_power,300,False,1.0,0,0.9059964503042597,0.026791107813421096,,
math500_qwenmath7b,high_band_power,300,False,0.684,1,0.9037778904665315,0.0015426537025361436,,
math500_qwenmath7b,hl_ratio,300,False,0.752,1,0.9040948275862069,0.002223361099541899,,
math500_qwenmath7b,spectral_centroid,300,False,0.9,1,0.9037145030425963,0.008362502549490211,,
math500_qwenmath7b,stft_max_high_power,300,False,1.0,0,0.7872084178498987,0.033171018028975555,,
math500_qwenmath7b,stft_spectral_entropy,300,False,0.806,1,0.8653651115618661,0.005919799495290066,,
math500_qwenmath7b,rpdi,300,False,1.0,1,0.713298681541582,0.043893703146945975,9.46,1
math500_qwenmath7b,sw_var_peak,300,False,0.826,1,0.8694852941176471,0.005681254091823739,,
math500_qwenmath7b,pe_mean,300,False,0.996,0,0.5176850912778905,0.01702315555828165,23.15,1
math500_qwenmath7b,hurst_exponent,300,False,0.94,1,0.9191176470588235,0.009265490678082557,-1.8,0
math500_qwenmath7b,cusum_max,300,False,1.0,1,0.9276749492900609,0.031620052335957785,,
math500_qwenmath7b,cusum_shift_idx,300,False,1.0,0,0.8391544117647058,0.04599229532494364,-3.79,0
math500_qwenmath7b,epr_spilled,300,False,1.0,0,0.9286257606490872,0.04023105453038118,,
math500_qwenmath7b,sw_var_peak_spilled,300,False,1.0,1,0.5947008113590264,0.043022370835695094,,
math500_qwenmath7b,cusum_max_spilled,300,False,1.0,1,0.9329361054766734,0.031435955127654985,,
math500_qwenmath7b,min_spilled,300,False,0.53,1,0.7282898073022313,0.0034436448972092236,-0.2,0
math500_qwenmath7b,epr_energy,300,False,0.992,1,0.9052358012170385,0.02250304198891688,,
math500_qwenmath7b,min_energy,300,False,0.998,1,0.8058443204868154,0.027362242051058368,,
math500_qwenmath7b,sw_var_peak_energy,300,False,1.0,0,0.6710192697768763,0.032554874194162,,
math500_qwenmath7b,cusum_max_energy,300,False,1.0,1,0.7960826572008114,0.05682449699041298,,
math500_qwenmath7b,mean_top1_logprob,300,False,0.814,0,0.9233012170385395,0.010014276364574448,,
math500_qwenmath7b,logprob_margin,300,False,0.47,0,0.9359787018255578,0.0006409341357594602,,
math500_qwenmath7b,mean_logprob_entropy,300,False,1.0,0,0.9307175456389453,0.04109058545021743,,
math500_qwenmath7b,varentropy,300,False,1.0,0,0.8095207910750507,0.03259019501479794,,
math500_qwenmath7b,renyi_entropy_2,300,False,1.0,0,0.925709939148073,0.04368543704237417,,
math500_qwenmath7b,topk_tail_mass,300,False,1.0,0,0.9264072008113591,0.04422178727286785,,
math500_r1distill8b,epr,300,False,1.0,1,0.8218322103890459,0.2380794032927955,,
math500_r1distill8b,spectral_entropy,300,False,1.0,1,0.8181916974570745,0.18813687110522845,,
math500_r1distill8b,low_band_power,300,False,1.0,1,0.6869702238643773,0.07069754380063567,,
math500_r1distill8b,high_band_power,300,False,1.0,1,0.6848511193218867,0.07561591134933474,,
math500_r1distill8b,hl_ratio,300,False,1.0,1,0.6993044990219517,0.09655251674448662,,
math500_r1distill8b,spectral_centroid,300,False,1.0,1,0.7034883720930233,0.11685698403718825,,
math500_r1distill8b,stft_max_high_power,300,False,1.0,1,0.711421430123886,0.15149809331820152,,
math500_r1distill8b,stft_spectral_entropy,300,False,0.786,1,0.5727015866116061,0.013175399817122894,,
math500_r1distill8b,rpdi,300,False,1.0,1,0.8072701586611606,0.15040985108641258,1.17,0
math500_r1distill8b,sw_var_peak,300,False,1.0,1,0.8059660943273201,0.17694758130282257,,
math500_r1distill8b,pe_mean,300,False,0.77,1,0.6104651162790697,0.014243940930587236,-1.12,0
math500_r1distill8b,hurst_exponent,300,False,1.0,1,0.5801456205172788,0.07865157019168272,2.94,0
math500_r1distill8b,cusum_max,300,False,1.0,1,0.8401977830906325,0.20030964129219708,,
math500_r1distill8b,cusum_shift_idx,300,False,0.548,0,0.5288252553792654,0.0024834973971485028,12.16,1
math500_r1distill8b,epr_spilled,300,False,1.0,1,0.8194414257770051,0.23565404397516704,,
math500_r1distill8b,sw_var_peak_spilled,300,False,1.0,1,0.6037817865681374,0.08013223143532602,,
math500_r1distill8b,cusum_max_spilled,300,False,1.0,1,0.8379700065203217,0.20665860945010905,,
math500_r1distill8b,min_spilled,300,False,1.0,1,0.699929363181917,0.06975480872288536,,
math500_r1distill8b,epr_energy,300,False,1.0,1,0.77776570310802,0.24895028487288876,,
math500_r1distill8b,min_energy,300,False,1.0,1,0.7302216909367529,0.18549432578491873,,
math500_r1distill8b,sw_var_peak_energy,300,False,1.0,1,0.6833840469463159,0.08965095631794259,,
math500_r1distill8b,cusum_max_energy,300,False,1.0,1,0.8543251467072376,0.20076085734619492,,
math500_r1distill8b,mean_top1_logprob,300,False,1.0,1,0.8252010432514671,0.2778189698954935,,
math500_r1distill8b,logprob_margin,300,False,1.0,1,0.816670289067594,0.2782517899610537,,
math500_r1distill8b,mean_logprob_entropy,300,False,1.0,1,0.8211801782221256,0.23629556998863177,,
math500_r1distill8b,varentropy,300,False,1.0,1,0.802923277548359,0.23157068316557514,,
math500_r1distill8b,renyi_entropy_2,300,False,1.0,1,0.8234079547924364,0.23578393644502252,,
math500_r1distill8b,topk_tail_mass,300,False,1.0,1,0.822375570528146,0.2296252197938964,,
math500_r1distill8b_mn4096,epr,300,False,1.0,1,0.8190182616412125,0.22385711890633514,,
math500_r1distill8b_mn4096,spectral_entropy,300,False,1.0,1,0.8268646957171547,0.19559702297015552,,
math500_r1distill8b_mn4096,low_band_power,300,False,1.0,1,0.6695623744804072,0.11243574565132211,,
math500_r1distill8b_mn4096,high_band_power,300,False,1.0,1,0.6423800850030359,0.1052167471667315,,
math500_r1distill8b_mn4096,hl_ratio,300,False,1.0,1,0.6635374340292373,0.12111358999796472,,
math500_r1distill8b_mn4096,dominant_freq,300,False,1.0,1,0.8123394516837139,0.08636214641645824,,
math500_r1distill8b_mn4096,spectral_centroid,300,False,1.0,1,0.6651254028303208,0.15086454046404713,,
math500_r1distill8b_mn4096,stft_max_high_power,300,False,1.0,1,0.6695623744804072,0.165938828247721,,
math500_r1distill8b_mn4096,stft_spectral_entropy,300,False,0.996,1,0.582364205315025,0.041937793340705395,,
math500_r1distill8b_mn4096,rpdi,300,False,1.0,1,0.7829620288636682,0.13589683729917534,1.64,0
math500_r1distill8b_mn4096,sw_var_peak,300,False,1.0,1,0.7494745691467003,0.18860043060465026,,
math500_r1distill8b_mn4096,pe_mean,300,False,0.706,1,0.542291345570034,0.011259293560878798,6.07,1
math500_r1distill8b_mn4096,hurst_exponent,300,False,1.0,1,0.5421512306758208,0.06767393642278043,13.13,1
math500_r1distill8b_mn4096,cusum_max,300,False,1.0,1,0.8049133622904114,0.19077276784901254,,
math500_r1distill8b_mn4096,cusum_shift_idx,300,False,1.0,1,0.5634720470786044,0.052641093591190485,-1.86,0
math500_r1distill8b_mn4096,epr_spilled,300,False,1.0,1,0.8185045070290972,0.22225429513827794,,
math500_r1distill8b_mn4096,sw_var_peak_spilled,300,False,1.0,1,0.5942739713231517,0.11513108308346916,,
math500_r1distill8b_mn4096,cusum_max_spilled,300,False,1.0,1,0.8180841623464574,0.19795680015159794,,
math500_r1distill8b_mn4096,min_spilled,300,False,0.756,1,0.6106674139461025,0.008958389843349325,,
math500_r1distill8b_mn4096,epr_energy,300,False,1.0,1,0.7994955863808324,0.25099717833875196,,
math500_r1distill8b_mn4096,min_energy,300,False,1.0,1,0.8036523282424921,0.21083926764602406,,
math500_r1distill8b_mn4096,sw_var_peak_energy,300,False,1.0,1,0.7317266825463546,0.11105355721853029,,
math500_r1distill8b_mn4096,cusum_max_energy,300,False,1.0,1,0.827191630470319,0.19274730683234925,,
math500_r1distill8b_mn4096,mean_top1_logprob,300,False,1.0,1,0.8202792956891317,0.2597041337633086,,
math500_r1distill8b_mn4096,logprob_margin,300,False,1.0,1,0.8153752743916679,0.26155564140876364,,
math500_r1distill8b_mn4096,mean_logprob_entropy,300,False,1.0,1,0.8194386063238522,0.22255155496565754,,
math500_r1distill8b_mn4096,varentropy,300,False,1.0,1,0.8061276913735931,0.2210631464676403,,
math500_r1distill8b_mn4096,renyi_entropy_2,300,False,1.0,1,0.819858951006492,0.2212932157472864,,
math500_r1distill8b_mn4096,topk_tail_mass,300,False,1.0,1,0.8212600999486246,0.21669487547868999,,
noise_gsm8k_mistral7b,epr,1319,False,1.0,1,0.7430875205201661,0.20615381442529768,,
noise_gsm8k_mistral7b,trace_length,1319,False,1.0,1,0.7684049220808483,0.17789221216207565,,
noise_gsm8k_mistral7b,spectral_entropy,1319,False,1.0,1,0.758977141569603,0.16095637365731547,,
noise_gsm8k_mistral7b,low_band_power,1319,False,1.0,1,0.6128229770679958,0.06074438970515478,,
noise_gsm8k_mistral7b,high_band_power,1319,False,1.0,1,0.5844626130620916,0.03288757275234199,,
noise_gsm8k_mistral7b,hl_ratio,1319,False,1.0,1,0.6077739815789838,0.06239768551195112,,
noise_gsm8k_mistral7b,dominant_freq,1319,False,1.0,1,0.6191710082816402,0.04700225795531369,,
noise_gsm8k_mistral7b,spectral_centroid,1319,False,1.0,1,0.6391807567975205,0.10825650105200799,,
noise_gsm8k_mistral7b,stft_max_high_power,1319,False,1.0,1,0.6128850548813853,0.08794502134500407,,
noise_gsm8k_mistral7b,stft_spectral_entropy,1319,False,1.0,1,0.5255323747292717,0.02897767465557651,,
noise_gsm8k_mistral7b,rpdi,1319,False,1.0,1,0.6551968326520101,0.10542670703789334,-0.89,0
noise_gsm8k_mistral7b,sw_var_peak,1319,False,1.0,1,0.7542638261085488,0.21250274618017906,,
noise_gsm8k_mistral7b,pe_mean,1319,False,1.0,1,0.5244034781968925,0.03300594260719486,1.43,0
noise_gsm8k_mistral7b,hurst_exponent,1319,False,1.0,1,0.560615536007431,0.059582712010479814,-1.3,0
noise_gsm8k_mistral7b,cusum_max,1319,False,1.0,1,0.7263609985791079,0.20448607573476366,,
noise_gsm8k_mistral7b,cusum_shift_idx,1319,False,1.0,1,0.5873089957649136,0.07553447832739332,-1.04,0
noise_gsm8k_mistral7b,epr_spilled,1319,False,1.0,1,0.7093815670279442,0.2004020086678099,,
noise_gsm8k_mistral7b,sw_var_peak_spilled,1319,False,1.0,1,0.6554152545880103,0.14170559824250797,,
noise_gsm8k_mistral7b,cusum_max_spilled,1319,False,1.0,1,0.7129406949956085,0.21146262731042303,,
noise_gsm8k_mistral7b,epr_energy,1319,False,1.0,1,0.7500977150766315,0.2351556466286605,,
noise_gsm8k_mistral7b,min_energy,1319,False,1.0,1,0.7122900275441557,0.20348227111216027,,
noise_gsm8k_mistral7b,sw_var_peak_energy,1319,False,1.0,1,0.5682580045891599,0.06194757239903355,,
noise_gsm8k_mistral7b,cusum_max_energy,1319,False,1.0,1,0.7061972051188905,0.17835758226706028,,
noise_gsm8k_mistral7b,mean_top1_logprob,1319,False,1.0,1,0.7386248154909436,0.26399400149112956,,
noise_gsm8k_mistral7b,logprob_margin,1319,False,1.0,1,0.7216384864049589,0.21954699404945405,,
noise_gsm8k_mistral7b,mean_logprob_entropy,1319,False,1.0,1,0.7454372807158722,0.20897272271244163,,
noise_gsm8k_mistral7b,varentropy,1319,False,1.0,1,0.7516772505506533,0.20541159803263773,,
noise_gsm8k_mistral7b,renyi_entropy_2,1319,False,1.0,1,0.7412734688622287,0.20757800662258893,,
noise_gsm8k_mistral7b,topk_tail_mass,1319,False,1.0,1,0.7655918774629947,0.2267229551624039,,
noise_gsm8k_phi3mini,epr,1319,True,1.0,1,0.6682985204525674,0.21346207763948308,,
noise_gsm8k_phi3mini,trace_length,1319,True,1.0,1,0.5766789962286046,0.13079369542765554,,
noise_gsm8k_phi3mini,spectral_entropy,1319,True,1.0,1,0.5649673071344089,0.09435034952372653,,
noise_gsm8k_phi3mini,low_band_power,1319,True,0.946,1,0.5808395260092388,0.015550491823086904,,
noise_gsm8k_phi3mini,high_band_power,1319,True,0.98,1,0.5807865256298677,0.0196543541132648,,
noise_gsm8k_phi3mini,hl_ratio,1319,True,1.0,1,0.5932834571868514,0.03619008846687053,,
noise_gsm8k_phi3mini,dominant_freq,1319,True,0.972,1,0.5096237530963379,0.014108012956854404,,
noise_gsm8k_phi3mini,spectral_centroid,1319,True,1.0,1,0.6013841467496819,0.06585092498654291,,
noise_gsm8k_phi3mini,stft_max_high_power,1319,True,1.0,1,0.5430279395684094,0.08920859836394882,,
noise_gsm8k_phi3mini,stft_spectral_entropy,1319,True,0.998,1,0.5420293008413113,0.023271317659554883,,
noise_gsm8k_phi3mini,rpdi,1319,True,0.984,0,0.5314654883845484,0.027680911272721688,1.73,0
noise_gsm8k_phi3mini,sw_var_peak,1319,True,1.0,1,0.65504005712883,0.20428052526920418,,
noise_gsm8k_phi3mini,pe_mean,1319,True,0.924,1,0.5184692374640155,0.011362400485071152,-1.63,0
noise_gsm8k_phi3mini,hurst_exponent,1319,True,0.972,0,0.5072024726071723,0.01604892690573889,3.59,1
noise_gsm8k_phi3mini,cusum_max,1319,True,1.0,1,0.5700609225413403,0.1702628705076831,,
noise_gsm8k_phi3mini,cusum_shift_idx,1319,True,1.0,1,0.5959306866617571,0.08883173634716053,-1.18,0
noise_gsm8k_phi3mini,epr_spilled,1319,True,1.0,1,0.6438318716386602,0.2094007554093091,,
noise_gsm8k_phi3mini,sw_var_peak_spilled,1319,True,1.0,1,0.5997160295463168,0.13943497470544783,,
noise_gsm8k_phi3mini,cusum_max_spilled,1319,True,1.0,1,0.5915121287183951,0.19928370952665447,,
noise_gsm8k_phi3mini,epr_energy,1319,True,1.0,1,0.5882177367164313,0.15937323345155166,,
noise_gsm8k_phi3mini,min_energy,1319,True,1.0,1,0.5189448461315302,0.04589446454793634,,
noise_gsm8k_phi3mini,sw_var_peak_energy,1319,True,1.0,1,0.5216046283278659,0.030044743789940542,,
noise_gsm8k_phi3mini,cusum_max_energy,1319,True,1.0,1,0.504265135792551,0.05492477064304664,,
noise_gsm8k_phi3mini,mean_top1_logprob,1319,True,1.0,1,0.6645131775680079,0.2782313601129512,,
noise_gsm8k_phi3mini,logprob_margin,1319,True,1.0,1,0.6515810850014505,0.24326427052683355,,
noise_gsm8k_phi3mini,mean_logprob_entropy,1319,True,1.0,1,0.6698606368971904,0.21716691994849924,,
noise_gsm8k_phi3mini,varentropy,1319,True,1.0,1,0.6734758206690321,0.21792569946406534,,
noise_gsm8k_phi3mini,renyi_entropy_2,1319,True,1.0,1,0.6666415612238066,0.21389556898015136,,
noise_gsm8k_phi3mini,topk_tail_mass,1319,True,1.0,1,0.6764912633058847,0.22912279190092974,,
sciq_llama8b,epr,198,False,1.0,1,0.7388629372222855,0.2018680101030131,,
sciq_llama8b,trace_length,198,False,1.0,1,0.7015495043864646,0.20908837638484432,,
sciq_llama8b,spectral_entropy,198,False,1.0,1,0.6946564885496183,0.19059747314877204,,
sciq_llama8b,low_band_power,198,False,1.0,1,0.5972427936652616,0.08319617000441581,,
sciq_llama8b,high_band_power,198,False,0.786,1,0.5231855987239376,0.01842111988247123,,
sciq_llama8b,hl_ratio,198,False,1.0,1,0.583456761991569,0.10710625297555312,,
sciq_llama8b,dominant_freq,198,False,1.0,1,0.6060726899851885,0.08606419653191277,,
sciq_llama8b,spectral_centroid,198,False,1.0,1,0.5880141278341118,0.0776432385982353,,
sciq_llama8b,stft_max_high_power,198,False,1.0,1,0.632220576506779,0.1497534308483488,,
sciq_llama8b,stft_spectral_entropy,198,False,1.0,1,0.5926854278227185,0.14771802408816453,,
sciq_llama8b,rpdi,198,False,1.0,1,0.5605559986327903,0.1165535402726739,0.1,0
sciq_llama8b,sw_var_peak,198,False,1.0,1,0.6905548592913295,0.21164659968358635,,
sciq_llama8b,pe_mean,198,False,0.998,0,0.5025635182864304,0.06672986263695357,18.65,1
sciq_llama8b,hurst_exponent,198,False,1.0,1,0.65774182522502,0.12182964254929166,-7.96,0
sciq_llama8b,cusum_max,198,False,1.0,1,0.7194941323914776,0.22094951073758376,,
sciq_llama8b,cusum_shift_idx,198,False,0.998,1,0.5220462572633018,0.06847646737156837,-0.32,0
sciq_llama8b,epr_spilled,198,False,1.0,1,0.6944286202574912,0.19596923321262388,,
sciq_llama8b,sw_var_peak_spilled,198,False,1.0,1,0.6643500056967073,0.18201248816805615,,
sciq_llama8b,cusum_max_spilled,198,False,1.0,1,0.7095818616839467,0.2162571696026026,,
sciq_llama8b,min_spilled,198,False,0.98,1,0.5610117352170445,0.009981642486326558,,
sciq_llama8b,epr_energy,198,False,1.0,1,0.7218867494588128,0.2529853874646142,,
sciq_llama8b,min_energy,198,False,1.0,1,0.6940868178193004,0.2520733492736388,,
sciq_llama8b,sw_var_peak_energy,198,False,0.894,1,0.5872165888116668,0.02410045302046865,,
sciq_llama8b,cusum_max_energy,198,False,1.0,1,0.6503361057308875,0.18966678054247138,,
sciq_llama8b,mean_top1_logprob,198,False,1.0,1,0.7279252592001823,0.2518334744380274,,
sciq_llama8b,logprob_margin,198,False,1.0,1,0.7409137518514298,0.21064183938093545,,
sciq_llama8b,mean_logprob_entropy,198,False,1.0,1,0.7354449128403783,0.2046966784207694,,
sciq_llama8b,varentropy,198,False,1.0,1,0.7437621055030192,0.21093240933688107,,
sciq_llama8b,renyi_entropy_2,198,False,1.0,1,0.7307736128517717,0.19931110605737298,,
sciq_llama8b,topk_tail_mass,198,False,1.0,1,0.7235957616497664,0.2024730883978053,,
se_nq_open_llama8b,epr,8460,False,1.0,1,0.7416001599796389,0.1794646348900249,,
se_nq_open_llama8b,trace_length,8460,False,1.0,1,0.6217779555329321,0.1840542642219933,,
se_nq_open_llama8b,spectral_entropy,8460,False,1.0,1,0.6063619874952978,0.16069786310140133,,
se_nq_open_llama8b,low_band_power,8460,False,1.0,1,0.5638840371365323,0.08489055330400766,,
se_nq_open_llama8b,high_band_power,8460,False,1.0,1,0.5568782154998454,0.04719985867781614,,
se_nq_open_llama8b,hl_ratio,8460,False,1.0,1,0.5681149951544628,0.03342415855627124,,
se_nq_open_llama8b,dominant_freq,8460,False,1.0,1,0.5669263911865763,0.08045396644442954,,
se_nq_open_llama8b,spectral_centroid,8460,False,1.0,1,0.5865981812105032,0.1112041996728299,,
se_nq_open_llama8b,rpdi,8460,False,1.0,1,0.5413024636025345,0.028333376865284737,7.05,1
se_nq_open_llama8b,sw_var_peak,8460,False,1.0,1,0.7309760296242017,0.22509106463942608,,
se_nq_open_llama8b,pe_mean,8460,False,0.99,0,0.5061267447080162,0.007647735411992981,4.69,1
se_nq_open_llama8b,hurst_exponent,8460,False,1.0,1,0.5459125621774013,0.06815870897833176,-0.14,0
se_nq_open_llama8b,cusum_max,8460,False,1.0,1,0.7046296485342425,0.22771337584181028,,
se_nq_open_llama8b,cusum_shift_idx,8460,False,1.0,1,0.5161491614353977,0.05598801543515576,2.77,0
se_nq_open_llama8b,epr_spilled,8460,False,1.0,1,0.7112797671904695,0.17860514389317916,,
se_nq_open_llama8b,sw_var_peak_spilled,8460,False,1.0,1,0.6863083999099415,0.18487613536408798,,
se_nq_open_llama8b,cusum_max_spilled,8460,False,1.0,1,0.6938664869226434,0.23056708822722047,,
se_nq_open_llama8b,epr_energy,8460,False,1.0,1,0.7107296274180489,0.17643345345859515,,
se_nq_open_llama8b,min_energy,8460,False,1.0,1,0.6855849954761002,0.19794281486417367,,
se_nq_open_llama8b,sw_var_peak_energy,8460,False,1.0,1,0.5518104968458559,0.11257236429455111,,
se_nq_open_llama8b,cusum_max_energy,8460,False,1.0,1,0.5969014293285749,0.1762054007897839,,
se_nq_open_llama8b,mean_top1_logprob,8460,False,1.0,1,0.7290319134208093,0.2558120379611794,,
se_nq_open_llama8b,logprob_margin,8460,False,1.0,1,0.7213424305438049,0.17919935495896025,,
se_nq_open_llama8b,mean_logprob_entropy,8460,False,1.0,1,0.742619442840142,0.18121390312008126,,
se_nq_open_llama8b,varentropy,8460,False,1.0,1,0.7464707009317695,0.17179163188637123,,
se_nq_open_llama8b,renyi_entropy_2,8460,False,1.0,1,0.7349570893774359,0.17739249455655207,,
se_nq_open_llama8b,topk_tail_mass,8460,False,1.0,1,0.7404762750475115,0.1703731194859162,,
se_squad_v2_llama8b,epr,2933,False,1.0,1,0.7463668578947976,0.15130575044938077,,
se_squad_v2_llama8b,trace_length,2933,False,1.0,1,0.7665543153301859,0.15138388306946052,,
se_squad_v2_llama8b,spectral_entropy,2933,False,1.0,1,0.709315157041774,0.10743326647069767,,
se_squad_v2_llama8b,low_band_power,2933,False,1.0,1,0.6872629367562014,0.0857586303660905,,
se_squad_v2_llama8b,high_band_power,2933,False,1.0,1,0.5905948079831012,0.040252078075794735,5.58,1
se_squad_v2_llama8b,hl_ratio,2933,False,1.0,1,0.709197707571018,0.09869524816929948,,
se_squad_v2_llama8b,dominant_freq,2933,False,1.0,1,0.612186753315711,0.07371390007465617,,
se_squad_v2_llama8b,spectral_centroid,2933,False,1.0,1,0.6716539886648274,0.1150477360833837,,
se_squad_v2_llama8b,rpdi,2933,False,1.0,1,0.6764662426558009,0.02029667525700769,6.67,1
se_squad_v2_llama8b,sw_var_peak,2933,False,1.0,1,0.7534923181697506,0.1870269963939273,,
se_squad_v2_llama8b,pe_mean,2933,False,0.97,1,0.5078307342467651,0.007751895258586331,14.33,1
se_squad_v2_llama8b,hurst_exponent,2933,False,1.0,1,0.6629471448524235,0.0736653221716452,7.18,1
se_squad_v2_llama8b,cusum_max,2933,False,1.0,1,0.7706520609929242,0.18845557440564809,,
se_squad_v2_llama8b,cusum_shift_idx,2933,False,1.0,1,0.5604706058892108,0.04883467835624598,11.18,1
se_squad_v2_llama8b,epr_spilled,2933,False,1.0,1,0.7418212459455403,0.14763038981365117,,
se_squad_v2_llama8b,sw_var_peak_spilled,2933,False,1.0,1,0.7459565061812474,0.13118601557821563,,
se_squad_v2_llama8b,cusum_max_spilled,2933,False,1.0,1,0.756488289681761,0.18583844334095834,,
se_squad_v2_llama8b,epr_energy,2933,False,1.0,1,0.7673074925259428,0.1365167878791784,,
se_squad_v2_llama8b,min_energy,2933,False,1.0,1,0.7879915851927094,0.18226015958545352,,
se_squad_v2_llama8b,sw_var_peak_energy,2933,False,1.0,0,0.5380051481537058,0.043810814372729795,,
se_squad_v2_llama8b,cusum_max_energy,2933,False,1.0,1,0.6555250308773792,0.14822710332105465,,
se_squad_v2_llama8b,mean_top1_logprob,2933,False,1.0,1,0.7365097595604446,0.22577416509185189,,
se_squad_v2_llama8b,logprob_margin,2933,False,1.0,1,0.7676301178534739,0.1532301439649329,,
se_squad_v2_llama8b,mean_logprob_entropy,2933,False,1.0,1,0.746441887040735,0.15167329639212454,,
