audit_error_coverage,audit_false_warning,audit_overall_coverage,audit_warning_precision,calibration_false_warning,candidate,family,mean_first_warning_budget,mean_potential_tokens_remaining,model,n,n_calibration_clean,target_false_warning,threshold
0.1728395061728395,0.09090909090909091,0.1256544502617801,0.5833333333333334,0.09782608695652174,deepconf_w32,olympiadbench,317.3333333333333,463.6666666666667,qwen3_8b,191,184,0.1,1.0240703231902442
0.09876543209876543,0.06363636363636363,0.07853403141361257,0.5333333333333333,0.04891304347826087,deepconf_w64,olympiadbench,333.8666666666667,414.53333333333336,qwen3_8b,191,184,0.05,0.9412683607949015
0.1728395061728395,0.10909090909090909,0.13612565445026178,0.5384615384615384,0.09782608695652174,deepconf_w64,olympiadbench,268.3076923076923,504.96153846153845,qwen3_8b,191,184,0.1,0.8266523871765125
0.04938271604938271,0.03636363636363636,0.041884816753926704,0.5,0.04891304347826087,iu28_registered,olympiadbench,464.0,362.0,qwen3_8b,191,184,0.05,1.2991912079776344
0.14814814814814814,0.07272727272727272,0.10471204188481675,0.6,0.09782608695652174,iu28_registered,olympiadbench,371.2,472.05,qwen3_8b,191,184,0.1,1.1986522852531543
0.08641975308641975,0.07272727272727272,0.07853403141361257,0.4666666666666667,0.04891304347826087,step272_twohead,olympiadbench,261.3333333333333,487.06666666666666,qwen3_8b,191,184,0.05,1.0817939083646844
0.18518518518518517,0.1,0.13612565445026178,0.5769230769230769,0.09782608695652174,step272_twohead,olympiadbench,267.0769230769231,528.1538461538462,qwen3_8b,191,184,0.1,0.7352378535872024
0.020618556701030927,0.0,0.010752688172043012,1.0,0.046153846153846156,finalist_global_detector_local_locator,omnimath,272.0,643.5,qwen3_8b,186,195,0.05,0.5921606916206172
0.07216494845360824,0.07865168539325842,0.07526881720430108,0.5,0.09743589743589744,finalist_global_detector_local_locator,omnimath,297.14285714285717,560.1428571428571,qwen3_8b,186,195,0.1,0.375424994325175
0.030927835051546393,0.011235955056179775,0.021505376344086023,0.75,0.046153846153846156,mean_entropy,omnimath,32.0,956.5,qwen3_8b,186,195,0.05,0.8080605239595098
0.05154639175257732,0.056179775280898875,0.053763440860215055,0.5,0.09743589743589744,mean_entropy,omnimath,49.6,769.6,qwen3_8b,186,195,0.1,0.6991314294272419
0.020618556701030927,0.02247191011235955,0.021505376344086023,0.5,0.046153846153846156,max_entropy,omnimath,272.0,541.75,qwen3_8b,186,195,0.05,2.535501480102539
0.041237113402061855,0.06741573033707865,0.053763440860215055,0.4,0.09743589743589744,max_entropy,omnimath,368.0,463.7,qwen3_8b,186,195,0.1,2.502058267593384
0.020618556701030927,0.011235955056179775,0.016129032258064516,0.6666666666666666,0.046153846153846156,deepconf_w32,omnimath,512.0,467.0,qwen3_8b,186,195,0.05,1.3061016436513455
0.05154639175257732,0.0449438202247191,0.04838709677419355,0.5555555555555556,0.09743589743589744,deepconf_w32,omnimath,419.55555555555554,376.55555555555554,qwen3_8b,186,195,0.1,1.2162719475068577
0.020618556701030927,0.0,0.010752688172043012,1.0,0.046153846153846156,deepconf_w64,omnimath,512.0,602.0,qwen3_8b,186,195,0.05,1.2097414171927312
0.041237113402061855,0.033707865168539325,0.03763440860215054,0.5714285714285714,0.09743589743589744,deepconf_w64,omnimath,457.14285714285717,375.2857142857143,qwen3_8b,186,195,0.1,1.0155693571342876
0.020618556701030927,0.033707865168539325,0.026881720430107527,0.4,0.046153846153846156,iu28_registered,omnimath,460.8,487.4,qwen3_8b,186,195,0.05,1.160726930811588
0.061855670103092786,0.056179775280898875,0.05913978494623656,0.5454545454545454,0.09743589743589744,iu28_registered,omnimath,448.0,420.1818181818182,qwen3_8b,186,195,0.1,1.0786030008306378
0.020618556701030927,0.0,0.010752688172043012,1.0,0.046153846153846156,step272_twohead,omnimath,288.0,627.5,qwen3_8b,186,195,0.05,1.2325055710293862
0.041237113402061855,0.033707865168539325,0.03763440860215054,0.5714285714285714,0.09743589743589744,step272_twohead,omnimath,448.0,408.0,qwen3_8b,186,195,0.1,0.9442656679743208
0.2702702702702703,0.02564102564102564,0.14473684210526316,0.9090909090909091,0.04395604395604396,finalist_global_detector_local_locator,gsm8k,177.45454545454547,161.27272727272728,llama31_8b,76,91,0.05,0.6189868203179729
0.3783783783783784,0.05128205128205128,0.21052631578947367,0.875,0.0989010989010989,finalist_global_detector_local_locator,gsm8k,148.0,178.375,llama31_8b,76,91,0.1,0.5309178386732496
0.10810810810810811,0.0,0.05263157894736842,1.0,0.04395604395604396,mean_entropy,gsm8k,92.0,256.5,llama31_8b,76,91,0.05,0.7437971652966979
0.32432432432432434,0.05128205128205128,0.18421052631578946,0.8571428571428571,0.0989010989010989,mean_entropy,gsm8k,93.71428571428571,231.85714285714286,llama31_8b,76,91,0.1,0.674974859412032
0.16216216216216217,0.05128205128205128,0.10526315789473684,0.75,0.04395604395604396,max_entropy,gsm8k,216.0,89.125,llama31_8b,76,91,0.05,2.441187858581543
0.2702702702702703,0.10256410256410256,0.18421052631578946,0.7142857142857143,0.0989010989010989,max_entropy,gsm8k,194.28571428571428,139.35714285714286,llama31_8b,76,91,0.1,2.35764217376709
0.21621621621621623,0.0,0.10526315789473684,1.0,0.04395604395604396,deepconf_w32,gsm8k,226.0,130.0,llama31_8b,76,91,0.05,1.0675963438334293
0.43243243243243246,0.07692307692307693,0.25,0.8421052631578947,0.0989010989010989,deepconf_w32,gsm8k,149.05263157894737,184.1578947368421,llama31_8b,76,91,0.1,0.8538812964271045
0.24324324324324326,0.0,0.11842105263157894,1.0,0.04395604395604396,deepconf_w64,gsm8k,200.88888888888889,153.11111111111111,llama31_8b,76,91,0.05,0.8696583838702168
0.40540540540540543,0.02564102564102564,0.21052631578947367,0.9375,0.0989010989010989,deepconf_w64,gsm8k,155.0,192.875,llama31_8b,76,91,0.1,0.7310767470221435
0.13513513513513514,0.0,0.06578947368421052,1.0,0.04395604395604396,iu28_registered,gsm8k,256.0,96.4,llama31_8b,76,91,0.05,1.315476271998297
0.2972972972972973,0.15384615384615385,0.2236842105263158,0.6470588235294118,0.0989010989010989,iu28_registered,gsm8k,212.7058823529412,122.6470588235294,llama31_8b,76,91,0.1,1.2001352386336657
0.24324324324324326,0.0,0.11842105263157894,1.0,0.04395604395604396,step272_twohead,gsm8k,215.11111111111111,140.77777777777777,llama31_8b,76,91,0.05,1.1704299655652597
0.2972972972972973,0.05128205128205128,0.17105263157894737,0.8461538461538461,0.0989010989010989,step272_twohead,gsm8k,156.30769230769232,166.53846153846155,llama31_8b,76,91,0.1,0.8021819758531237
0.07777777777777778,0.03260869565217391,0.054945054945054944,0.7,0.04807692307692308,finalist_global_detector_local_locator,math,19.2,327.4,llama31_8b,182,208,0.05,1.2291306640219792
0.2111111111111111,0.13043478260869565,0.17032967032967034,0.6129032258064516,0.09615384615384616,finalist_global_detector_local_locator,math,80.0,406.1290322580645,llama31_8b,182,208,0.1,0.3577419367140847
0.05555555555555555,0.043478260869565216,0.04945054945054945,0.5555555555555556,0.04807692307692308,mean_entropy,math,53.333333333333336,292.44444444444446,llama31_8b,182,208,0.05,0.9335958722513169
0.15555555555555556,0.08695652173913043,0.12087912087912088,0.6363636363636364,0.09615384615384616,mean_entropy,math,61.81818181818182,329.3181818181818,llama31_8b,182,208,0.1,0.8055479838313886
0.06666666666666667,0.010869565217391304,0.038461538461538464,0.8571428571428571,0.04807692307692308,max_entropy,math,233.14285714285714,448.14285714285717,llama31_8b,182,208,0.05,2.588669538497925
0.13333333333333333,0.010869565217391304,0.07142857142857142,0.9230769230769231,0.09615384615384616,max_entropy,math,273.2307692307692,389.6923076923077,llama31_8b,182,208,0.1,2.552023410797119
0.13333333333333333,0.043478260869565216,0.08791208791208792,0.75,0.04807692307692308,deepconf_w32,math,219.0,338.0,llama31_8b,182,208,0.05,1.3048385263828095
0.18888888888888888,0.07608695652173914,0.13186813186813187,0.7083333333333334,0.09615384615384616,deepconf_w32,math,284.6666666666667,295.125,llama31_8b,182,208,0.1,1.186364005876385
0.14444444444444443,0.06521739130434782,0.1043956043956044,0.6842105263157895,0.04807692307692308,deepconf_w64,math,233.26315789473685,297.5263157894737,llama31_8b,182,208,0.05,1.0557964562212874
0.18888888888888888,0.09782608695652174,0.14285714285714285,0.6538461538461539,0.09615384615384616,deepconf_w64,math,235.07692307692307,265.2307692307692,llama31_8b,182,208,0.1,0.9589121461249306
0.08888888888888889,0.03260869565217391,0.06043956043956044,0.7272727272727273,0.04807692307692308,iu28_registered,math,389.8181818181818,377.27272727272725,llama31_8b,182,208,0.05,1.2552538828909077
0.14444444444444443,0.06521739130434782,0.1043956043956044,0.6842105263157895,0.09615384615384616,iu28_registered,math,293.89473684210526,393.05263157894734,llama31_8b,182,208,0.1,1.1958273821022634
0.05555555555555555,0.021739130434782608,0.038461538461538464,0.7142857142857143,0.04807692307692308,step272_twohead,math,18.285714285714285,356.0,llama31_8b,182,208,0.05,1.6008071432740936
0.23333333333333334,0.09782608695652174,0.16483516483516483,0.7,0.09615384615384616,step272_twohead,math,166.93333333333334,329.26666666666665,llama31_8b,182,208,0.1,0.7008339753265338
0.06172839506172839,0.02727272727272727,0.041884816753926704,0.625,0.04891304347826087,finalist_global_detector_local_locator,olympiadbench,16.0,610.375,llama31_8b,191,184,0.05,4.7897938448625546
0.12345679012345678,0.10909090909090909,0.11518324607329843,0.45454545454545453,0.09782608695652174,finalist_global_detector_local_locator,olympiadbench,103.27272727272727,545.9545454545455,llama31_8b,191,184,0.1,0.7748473060808067
0.06172839506172839,0.08181818181818182,0.07329842931937172,0.35714285714285715,0.04891304347826087,mean_entropy,olympiadbench,61.714285714285715,652.1428571428571,llama31_8b,191,184,0.05,0.9730006433092058
0.1728395061728395,0.12727272727272726,0.14659685863874344,0.5,0.09782608695652174,mean_entropy,olympiadbench,83.42857142857143,688.3928571428571,llama31_8b,191,184,0.1,0.8671688784306752
0.037037037037037035,0.01818181818181818,0.02617801047120419,0.6,0.04891304347826087,max_entropy,olympiadbench,409.6,402.0,llama31_8b,191,184,0.05,2.6228528022766113
0.08641975308641975,0.05454545454545454,0.06806282722513089,0.5384615384615384,0.09782608695652174,max_entropy,olympiadbench,374.15384615384613,388.9230769230769,llama31_8b,191,184,0.1,2.5966453552246094
0.14814814814814814,0.09090909090909091,0.11518324607329843,0.5454545454545454,0.04891304347826087,deepconf_w32,olympiadbench,322.90909090909093,467.8636363636364,llama31_8b,191,184,0.05,1.3801615836564451
0.19753086419753085,0.14545454545454545,0.16753926701570682,0.5,0.09782608695652174,deepconf_w32,olympiadbench,304.0,465.59375,llama31_8b,191,184,0.1,1.2669872582082462
0.16049382716049382,0.09090909090909091,0.12041884816753927,0.5652173913043478,0.04891304347826087,deepconf_w64,olympiadbench,247.65217391304347,416.8695652173913,llama31_8b,191,184,0.05,1.144971180940047
0.18518518518518517,0.11818181818181818,0.14659685863874344,0.5357142857142857,0.09782608695652174,deepconf_w64,olympiadbench,261.14285714285717,481.07142857142856,llama31_8b,191,184,0.1,1.1021914829943853
0.037037037037037035,0.02727272727272727,0.031413612565445025,0.5,0.04891304347826087,iu28_registered,olympiadbench,405.3333333333333,344.0,llama31_8b,191,184,0.05,1.384303384819339
0.12345679012345678,0.08181818181818182,0.09947643979057591,0.5263157894736842,0.09782608695652174,iu28_registered,olympiadbench,311.57894736842104,452.4736842105263,llama31_8b,191,184,0.1,1.3131588192383519
0.06172839506172839,0.02727272727272727,0.041884816753926704,0.625,0.04891304347826087,step272_twohead,olympiadbench,16.0,610.375,llama31_8b,191,184,0.05,4.459695251300192
0.1111111111111111,0.08181818181818182,0.09424083769633508,0.5,0.09782608695652174,step272_twohead,olympiadbench,160.88888888888889,455.1666666666667,llama31_8b,191,184,0.1,1.1394891856187706
0.10309278350515463,0.056179775280898875,0.08064516129032258,0.6666666666666666,0.046153846153846156,finalist_global_detector_local_locator,omnimath,18.133333333333333,795.9333333333333,llama31_8b,186,195,0.05,2.254283671903716
0.13402061855670103,0.10112359550561797,0.11827956989247312,0.5909090909090909,0.09743589743589744,finalist_global_detector_local_locator,omnimath,18.90909090909091,785.2727272727273,llama31_8b,186,195,0.1,0.8297004446179541
0.030927835051546393,0.033707865168539325,0.03225806451612903,0.5,0.046153846153846156,mean_entropy,omnimath,26.666666666666668,816.8333333333334,llama31_8b,186,195,0.05,1.0917164330949163
0.09278350515463918,0.0898876404494382,0.0913978494623656,0.5294117647058824,0.09743589743589744,mean_entropy,omnimath,38.588235294117645,773.9411764705883,llama31_8b,186,195,0.1,0.9356386258841667
0.07216494845360824,0.0449438202247191,0.05913978494623656,0.6363636363636364,0.046153846153846156,max_entropy,omnimath,384.0,473.45454545454544,llama31_8b,186,195,0.05,2.626824378967285
0.14432989690721648,0.10112359550561797,0.12365591397849462,0.6086956521739131,0.09743589743589744,max_entropy,omnimath,384.69565217391306,484.7826086956522,llama31_8b,186,195,0.1,2.604771137237549
0.020618556701030927,0.02247191011235955,0.021505376344086023,0.5,0.046153846153846156,deepconf_w32,omnimath,416.0,366.5,llama31_8b,186,195,0.05,1.6889903709525242
0.05154639175257732,0.0449438202247191,0.04838709677419355,0.5555555555555556,0.09743589743589744,deepconf_w32,omnimath,391.1111111111111,316.1111111111111,llama31_8b,186,195,0.1,1.5549358254429535
0.010309278350515464,0.011235955056179775,0.010752688172043012,0.5,0.046153846153846156,deepconf_w64,omnimath,512.0,384.0,llama31_8b,186,195,0.05,1.4845760707685258
0.061855670103092786,0.056179775280898875,0.05913978494623656,0.5454545454545454,0.09743589743589744,deepconf_w64,omnimath,350.54545454545456,408.3636363636364,llama31_8b,186,195,0.1,1.3405461169252533
0.0,0.033707865168539325,0.016129032258064516,0.0,0.046153846153846156,iu28_registered,omnimath,512.0,422.3333333333333,llama31_8b,186,195,0.05,1.3023974350603027
0.05154639175257732,0.056179775280898875,0.053763440860215055,0.5,0.09743589743589744,iu28_registered,omnimath,425.6,378.8,llama31_8b,186,195,0.1,1.244182265348563
0.09278350515463918,0.0449438202247191,0.06989247311827956,0.6923076923076923,0.046153846153846156,step272_twohead,omnimath,18.46153846153846,811.8461538461538,llama31_8b,186,195,0.05,2.447043266078375
0.10309278350515463,0.056179775280898875,0.08064516129032258,0.6666666666666666,0.09743589743589744,step272_twohead,omnimath,17.066666666666666,819.4,llama31_8b,186,195,0.1,1.4552637199131742
