access_tier,auprc,auroc,base_candidate,budget,calibration_f1,candidate,clean_abstention,detector_auprc,detector_auroc,exact_error,f1,family,fidelity,late_location_rate,local_weights,locator,mean_absolute_step_error,n,online_weights,primary,task,threshold,within_one
,,,,,,deepconf_w64,,,,,,olympiadbench,,,,,,0,,0.5775810324129652,online,,
,,,,,,iu28_registered,,,,,,olympiadbench,,,,,,0,,0.5844337735094038,online,,
,,,,,,step272_twohead,,,,,,olympiadbench,,,,,,0,,0.6281512605042017,online,,
,,,,,0.3319394108354243,shared_local,0.5818181818181818,,,0.20714285714285716,0.3055144032921811,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 1.0, 0.0)",0.3055144032921811,local,-0.6444070295216845,0.4142857142857143
,0.48298950546905595,0.520578303081469,,64,,shared_local,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 1.0, 0.0)",0.520578303081469,online_budget,,
,0.4862192133267962,0.5443224989447024,,128,,shared_local,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 1.0, 0.0)",0.5443224989447024,online_budget,,
,,,,,,shared_local,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,0,"(0.0, 1.0, 0.0)",0.5324504010130857,online,,
,,,,,0.3319394108354243,independent_heads,0.5818181818181818,,,0.20714285714285716,0.3055144032921811,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 0.0, 1.0)",0.3055144032921811,local,-0.6444070295216845,0.4142857142857143
,0.47878865459783865,0.49778387505276483,,64,,independent_heads,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 0.0, 1.0)",0.49778387505276483,online_budget,,
,0.508641266851612,0.5311312790206838,,128,,independent_heads,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 0.0, 1.0)",0.5311312790206838,online_budget,,
,,,,,,independent_heads,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,0,"(0.0, 0.0, 1.0)",0.5144575770367243,online,,
,,,,,0.3319394108354243,global_local__w0.00,0.5818181818181818,,,0.20714285714285716,0.3055144032921811,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 1.0, 0.0)",0.3055144032921811,local,-0.6444070295216845,0.4142857142857143
,0.48298950546905595,0.520578303081469,,64,,global_local__w0.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 1.0, 0.0)",0.520578303081469,online_budget,,
,0.4862192133267962,0.5443224989447024,,128,,global_local__w0.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 1.0, 0.0)",0.5443224989447024,online_budget,,
,,,,,,global_local__w0.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,0,"(0.0, 1.0, 0.0)",0.5324504010130857,online,,
,,,,,0.3319394108354243,global_online__w0.00,0.5818181818181818,,,0.20714285714285716,0.3055144032921811,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 0.0, 1.0)",0.3055144032921811,local,-0.6444070295216845,0.4142857142857143
,0.47878865459783865,0.49778387505276483,,64,,global_online__w0.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 0.0, 1.0)",0.49778387505276483,online_budget,,
,0.508641266851612,0.5311312790206838,,128,,global_online__w0.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 0.0, 1.0)",0.5311312790206838,online_budget,,
,,,,,,global_online__w0.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,0,"(0.0, 0.0, 1.0)",0.5144575770367243,online,,
,,,,,0.3331671275100857,global_local__w0.25,0.6,,,0.21428571428571427,0.3157894736842105,omnimath,,,"(0.25, 0.75, 0.0)",,,195,"(0.25, 0.75, 0.0)",0.3157894736842105,local,-0.631988807355853,0.40714285714285714
,0.4781864975642975,0.5104474461798227,,64,,global_local__w0.25,,,,,,omnimath,,,"(0.25, 0.75, 0.0)",,,195,"(0.25, 0.75, 0.0)",0.5104474461798227,online_budget,,
,0.4941731820062077,0.5470662726888983,,128,,global_local__w0.25,,,,,,omnimath,,,"(0.25, 0.75, 0.0)",,,195,"(0.25, 0.75, 0.0)",0.5470662726888983,online_budget,,
,,,,,,global_local__w0.25,,,,,,omnimath,,,"(0.25, 0.75, 0.0)",,,0,"(0.25, 0.75, 0.0)",0.5287568594343606,online,,
,,,,,0.3319394108354243,global_online__w0.25,0.5818181818181818,,,0.20714285714285716,0.3055144032921811,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.25, 0.0, 0.75)",0.3055144032921811,local,-0.6444070295216845,0.4142857142857143
,0.4721373746842408,0.48934149430139295,,64,,global_online__w0.25,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.25, 0.0, 0.75)",0.48934149430139295,online_budget,,
,0.5086150994290414,0.5358801181933305,,128,,global_online__w0.25,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.25, 0.0, 0.75)",0.5358801181933305,online_budget,,
,,,,,,global_online__w0.25,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,0,"(0.25, 0.0, 0.75)",0.5126108062473618,online,,
,,,,,0.34418525164487734,global_local__w0.50,0.6181818181818182,,,0.21428571428571427,0.31825273010920435,omnimath,,,"(0.5, 0.5, 0.0)",,,195,"(0.5, 0.5, 0.0)",0.31825273010920435,local,-0.5993059869276267,0.40714285714285714
,0.46926679289092765,0.4937737441958632,,64,,global_local__w0.50,,,,,,omnimath,,,"(0.5, 0.5, 0.0)",,,195,"(0.5, 0.5, 0.0)",0.4937737441958632,online_budget,,
,0.5049060802189478,0.549704516673702,,128,,global_local__w0.50,,,,,,omnimath,,,"(0.5, 0.5, 0.0)",,,195,"(0.5, 0.5, 0.0)",0.549704516673702,online_budget,,
,,,,,,global_local__w0.50,,,,,,omnimath,,,"(0.5, 0.5, 0.0)",,,0,"(0.5, 0.5, 0.0)",0.5217391304347826,online,,
,,,,,0.3319394108354243,global_online__w0.50,0.5818181818181818,,,0.20714285714285716,0.3055144032921811,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.5, 0.0, 0.5)",0.3055144032921811,local,-0.6444070295216845,0.4142857142857143
,0.47219834530425775,0.4834318277754327,,64,,global_online__w0.50,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.5, 0.0, 0.5)",0.4834318277754327,online_budget,,
,0.5137122093235663,0.5457999155761925,,128,,global_online__w0.50,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.5, 0.0, 0.5)",0.5457999155761925,online_budget,,
,,,,,,global_online__w0.50,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,0,"(0.5, 0.0, 0.5)",0.5146158716758126,online,,
,,,,,0.35530919169430686,global_local__w0.75,0.5454545454545454,,,0.24285714285714285,0.3360790774299835,omnimath,,,"(0.75, 0.25, 0.0)",,,195,"(0.75, 0.25, 0.0)",0.3360790774299835,local,-0.8524583457820557,0.4642857142857143
,0.4612737591981212,0.4807935837906289,,64,,global_local__w0.75,,,,,,omnimath,,,"(0.75, 0.25, 0.0)",,,195,"(0.75, 0.25, 0.0)",0.4807935837906289,online_budget,,
,0.5101825252668877,0.5507598142676234,,128,,global_local__w0.75,,,,,,omnimath,,,"(0.75, 0.25, 0.0)",,,195,"(0.75, 0.25, 0.0)",0.5507598142676234,online_budget,,
,,,,,,global_local__w0.75,,,,,,omnimath,,,"(0.75, 0.25, 0.0)",,,0,"(0.75, 0.25, 0.0)",0.5157766990291262,online,,
,,,,,0.3319394108354243,global_online__w0.75,0.5818181818181818,,,0.20714285714285716,0.3055144032921811,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.75, 0.0, 0.25)",0.3055144032921811,local,-0.6444070295216845,0.4142857142857143
,0.4644147198480997,0.4789995778809624,,64,,global_online__w0.75,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.75, 0.0, 0.25)",0.4789995778809624,online_budget,,
,0.5108423775364792,0.5513929928239764,,128,,global_online__w0.75,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.75, 0.0, 0.25)",0.5513929928239764,online_budget,,
,,,,,,global_online__w0.75,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,0,"(0.75, 0.0, 0.25)",0.5151962853524694,online,,
,,,,,0.36398545692225986,global_local__w1.00,0.6363636363636364,,,0.22142857142857142,0.3285389856169568,omnimath,,,"(1.0, 0.0, 0.0)",,,195,"(1.0, 0.0, 0.0)",0.3285389856169568,local,-0.6939568042835977,0.42142857142857143
,0.46465926463499646,0.47403967918953144,,64,,global_local__w1.00,,,,,,omnimath,,,"(1.0, 0.0, 0.0)",,,195,"(1.0, 0.0, 0.0)",0.47403967918953144,online_budget,,
,0.5124672683226206,0.5565639510341917,,128,,global_local__w1.00,,,,,,omnimath,,,"(1.0, 0.0, 0.0)",,,195,"(1.0, 0.0, 0.0)",0.5565639510341917,online_budget,,
,,,,,,global_local__w1.00,,,,,,omnimath,,,"(1.0, 0.0, 0.0)",,,0,"(1.0, 0.0, 0.0)",0.5153018151118616,online,,
,,,,,0.3319394108354243,global_online__w1.00,0.5818181818181818,,,0.20714285714285716,0.3055144032921811,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(1.0, 0.0, 0.0)",0.3055144032921811,local,-0.6444070295216845,0.4142857142857143
,0.46465926463499646,0.47403967918953144,,64,,global_online__w1.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(1.0, 0.0, 0.0)",0.47403967918953144,online_budget,,
,0.5124672683226206,0.5565639510341917,,128,,global_online__w1.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(1.0, 0.0, 0.0)",0.5565639510341917,online_budget,,
,,,,,,global_online__w1.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,0,"(1.0, 0.0, 0.0)",0.5153018151118616,online,,
,,,,,0.3494740660137831,three_signal__g0.00__l0.00__o1.00,0.5272727272727272,,,0.21428571428571427,0.30472854640980734,omnimath,,,"(0.0, 0.0, 1.0)",,,195,"(0.0, 0.0, 1.0)",0.30472854640980734,local,-0.8627946581793969,0.42857142857142855
,0.47878865459783865,0.49778387505276483,,64,,three_signal__g0.00__l0.00__o1.00,,,,,,omnimath,,,"(0.0, 0.0, 1.0)",,,195,"(0.0, 0.0, 1.0)",0.49778387505276483,online_budget,,
,0.508641266851612,0.5311312790206838,,128,,three_signal__g0.00__l0.00__o1.00,,,,,,omnimath,,,"(0.0, 0.0, 1.0)",,,195,"(0.0, 0.0, 1.0)",0.5311312790206838,online_budget,,
,,,,,,three_signal__g0.00__l0.00__o1.00,,,,,,omnimath,,,"(0.0, 0.0, 1.0)",,,0,"(0.0, 0.0, 1.0)",0.5144575770367243,online,,
,,,,,0.345362894232056,three_signal__g0.00__l0.25__o0.75,0.5636363636363636,,,0.21428571428571427,0.3105175292153589,omnimath,,,"(0.0, 0.25, 0.75)",,,195,"(0.0, 0.25, 0.75)",0.3105175292153589,local,-0.799149888776589,0.42857142857142855
,0.47704099134243405,0.5047488391726467,,64,,three_signal__g0.00__l0.25__o0.75,,,,,,omnimath,,,"(0.0, 0.25, 0.75)",,,195,"(0.0, 0.25, 0.75)",0.5047488391726467,online_budget,,
,0.5027400241258138,0.5273322076825665,,128,,three_signal__g0.00__l0.25__o0.75,,,,,,omnimath,,,"(0.0, 0.25, 0.75)",,,195,"(0.0, 0.25, 0.75)",0.5273322076825665,online_budget,,
,,,,,,three_signal__g0.00__l0.25__o0.75,,,,,,omnimath,,,"(0.0, 0.25, 0.75)",,,0,"(0.0, 0.25, 0.75)",0.5160405234276066,online,,
,,,,,0.33591629238438375,three_signal__g0.00__l0.50__o0.50,0.45454545454545453,,,0.2357142857142857,0.3104421448730009,omnimath,,,"(0.0, 0.5, 0.5)",,,195,"(0.0, 0.5, 0.5)",0.3104421448730009,local,-0.9547036051863109,0.4642857142857143
,0.48296530509903685,0.5136133389615871,,64,,three_signal__g0.00__l0.50__o0.50,,,,,,omnimath,,,"(0.0, 0.5, 0.5)",,,195,"(0.0, 0.5, 0.5)",0.5136133389615871,online_budget,,
,0.4943235726866554,0.5335584634867032,,128,,three_signal__g0.00__l0.50__o0.50,,,,,,omnimath,,,"(0.0, 0.5, 0.5)",,,195,"(0.0, 0.5, 0.5)",0.5335584634867032,online_budget,,
,,,,,,three_signal__g0.00__l0.50__o0.50,,,,,,omnimath,,,"(0.0, 0.5, 0.5)",,,0,"(0.0, 0.5, 0.5)",0.5235859012241452,online,,
,,,,,0.33412712951089946,three_signal__g0.00__l0.75__o0.25,0.5636363636363636,,,0.21428571428571427,0.3105175292153589,omnimath,,,"(0.0, 0.75, 0.25)",,,195,"(0.0, 0.75, 0.25)",0.3105175292153589,local,-0.6966997834920159,0.4357142857142857
,0.4816320164111709,0.5186787674124103,,64,,three_signal__g0.00__l0.75__o0.25,,,,,,omnimath,,,"(0.0, 0.75, 0.25)",,,195,"(0.0, 0.75, 0.25)",0.5186787674124103,online_budget,,
,0.4903263518528072,0.5414731954411145,,128,,three_signal__g0.00__l0.75__o0.25,,,,,,omnimath,,,"(0.0, 0.75, 0.25)",,,195,"(0.0, 0.75, 0.25)",0.5414731954411145,online_budget,,
,,,,,,three_signal__g0.00__l0.75__o0.25,,,,,,omnimath,,,"(0.0, 0.75, 0.25)",,,0,"(0.0, 0.75, 0.25)",0.5300759814267624,online,,
,,,,,0.3319394108354243,three_signal__g0.00__l1.00__o0.00,0.5818181818181818,,,0.20714285714285716,0.3055144032921811,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 1.0, 0.0)",0.3055144032921811,local,-0.6444070295216845,0.4142857142857143
,0.48298950546905595,0.520578303081469,,64,,three_signal__g0.00__l1.00__o0.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 1.0, 0.0)",0.520578303081469,online_budget,,
,0.4862192133267962,0.5443224989447024,,128,,three_signal__g0.00__l1.00__o0.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,195,"(0.0, 1.0, 0.0)",0.5443224989447024,online_budget,,
,,,,,,three_signal__g0.00__l1.00__o0.00,,,,,,omnimath,,,"(0.0, 1.0, 0.0)",,,0,"(0.0, 1.0, 0.0)",0.5324504010130857,online,,
,,,,,0.35231429216527427,three_signal__g0.25__l0.00__o0.75,0.5454545454545454,,,0.22857142857142856,0.3221476510067114,omnimath,,,"(0.25, 0.0, 0.75)",,,195,"(0.25, 0.0, 0.75)",0.3221476510067114,local,-0.8847829485030216,0.44285714285714284
,0.4721373746842408,0.48934149430139295,,64,,three_signal__g0.25__l0.00__o0.75,,,,,,omnimath,,,"(0.25, 0.0, 0.75)",,,195,"(0.25, 0.0, 0.75)",0.48934149430139295,online_budget,,
,0.5086150994290414,0.5358801181933305,,128,,three_signal__g0.25__l0.00__o0.75,,,,,,omnimath,,,"(0.25, 0.0, 0.75)",,,195,"(0.25, 0.0, 0.75)",0.5358801181933305,online_budget,,
,,,,,,three_signal__g0.25__l0.00__o0.75,,,,,,omnimath,,,"(0.25, 0.0, 0.75)",,,0,"(0.25, 0.0, 0.75)",0.5126108062473618,online,,
,,,,,0.3454553297959536,three_signal__g0.25__l0.25__o0.50,0.6363636363636364,,,0.20714285714285716,0.3125481139337953,omnimath,,,"(0.25, 0.25, 0.5)",,,195,"(0.25, 0.25, 0.5)",0.3125481139337953,local,-0.7024503804225266,0.40714285714285714
,0.47499689849844723,0.4962009286618826,,64,,three_signal__g0.25__l0.25__o0.50,,,,,,omnimath,,,"(0.25, 0.25, 0.5)",,,195,"(0.25, 0.25, 0.5)",0.4962009286618826,online_budget,,
,0.5068471888173679,0.5352469396369777,,128,,three_signal__g0.25__l0.25__o0.50,,,,,,omnimath,,,"(0.25, 0.25, 0.5)",,,195,"(0.25, 0.25, 0.5)",0.5352469396369777,online_budget,,
,,,,,,three_signal__g0.25__l0.25__o0.50,,,,,,omnimath,,,"(0.25, 0.25, 0.5)",,,0,"(0.25, 0.25, 0.5)",0.5157239341494302,online,,
,,,,,0.3409529527812326,three_signal__g0.25__l0.50__o0.25,0.6181818181818182,,,0.21428571428571427,0.31825273010920435,omnimath,,,"(0.25, 0.5, 0.25)",,,195,"(0.25, 0.5, 0.25)",0.31825273010920435,local,-0.6040303717736399,0.40714285714285714
,0.4714336582422942,0.5030603630223723,,64,,three_signal__g0.25__l0.50__o0.25,,,,,,omnimath,,,"(0.25, 0.5, 0.25)",,,195,"(0.25, 0.5, 0.25)",0.5030603630223723,online_budget,,
,0.5040703559615833,0.540523427606585,,128,,three_signal__g0.25__l0.50__o0.25,,,,,,omnimath,,,"(0.25, 0.5, 0.25)",,,195,"(0.25, 0.5, 0.25)",0.540523427606585,online_budget,,
,,,,,,three_signal__g0.25__l0.50__o0.25,,,,,,omnimath,,,"(0.25, 0.5, 0.25)",,,0,"(0.25, 0.5, 0.25)",0.5217918953144787,online,,
,,,,,0.3331671275100857,three_signal__g0.25__l0.75__o0.00,0.6,,,0.21428571428571427,0.3157894736842105,omnimath,,,"(0.25, 0.75, 0.0)",,,195,"(0.25, 0.75, 0.0)",0.3157894736842105,local,-0.631988807355853,0.40714285714285714
,0.4781864975642975,0.5104474461798227,,64,,three_signal__g0.25__l0.75__o0.00,,,,,,omnimath,,,"(0.25, 0.75, 0.0)",,,195,"(0.25, 0.75, 0.0)",0.5104474461798227,online_budget,,
,0.4941731820062077,0.5470662726888983,,128,,three_signal__g0.25__l0.75__o0.00,,,,,,omnimath,,,"(0.25, 0.75, 0.0)",,,195,"(0.25, 0.75, 0.0)",0.5470662726888983,online_budget,,
,,,,,,three_signal__g0.25__l0.75__o0.00,,,,,,omnimath,,,"(0.25, 0.75, 0.0)",,,0,"(0.25, 0.75, 0.0)",0.5287568594343606,online,,
,,,,,0.35477982100716854,three_signal__g0.50__l0.00__o0.50,0.6,,,0.22857142857142856,0.3310344827586207,omnimath,,,"(0.5, 0.0, 0.5)",,,195,"(0.5, 0.0, 0.5)",0.3310344827586207,local,-0.8589944634228046,0.44285714285714284
,0.47219834530425775,0.4834318277754327,,64,,three_signal__g0.50__l0.00__o0.50,,,,,,omnimath,,,"(0.5, 0.0, 0.5)",,,195,"(0.5, 0.0, 0.5)",0.4834318277754327,online_budget,,
,0.5137122093235663,0.5457999155761925,,128,,three_signal__g0.50__l0.00__o0.50,,,,,,omnimath,,,"(0.5, 0.0, 0.5)",,,195,"(0.5, 0.0, 0.5)",0.5457999155761925,online_budget,,
,,,,,,three_signal__g0.50__l0.00__o0.50,,,,,,omnimath,,,"(0.5, 0.0, 0.5)",,,0,"(0.5, 0.0, 0.5)",0.5146158716758126,online,,
,,,,,0.3496637014536776,three_signal__g0.50__l0.25__o0.25,0.6,,,0.22142857142857142,0.3234782608695652,omnimath,,,"(0.5, 0.25, 0.25)",,,195,"(0.5, 0.25, 0.25)",0.3234782608695652,local,-0.7153946448087112,0.42857142857142855
,0.4682055289025089,0.48723089911355005,,64,,three_signal__g0.50__l0.25__o0.25,,,,,,omnimath,,,"(0.5, 0.25, 0.25)",,,195,"(0.5, 0.25, 0.25)",0.48723089911355005,online_budget,,
,0.5084463070147751,0.542634022794428,,128,,three_signal__g0.50__l0.25__o0.25,,,,,,omnimath,,,"(0.5, 0.25, 0.25)",,,195,"(0.5, 0.25, 0.25)",0.542634022794428,online_budget,,
,,,,,,three_signal__g0.50__l0.25__o0.25,,,,,,omnimath,,,"(0.5, 0.25, 0.25)",,,0,"(0.5, 0.25, 0.25)",0.514932460953989,online,,
,,,,,0.34418525164487734,three_signal__g0.50__l0.50__o0.00,0.6181818181818182,,,0.21428571428571427,0.31825273010920435,omnimath,,,"(0.5, 0.5, 0.0)",,,195,"(0.5, 0.5, 0.0)",0.31825273010920435,local,-0.5993059869276267,0.40714285714285714
,0.46926679289092765,0.4937737441958632,,64,,three_signal__g0.50__l0.50__o0.00,,,,,,omnimath,,,"(0.5, 0.5, 0.0)",,,195,"(0.5, 0.5, 0.0)",0.4937737441958632,online_budget,,
,0.5049060802189478,0.549704516673702,,128,,three_signal__g0.50__l0.50__o0.00,,,,,,omnimath,,,"(0.5, 0.5, 0.0)",,,195,"(0.5, 0.5, 0.0)",0.549704516673702,online_budget,,
,,,,,,three_signal__g0.50__l0.50__o0.00,,,,,,omnimath,,,"(0.5, 0.5, 0.0)",,,0,"(0.5, 0.5, 0.0)",0.5217391304347826,online,,
,,,,,0.3604717939656315,three_signal__g0.75__l0.00__o0.25,0.5636363636363636,,,0.24285714285714285,0.3394524959742351,omnimath,,,"(0.75, 0.0, 0.25)",,,195,"(0.75, 0.0, 0.25)",0.3394524959742351,local,-0.8755520302380161,0.4642857142857143
,0.4644147198480997,0.4789995778809624,,64,,three_signal__g0.75__l0.00__o0.25,,,,,,omnimath,,,"(0.75, 0.0, 0.25)",,,195,"(0.75, 0.0, 0.25)",0.4789995778809624,online_budget,,
,0.5108423775364792,0.5513929928239764,,128,,three_signal__g0.75__l0.00__o0.25,,,,,,omnimath,,,"(0.75, 0.0, 0.25)",,,195,"(0.75, 0.0, 0.25)",0.5513929928239764,online_budget,,
,,,,,,three_signal__g0.75__l0.00__o0.25,,,,,,omnimath,,,"(0.75, 0.0, 0.25)",,,0,"(0.75, 0.0, 0.25)",0.5151962853524694,online,,
,,,,,0.35530919169430686,three_signal__g0.75__l0.25__o0.00,0.5454545454545454,,,0.24285714285714285,0.3360790774299835,omnimath,,,"(0.75, 0.25, 0.0)",,,195,"(0.75, 0.25, 0.0)",0.3360790774299835,local,-0.8524583457820557,0.4642857142857143
,0.4612737591981212,0.4807935837906289,,64,,three_signal__g0.75__l0.25__o0.00,,,,,,omnimath,,,"(0.75, 0.25, 0.0)",,,195,"(0.75, 0.25, 0.0)",0.4807935837906289,online_budget,,
,0.5101825252668877,0.5507598142676234,,128,,three_signal__g0.75__l0.25__o0.00,,,,,,omnimath,,,"(0.75, 0.25, 0.0)",,,195,"(0.75, 0.25, 0.0)",0.5507598142676234,online_budget,,
,,,,,,three_signal__g0.75__l0.25__o0.00,,,,,,omnimath,,,"(0.75, 0.25, 0.0)",,,0,"(0.75, 0.25, 0.0)",0.5157766990291262,online,,
,,,,,0.36398545692225986,three_signal__g1.00__l0.00__o0.00,0.6363636363636364,,,0.22142857142857142,0.3285389856169568,omnimath,,,"(1.0, 0.0, 0.0)",,,195,"(1.0, 0.0, 0.0)",0.3285389856169568,local,-0.6939568042835977,0.42142857142857143
,0.46465926463499646,0.47403967918953144,,64,,three_signal__g1.00__l0.00__o0.00,,,,,,omnimath,,,"(1.0, 0.0, 0.0)",,,195,"(1.0, 0.0, 0.0)",0.47403967918953144,online_budget,,
,0.5124672683226206,0.5565639510341917,,128,,three_signal__g1.00__l0.00__o0.00,,,,,,omnimath,,,"(1.0, 0.0, 0.0)",,,195,"(1.0, 0.0, 0.0)",0.5565639510341917,online_budget,,
,,,,,,three_signal__g1.00__l0.00__o0.00,,,,,,omnimath,,,"(1.0, 0.0, 0.0)",,,0,"(1.0, 0.0, 0.0)",0.5153018151118616,online,,
A,,,gl_liu_v1_replay,,0.2937484308310319,gl_liu_v1_replay,0.509090909090909,0.9254387897825053,0.8580519480519481,0.18571428571428572,0.27214953271028036,omnimath,registered_incumbent_replay,,,peak,,195,,0.27214953271028036,local,-0.843635208799969,0.42857142857142855
A,,,step272_twohead,,0.3331671275100857,step272_twohead,0.5818181818181818,0.9244224224504722,0.8537662337662338,0.2,0.2976744186046512,omnimath,registered_incumbent_replay,,,peak,,195,,0.2976744186046512,local,-0.7213131951941324,0.4642857142857143
A,,,max_entropy,,0.3108498927138726,max_entropy__peak,0.4727272727272727,0.8930867758488015,0.789220779220779,0.17142857142857143,0.25161290322580643,omnimath,transparent_same_trace_baseline,0.55,,peak,2.5714285714285716,195,,0.25161290322580643,local,2.158181667327881,0.4
A,,,max_entropy,,0.31767095463777933,max_entropy__persistent_q90_3,0.509090909090909,0.8930867758488015,0.789220779220779,0.25,0.33532934131736525,omnimath,transparent_same_trace_baseline,0.24285714285714285,,persistent_q90_3,1.8571428571428572,195,,0.33532934131736525,local,2.1792742013931274,0.5285714285714286
A,,,max_entropy,,0.330056435463317,max_entropy__step_top5mean,0.4727272727272727,0.8930867758488015,0.789220779220779,0.21428571428571427,0.2948960302457467,omnimath,transparent_same_trace_baseline,0.5428571428571428,,step_top5mean,2.4357142857142855,195,,0.2948960302457467,local,2.158181667327881,0.44285714285714284
A,,,mind_the_gap,,0.2960184947341382,mind_the_gap,0.43636363636363634,0.8764539099510723,0.7553246753246753,0.15,0.22325581395348837,omnimath,protocol_reproduction,,,paper_evidence_drop,,195,,0.22325581395348837,local,0.5476923875947308,0.37142857142857144
B,,,qwen_prm,,,qwen_prm,0.8545454545454545,,,0.4928571428571429,0.6251566265060241,omnimath,exact_local_competitor_run,,,native_prediction,,195,,0.6251566265060241,local,,0.6428571428571429
B,,,qwen72b_critic,,,qwen72b_critic,0.8545454545454545,,,0.34285714285714286,0.48937093275488064,omnimath,critic_protocol_different_model,,,native_prediction,,195,,0.48937093275488064,local,,0.4714285714285714
B,,,qwen3_judge_control,,,qwen3_judge_control,0.4909090909090909,,,0.02857142857142857,0.054,omnimath,exact_local_competitor_run,,,native_prediction,,195,,0.054,local,,0.12857142857142856
,0.47288120058982136,0.49947235120303923,,64,,mean_entropy,,,,,,omnimath,,,,,,195,,0.49947235120303923,online_budget,,
,0.49752246965202457,0.5297593921485859,,64,,max_entropy,,,,,,omnimath,,,,,,195,,0.5297593921485859,online_budget,,
,0.47896960404928157,0.48860278598564794,,64,,deepconf_w32,,,,,,omnimath,,,,,,195,,0.48860278598564794,online_budget,,
,0.47288120058982136,0.49947235120303923,,64,,deepconf_w64,,,,,,omnimath,,,,,,195,,0.49947235120303923,online_budget,,
,0.4827299626302048,0.5367243562684678,,64,,iu28_registered,,,,,,omnimath,,,,,,195,,0.5367243562684678,online_budget,,
,0.48401727711036446,0.5075981426762346,,64,,step272_twohead,,,,,,omnimath,,,,,,195,,0.5075981426762346,online_budget,,
,0.47950883868208105,0.5175179400590967,,128,,mean_entropy,,,,,,omnimath,,,,,,195,,0.5175179400590967,online_budget,,
,0.526847464097051,0.536196707471507,,128,,max_entropy,,,,,,omnimath,,,,,,195,,0.536196707471507,online_budget,,
,0.503678495079725,0.5253271422541157,,128,,deepconf_w32,,,,,,omnimath,,,,,,195,,0.5253271422541157,online_budget,,
,0.46227454652046596,0.5081257914731954,,128,,deepconf_w64,,,,,,omnimath,,,,,,195,,0.5081257914731954,online_budget,,
,0.5208423158727415,0.5750316589278177,,128,,iu28_registered,,,,,,omnimath,,,,,,195,,0.5750316589278177,online_budget,,
,0.5010785702693076,0.5346137610806247,,128,,step272_twohead,,,,,,omnimath,,,,,,195,,0.5346137610806247,online_budget,,
,,,,,,mean_entropy,,,,,,omnimath,,,,,,0,,0.508495145631068,online,,
,,,,,,max_entropy,,,,,,omnimath,,,,,,0,,0.5329780498100465,online,,
,,,,,,deepconf_w32,,,,,,omnimath,,,,,,0,,0.5069649641198818,online,,
,,,,,,deepconf_w64,,,,,,omnimath,,,,,,0,,0.5037990713381173,online,,
,,,,,,iu28_registered,,,,,,omnimath,,,,,,0,,0.5558780075981428,online,,
,,,,,,step272_twohead,,,,,,omnimath,,,,,,0,,0.5211059518784297,online,,
